Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,OBX,2181.28,868.87,1367.1,492.16,6.08,4259.28,9715.52,969.93
2005,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,OBX,4180.97,1247.55,3425.7,1018.27,20.23,5678.03,15260.54,1024.08
2006,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,OBX,5335.28,1265.26,2636.47,1022.18,18.7,6843.61,17040.48,1153.18
2007,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,OBX,4706.45,1249.98,2918.43,1076.07,32.61,6162.95,15429.11,854.75
2008,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,OBX,5750.71,2333.62,4111.62,1416.84,138.91,10258.21,22572.23,1947.97
2009,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,OBX,6390.12,3209.54,2792.42,,75.31,,21342.89,1086.63
2010,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,OBX,7917.65,4669.08,4622.51,2270.5,98.97,9320.7,23752.94,1419.55
2011,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,OBX,6765.51,3161.62,4560.15,1948.37,191.25,11558.74,26404.62,1198.94
2012,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,OBX,7131.77,3204.29,3443.5,817.76,66.76,11587.73,27709.3,1802.6
2013,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,OBX,7388.75,2341.59,4234.28,1474.11,84.93,12314.59,30003.92,1428.28
2014,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,OBX,8607.74,2719.81,3900.38,769.62,82.19,14570.4,36157.01,1519.68
2015,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,OBX,9900.58,2749.18,5657.47,1759.12,70.72,17776.84,41423.3,2080.23
2016,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,OBX,7894.22,2556.55,4119.85,993.26,129.56,17679.94,40550.71,3526.41
2017,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,OBX,5219.65,1370.57,3824.46,886.36,90.28,4842.13,26861.51,578.6
2018,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,OBX,5286.88,1209.42,4172.49,734.29,112.3,4898.14,26598.56,504.72
2019,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,OBX,5749.85,1343.1,4986.13,570.6,79.01,4872.01,28907.27,862.21
2020,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,OBX,6442.0,2307.46,4940.87,325.96,120.09,4803.62,29919.72,1825.7
2021,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,OBX,6569.8,2034.35,7230.3,2377.81,114.49,4773.23,30365.5,1048.55
2022,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,OBX,7151.45,1596.83,6446.1,636.77,97.97,6103.22,36354.81,614.88
2023,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,OBX,8219.57,2270.26,6537.14,273.65,101.35,6314.17,37854.6,2046.96
2024,WWI.OL,Wilh Wilhelmsen Holding ASA,Freight & Logistics Services,Industrials,OBX,8683.39,1761.68,7239.95,261.41,136.39,6489.81,42712.3,1031.4
