Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2011,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,191.11,67.98,86.65,,4.58,79.15,410.37,56.35
2012,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,181.26,41.23,104.76,,15.59,68.45,381.39,81.25
2013,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,272.81,128.92,133.73,,8.58,299.34000000000003,971.54,78.26
2014,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,358.55,119.08,180.88,,7.01,315.13,1233.16,94.4
2015,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,399.48,103.98,187.86,,9.26,400.04999999999995,1383.95,118.91
2016,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,463.36,111.04,211.35,,2.02,401.4,1566.68,150.07
2017,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,565.53,138.89,255.98,,11.31,198.33,1695.87,178.88
2018,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,712.47,225.21,305.15,,12.65,259.18,1897.19,250.78
2019,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,837.52,298.9,328.41,,3.81,305.84,2169.13,289.49
2020,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,968.98,340.41,325.95,0.0,5.63,368.87,2570.25,282.08
2021,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1284.95,352.33,505.87,0.0,4.83,437.83,2916.57,326.9
2022,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1313.66,393.49,497.22,0.0,6.64,464.97,3051.73,492.17
2023,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1340.72,370.95,572.29,0.0,10.67,774.73,3661.59,627.08
2024,TROAX.ST,Troax Group AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1386.11,347.2,578.19,2.36,8.45,833.62,3879.05,493.78
