Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,84.45,,19.26,,,,92.87,14.6
2005,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,308.5,,15.81,,,,315.3,-37.97
2006,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,330.14,,45.9,,,,345.94,-15.49
2007,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,294.95,,100.91,,,,674.37,-132.4
2008,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,230.96,167.37,108.33,0.0,,,624.26,-86.81
2009,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,126.64,70.73,54.18,2.59,,,525.38,-110.22
2010,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,228.72,117.83,121.48,8.22,,,618.37,-36.08
2011,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,308.9,214.2,102.49,9.23,,34.05,473.86,-101.25
2012,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,250.85,195.23,144.6,9.54,,30.07,412.4,24.64
2013,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,512.97,99.56,468.54,129.11,,31.34,727.89,-239.89
2014,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,897.56,272.67,256.97,1.78,,27.87,1175.01,-447.62
2015,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,857.87,207.32,260.39,,,25.85,1067.49,-104.41
2016,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,783.12,267.81,293.5,,,20.96,966.15,153.38
2017,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,827.93,328.11,350.13,,,20.11,1004.55,141.96
2018,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,1033.92,575.56,471.73,,,19.52,1255.64,226.63
2019,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,1145.07,765.88,432.26,,,20.63,1407.53,267.08
2020,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,868.36,527.63,627.88,234.42,,49.39,1287.4,17.19
2021,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,843.24,491.13,370.42,0.0,,64.2,1240.94,-229.51
2022,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,692.3,124.44,363.23,,,71.63,1043.86,-148.79
2023,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,462.0,172.16,264.98,,,81.55,791.92,-94.55
2024,ORX.ST,Orexo AB,Pharmaceuticals,Health Care,458.94,126.76,237.59,,,66.52,611.51,-33.15
