Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2011,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,ISX,662.73,39.07,464.6,70.82,,689.26,3871.3,91.3
2012,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,ISX,599.5,26.37,1746.48,1389.97,,593.5,3362.99,196.66
2013,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,ISX,534.53,32.07,364.15,71.63,16.17,734.77,3091.51,247.31
2014,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,ISX,727.85,234.99,413.51,79.99,6.1,845.43,3580.12,313.14
2015,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,ISX,798.21,276.91,426.82,92.98,2.58,1032.19,4225.84,390.55
2016,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,ISX,910.67,280.06,588.76,105.09,46.97,1230.98,4886.26,471.51
2017,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,ISX,656.19,56.98,534.3,91.26,27.38,1350.96,4809.93,576.89
2018,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,ISX,586.59,92.78,528.88,85.63,57.04,1344.65,4380.7,586.08
2019,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,ISX,504.38,15.75,625.65,83.46,64.88,1358.27,4755.04,611.36
2020,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,ISX,520.76,49.39,529.77,77.28,57.12,1276.27,4382.09,388.22
2021,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,ISX,3170.86,238.37,2136.32,0.0,60.73,150.74,4736.69,254.83
2022,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,ISX,1737.41,257.85,589.37,,39.98,170.89,3546.68,514.55
2023,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,ISX,673.46,135.04,595.65,,15.22,190.39,2520.83,372.01
2024,SIMINN.IC,Siminn hf,Telecommunications Services,Communication Services,ISX,729.72,68.35,661.12,35.12,20.87,290.04,3371.23,452.19
