Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2006,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,1352.0,1346.0,123.0,,,,1456.0,-28.0
2007,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,1042.74,802.4,60.12,,,,1352.89,-495.02
2008,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,2491.1,1468.29,423.69,,,,5218.1,228.91
2009,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,4095.14,,2026.61,,,,7712.99,568.53
2010,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,3681.87,,2499.24,421.67,,,7719.62,1531.77
2011,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,2976.53,,1076.58,,,902.07,7715.98,1452.65
2012,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,2916.67,1154.18,1702.93,,,1993.27,8364.45,1419.02
2013,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,3808.09,1704.28,1891.7,,,2649.97,10511.2,915.82
2014,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,5197.48,2213.54,4878.31,,1412.94,19048.15,40232.03,1657.09
2015,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,4308.38,800.88,3490.3,,0.0,26337.6,45868.03,5534.91
2016,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,10176.89,995.73,7641.49,,800.31,38363.79,79937.13,7520.08
2017,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,20780.69,1908.16,23705.72,,2881.94,45815.52,98636.32,17816.75
2018,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,5370.34,388.26,11923.84,,4768.06,49640.35,92515.04,30930.68
2019,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,6308.18,940.2,15058.13,1990.06,3170.38,61653.13,107331.62,16585.66
2020,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,10794.55,4613.2,8918.13,0.0,1401.22,62328.2,106538.3,17476.44
2021,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,26269.18,17357.18,21818.54,,13186.19,89955.49,147142.56,36803.77
2022,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,46590.13,26999.27,61210.35,,49806.8,155633.65,367973.98,55045.49
2023,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,52091.37,34341.77,55062.98,,36485.35,176855.47,395740.18,57052.25
2024,AKRBP.OL,Aker BP ASA,Oil & Gas,Energy,70063.86,47132.42,51304.77,721.72,27659.57,230023.58,479551.84,69003.05
