Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,HEX,762.2,67.53,420.3,188.29,,,1640.94,249.2
2005,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,HEX,595.01,128.72,470.97,167.9,,760.45,1481.98,101.7
2006,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,HEX,617.12,186.48,704.49,337.76,,781.0,1519.75,14.91
2007,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,HEX,202.07,66.39,248.35,129.66,,160.75,546.86,-205.88
2008,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,HEX,120.17,41.31,61.39,0.0,,33.61,337.38,-17.91
2009,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,HEX,75.14,25.2,50.14,,,25.43,260.33,7.65
2010,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,HEX,82.47,36.7,74.34,7.79,,28.57,263.82,32.77
2011,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,HEX,76.38,22.24,42.01,2.58,,27.09,126.8,30.97
2012,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,HEX,68.32,14.35,36.69,3.21,,28.92,143.79,8.87
2013,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,HEX,70.28,19.84,30.58,6.2,,33.38,148.5,5.57
2014,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,HEX,60.17,6.64,32.7,6.36,,26.11,134.99,-0.53
2015,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,HEX,57.24,2.57,36.79,11.29,,20.7,132.44,-0.79
2016,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,HEX,63.54,2.34,35.5,6.29,,22.69,142.96,0.85
2017,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,HEX,80.19,3.78,39.19,5.0,,25.32,172.33,7.8
2018,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,HEX,134.85,25.41,61.76,11.59,,48.95,255.94,19.58
2019,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,HEX,144.06,23.44,66.18,10.19,,55.18,290.56,42.21
2020,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,HEX,121.76,29.34,54.49,10.39,,61.98,282.36,39.4
2021,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,HEX,170.28,26.34,89.32,9.93,,55.1,315.44,22.95
2022,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,HEX,181.05,14.78,77.33,10.4,,62.56,329.55,36.52
2023,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,HEX,129.09,14.79,70.31,11.1,,69.12,292.97,58.5
2024,ACG1V.HE,Aspocomp Group Oyj,Semiconductors & Semiconductor Equipment,Information Technology,HEX,169.35,16.2,82.46,14.39,,58.45,334.3,-54.77
