Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
1999,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,62.65,42.7,16.2,0.0,,0.73,70.12,0.34
2000,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,269.03,47.81,238.58,27.71,,23.83,459.96,-36.17
2001,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,249.33,55.39,273.7,19.93,,24.45,432.98,-102.31
2002,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,297.21,92.11,263.17,23.23,,12.76,433.52,-1.84
2003,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,240.95,59.24,244.29,28.16,,8.37,375.21,-34.34
2004,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,222.71,41.76,208.24,34.66,8.86,6.73,354.1,-72.99
2005,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,221.69,30.57,93.8,11.79,2.28,2.22,341.35,1.29
2006,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,200.36,98.88,119.63,34.59,4.57,-6.56,268.87,-4.6
2007,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,163.05,42.41,110.7,,5.01,2.82,253.79,-11.71
2008,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,159.22,30.27,109.52,5.31,3.94,5.89,258.31,10.29
2009,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,159.18,31.17,111.78,23.87,2.63,1.64,248.08,-11.53
2010,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,153.28,42.99,86.43,3.2,3.62,1.54,239.66,27.01
2011,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,183.24,61.44,95.15,6.73,2.8,0.63,260.95,11.11
2012,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,196.3,55.07,110.52,9.44,5.59,0.9,297.42,14.46
2013,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,255.27,114.54,122.71,8.74,4.7,1.21,339.51,-9.32
2014,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,229.8,93.49,121.85,11.65,2.1,1.25,321.29,15.49
2015,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,289.87,104.66,202.71,,2.26,9.57,499.59,17.91
2016,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,193.8,75.48,129.4,,1.2,8.77,388.57,5.27
2017,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,163.91,50.71,117.41,,2.07,9.94,358.25,-8.31
2018,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,173.49,49.24,139.54,27.59,2.72,9.51,371.67,10.29
2019,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,248.06,57.02,210.53,26.46,5.82,20.16,486.72,12.6
2020,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,233.43,89.48,186.4,40.26,3.96,15.6,466.16,45.53
2021,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,424.13,95.11,373.65,57.169999999999995,11.11,14.73,697.27,23.71
2022,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,575.53,117.73,455.14,59.559999999999995,16.97,18.97,864.94,25.76
2023,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,656.9,88.44,500.14,48.83,10.76,53.38,984.13,1.7
2024,DOV1V.HE,Dovre Group Oyj,Professional & Commercial Services,Industrials,380.86,29.91,579.26,96.84,,29.01,1082.55,-36.24
