Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2003,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,9597.72,3259.4,8058.26,,,1533.59,17604.78,2164.91
2004,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,8605.27,2101.48,7395.95,,,1538.83,17009.54,1955.45
2005,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,7517.26,906.22,8347.64,54.29,468.68,,17450.59,598.3
2006,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,13824.16,900.61,10252.15,,802.74,1790.53,18263.89,2138.07
2007,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,10124.11,1228.15,9439.07,1517.55,729.44,,18710.84,1970.68
2008,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,14352.51,1434.86,12068.19,1131.0,1087.31,,25792.58,3523.98
2009,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,13555.42,1699.4,10220.48,742.3,1017.65,,23653.98,6121.26
2010,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,21217.97,1499.16,17483.7,,1159.61,1595.73,32303.18,5466.04
2011,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,22971.03,1810.39,18541.77,,492.83,1791.82,36721.47,4698.67
2012,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,23463.22,1832.02,21005.11,0.0,594.53,1920.83,37680.46,7041.01
2013,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,28391.22,2827.45,26827.0,0.0,710.41,2247.95,44552.96,7983.51
2014,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,37878.38,3037.97,34703.92,0.0,719.5,2866.23,57487.35,9395.32
2015,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,49384.45,5305.93,42374.52,0.0,729.6,3315.85,72053.96,12940.24
2016,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,49602.82,5350.0,40302.07,0.0,749.11,3344.2,72198.67,10945.18
2017,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,49964.04,4888.11,37454.82,0.0,837.82,3711.61,73463.39,8991.54
2018,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,52668.21,6301.28,39873.44,0.0,726.23,3937.31,76625.96,9311.49
2019,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,57099.06,6518.41,44609.38,0.0,1210.39,7303.69,84759.99,12500.07
2020,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,64176.06,4797.04,51526.07,,1190.09,7438.09,92106.62,16623.13
2021,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,69303.48,4909.63,56587.9,0.0,1310.5,7375.46,97315.61,16104.23
2022,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,66146.3,5194.95,56654.89,0.0,1352.47,7515.12,95306.19,5364.84
2023,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,64470.57,4748.05,56931.85,0.0,1540.18,8720.98,97654.34,12866.41
2024,KNEBV.HE,Kone Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,HEX,70167.52,6777.76,62081.27,0.0,1699.15,10572.61,109247.92,14516.37
