Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2005,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,6389.29,5843.92,447.26,15.82,34.81,540.09,7294.36,7053.88
2006,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,1721.65,1029.68,453.59,8.83,34.21,630.17,3013.98,-43.25
2007,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,1742.76,1095.88,440.48,3.19,40.43,702.21,3001.43,399.04
2008,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,1373.85,585.81,533.62,2.6,40.45,1273.39,3311.32,208.83
2009,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,1153.84,433.67,510.59,2.22,39.02,1219.62,2957.63,304.84
2010,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,977.23,261.29,539.31,11.5,64.8,1252.95,2957.83,294.57
2011,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,1452.78,784.67,625.45,4.16,63.48,1286.28,3490.43,450.92
2012,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,1166.51,469.56,532.56,303.19,16.73,1302.36,3243.57,91.4
2013,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,1150.39,348.8,561.22,340.98,31.3,1570.74,3653.51,152.91
2014,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,1252.88,350.86,636.15,369.07,7.28,1880.53,4150.77,358.8
2015,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,1975.89,226.4,1182.19,791.13,93.91,2020.92,5469.72,219.49
2016,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,2385.51,357.03,986.73,568.5699999999999,204.19,1989.35,5867.8,505.34
2017,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,2850.71,214.3,881.01,615.12,7.94,2087.43,6558.62,-485.52
2018,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,2652.37,392.75,963.29,618.31,11.94,2101.72,6455.11,-122.4
2019,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,2962.15,416.39,1230.72,614.0400000000001,26.35,2291.45,7240.66,174.08
2020,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,3294.64,419.57,1448.8,653.2900000000001,29.57,2399.18,7832.52,433.11
2021,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,3235.61,261.22,1864.88,328.55,30.97,2442.53,7850.02,639.61
2022,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,3730.08,311.66,1972.92,318.71,22.56,2845.86,8895.78,564.6
2023,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,4453.67,711.27,1971.74,420.15999999999997,25.51,3272.73,10092.78,1021.48
2024,ALKb.CO,ALK-Abello A/S,Pharmaceuticals,Health Care,5198.22,929.49,3075.69,1088.88,195.68,3703.77,13012.91,1890.12
