Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2017,HUSCO.CO,HusCompagniet A/S,Homebuilding & Construction Supplies,Other,2222.35,679.37,1688.42,1178.3,62.42,70.88,5158.02,25.76
2018,HUSCO.CO,HusCompagniet A/S,Homebuilding & Construction Supplies,Other,2501.39,1026.01,2004.79,1048.38,61.17,74.73,5472.35,225.15
2019,HUSCO.CO,HusCompagniet A/S,Homebuilding & Construction Supplies,Other,2982.89,1331.94,2547.65,900.59,47.67,33.68,5966.45,177.29
2020,HUSCO.CO,HusCompagniet A/S,Homebuilding & Construction Supplies,Other,1692.41,109.7,1103.95,944.98,50.55,28.08,4797.97,203.3
2021,HUSCO.CO,HusCompagniet A/S,Homebuilding & Construction Supplies,Other,1838.16,74.62,1211.92,904.92,60.59,27.91,4817.34,353.26
2022,HUSCO.CO,HusCompagniet A/S,Homebuilding & Construction Supplies,Other,1849.26,7.34,1238.45,962.43,57.47,137.35,5037.78,364.37
2023,HUSCO.CO,HusCompagniet A/S,Homebuilding & Construction Supplies,Other,1510.36,335.31,826.27,759.09,29.15,141.27,4898.23,382.0
2024,HUSCO.CO,HusCompagniet A/S,Homebuilding & Construction Supplies,Other,1829.51,474.36,1090.39,797.93,61.99,136.89,5315.6,179.93
