Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
1991,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,,,,,,,,1086.93
1992,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,,,,,,,,1262.76
2002,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,,,,,,,,4919.15
2004,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,19671.11,3804.77,8068.38,520.9,699.33,19460.53,41486.77,8681.51
2005,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,20945.94,3537.04,11330.72,878.1,723.9,21353.93,44933.11,9367.58
2006,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,22993.91,3608.83,11209.46,314.53,869.65,22458.65,49418.97,8347.98
2007,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,25856.32,5131.47,11321.58,219.18,988.42,20858.91,50783.8,10741.87
2008,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,37919.75,11456.56,16906.28,71.76,739.76,24318.27,66021.64,14212.64
2009,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,36416.8,12593.04,14955.35,293.2,781.49,21433.58,61027.63,18030.26
2010,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,38977.49,12559.8,19310.54,587.38,1308.55,21433.28,64175.46,21156.35
2011,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,41201.39,13953.38,21624.2,365.28,1218.63,21782.38,67329.63,22362.09
2012,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,39536.16,11372.69,21300.29,984.4,583.74,21202.83,64644.08,22310.98
2013,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,47019.36,11993.53,27082.69,240.36,2484.12,24463.3,78634.28,27170.19
2014,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,56201.16,17477.2,40899.51,874.1,3364.08,28087.83,93555.7,35534.72
2015,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,70931.43,21769.54,52578.53,1380.29,4858.69,32860.78,118089.12,45921.27
2016,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,73076.66,22852.51,58000.61,280.0,4861.51,36900.26,119262.2,60284.36
2017,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,79475.92,24938.08,62247.32,2240.88,5611.47,46625.96,135398.77,51647.89
2018,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,78372.85,20749.23,71867.32,683.33,6116.76,55582.93,146973.47,57485.94
2019,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,82297.17,20391.13,77720.86,868.35,5550.08,66610.16,165516.72,61696.45
2020,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,92656.92,17961.44,98942.09,1558.62,5509.38,70777.11,204045.44,74751.74
2021,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,115252.58,14434.34,133997.03,483.39,4925.45,74544.23,261902.55,75168.03
2022,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,152579.29,17843.74,170554.18,676.91,10000.0,94021.97,340229.78,107065.52
2023,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,209547.57,21596.1,254577.95,8149.56,10678.0,136492.68,471905.93,166788.03
2024,NOVOb.CO,Novo Nordisk A/S,Pharmaceuticals,Health Care,COX,253909.5,24704.96,343278.16,10150.26,15332.7,256420.24,735065.15,188494.26
