Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,MTHH.CO,MT Hoejgaard Holding A/S,Construction & Engineering,Industrials,COX,1717.86,127.68,1217.79,104.29,5.21,,2436.14,10.46
2005,MTHH.CO,MT Hoejgaard Holding A/S,Construction & Engineering,Industrials,COX,1941.57,131.18,1531.54,53.76,7.5,,2560.84,212.47
2006,MTHH.CO,MT Hoejgaard Holding A/S,Construction & Engineering,Industrials,COX,2243.11,166.54,2125.35,75.93,24.39,,2984.74,204.11
2007,MTHH.CO,MT Hoejgaard Holding A/S,Construction & Engineering,Industrials,COX,2441.78,206.3,2094.93,105.12,3.19,,3011.43,-30.65
2008,MTHH.CO,MT Hoejgaard Holding A/S,Construction & Engineering,Industrials,COX,3161.15,351.22,2596.09,25.31,1.3,,3869.47,337.89
2009,MTHH.CO,MT Hoejgaard Holding A/S,Construction & Engineering,Industrials,COX,2809.24,254.18,2213.93,21.85,5.91,,3433.88,321.73
2010,MTHH.CO,MT Hoejgaard Holding A/S,Construction & Engineering,Industrials,COX,2150.85,197.54,1574.86,,9.62,,2761.13,-179.11
2011,MTHH.CO,MT Hoejgaard Holding A/S,Construction & Engineering,Industrials,COX,2652.99,144.76,2238.91,,13.53,,3285.52,-148.15
2012,MTHH.CO,MT Hoejgaard Holding A/S,Construction & Engineering,Industrials,COX,111.93,101.79,14.86,,0.89,,522.42,-69.7
2013,MTHH.CO,MT Hoejgaard Holding A/S,Construction & Engineering,Industrials,COX,18.56,10.4,12.19,,1.45,,693.14,6.39
2014,MTHH.CO,MT Hoejgaard Holding A/S,Construction & Engineering,Industrials,COX,18.45,7.53,12.38,,1.46,,520.09,3.25
2015,MTHH.CO,MT Hoejgaard Holding A/S,Construction & Engineering,Industrials,COX,14.15,1.54,12.22,,1.03,,681.53,3.0
2016,MTHH.CO,MT Hoejgaard Holding A/S,Construction & Engineering,Industrials,COX,17.36,3.06,15.04,,2.32,,639.6,9.11
2017,MTHH.CO,MT Hoejgaard Holding A/S,Construction & Engineering,Industrials,COX,26.32,7.41,16.27,,3.31,,638.14,4.01
2018,MTHH.CO,MT Hoejgaard Holding A/S,Construction & Engineering,Industrials,COX,15.52,1.86,1.59,,0.0,,290.05,-22.03
2019,MTHH.CO,MT Hoejgaard Holding A/S,Construction & Engineering,Industrials,COX,3255.33,186.45,3496.34,,22.93,626.29,5807.82,162.48
2020,MTHH.CO,MT Hoejgaard Holding A/S,Construction & Engineering,Industrials,COX,3326.32,287.08,3147.09,88.84,6.05,593.18,5645.53,196.55
2021,MTHH.CO,MT Hoejgaard Holding A/S,Construction & Engineering,Industrials,COX,3886.23,339.31,3300.37,35.01,14.14,494.43,5842.81,80.5
2022,MTHH.CO,MT Hoejgaard Holding A/S,Construction & Engineering,Industrials,COX,4746.86,544.92,4300.52,159.92,21.58,455.79,6752.92,288.81
2023,MTHH.CO,MT Hoejgaard Holding A/S,Construction & Engineering,Industrials,COX,5727.05,1405.13,5546.23,159.06,23.41,372.74,7979.54,1213.83
2024,MTHH.CO,MT Hoejgaard Holding A/S,Construction & Engineering,Industrials,COX,5594.32,1217.02,4864.61,151.65,15.47,443.6,7387.97,38.96
