Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2012,EQVA.OL,Eqva ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,803.18,115.24,680.07,,57.08,227.49,1382.9,213.49
2013,EQVA.OL,Eqva ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,803.5,281.38,701.64,43.18,57.9,240.17,1532.53,316.24
2014,EQVA.OL,Eqva ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1045.1,194.56,880.89,38.23,3.93,263.55,1736.38,-146.13
2015,EQVA.OL,Eqva ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,694.08,224.63,569.66,20.67,2.73,252.58,1342.13,6.64
2016,EQVA.OL,Eqva ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,816.2,266.06,641.83,6.99,5.92,234.62,1335.08,93.56
2017,EQVA.OL,Eqva ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,770.61,206.07,668.79,23.2,8.2,233.44,1337.32,-24.84
2018,EQVA.OL,Eqva ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1793.34,361.85,1984.18,106.52,3.89,203.24,2293.43,175.86
2019,EQVA.OL,Eqva ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1470.77,315.07,1785.03,99.78,13.68,54.22,1760.47,-150.04
2020,EQVA.OL,Eqva ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,1650.34,229.28,1909.65,95.6,11.04,48.84,1927.87,-38.33
2021,EQVA.OL,Eqva ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,270.47,221.73,155.12,0.44,2.6,16.12,491.88,340.42
2022,EQVA.OL,Eqva ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,242.84,61.12,196.26,22.5,1.36,128.93,712.37,-33.01
2023,EQVA.OL,Eqva ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,235.83,35.98,201.29,78.42,1.58,111.84,667.64,-51.0
2024,EQVA.OL,Eqva ASA,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,375.87,99.38,382.93,87.9,0.84,116.23,829.27,116.57
