Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2014,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,STX,38.21,17.62,25.44,4.03,0.03,0.37,43.73,-42.16
2015,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,STX,110.66,72.09,95.56,65.82,0.04,0.62,116.83,-62.43
2016,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,STX,174.22,134.19,66.14,23.81,0.56,0.42,179.05,-80.42
2017,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,STX,588.47,533.71,145.82,98.68,0.8,3.1,597.07,-104.13
2018,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,STX,308.73,255.16,46.18,0.0,0.22,3.79,318.27,-160.72
2019,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,STX,162.33,86.33,61.9,,2.18,13.68,184.09,-152.46
2020,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,STX,460.88,369.37,63.04,,5.21,15.67,485.78,-102.63
2021,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,STX,300.54,201.15,60.11,,1.85,26.38,335.07,-83.61
2022,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,STX,318.91,189.46,84.9,,1.03,23.18,349.98,-44.64
2023,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,STX,405.66,168.48,130.94,,6.57,24.16,693.48,-18.17
2024,BONEX.ST,Bonesupport Holding AB,Pharmaceuticals,Health Care,STX,640.09,233.38,148.24,,13.08,16.17,904.41,66.88
