Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2019,SVN.IC,Sildarvinnslan hf,Food & Tobacco,Consumer Staples,ISX,1081.53,426.92,693.6,491.68,79.18,1133.04,4695.78,419.61
2020,SVN.IC,Sildarvinnslan hf,Food & Tobacco,Consumer Staples,ISX,1318.22,773.04,947.97,708.2,77.44,1093.65,4890.49,593.9
2021,SVN.IC,Sildarvinnslan hf,Food & Tobacco,Consumer Staples,ISX,1424.13,703.27,393.7,84.55,98.19,1437.79,5584.82,537.06
2022,SVN.IC,Sildarvinnslan hf,Food & Tobacco,Consumer Staples,ISX,1827.09,757.17,1513.33,1056.63,140.1,2147.74,10382.08,836.32
2023,SVN.IC,Sildarvinnslan hf,Food & Tobacco,Consumer Staples,ISX,2124.31,827.53,956.42,507.77,182.72,2405.99,11137.35,793.99
2024,SVN.IC,Sildarvinnslan hf,Food & Tobacco,Consumer Staples,ISX,2341.71,1156.83,771.11,309.12,136.99,2649.5,12043.46,859.4
