Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,SAMPO.ST,Sampo Oyj,Insurance,Financials,,9580.63,,,,,314183.83,619.18
2005,SAMPO.ST,Sampo Oyj,Insurance,Financials,,13293.94,,,,,343207.17,-9186.75
2006,SAMPO.ST,Sampo Oyj,Insurance,Financials,,337.21,,,,,391662.73,-11398.23
2007,SAMPO.ST,Sampo Oyj,Insurance,Financials,,7595.66,,,,,201578.25,-1786.43
2008,SAMPO.ST,Sampo Oyj,Insurance,Financials,,4514.28,,,,,205317.44,6786.07
2009,SAMPO.ST,Sampo Oyj,Insurance,Financials,,6394.54,,,,,220930.81,12968.63
2010,SAMPO.ST,Sampo Oyj,Insurance,Financials,,4104.19,,,,,232474.82,1176.44
2011,SAMPO.ST,Sampo Oyj,Insurance,Financials,,4425.39,,,,,232928.8,825.97
2012,SAMPO.ST,Sampo Oyj,Insurance,Financials,,7589.38,,,0.0,190.84,235454.24,8161.33
2013,SAMPO.ST,Sampo Oyj,Insurance,Financials,,6545.41,,,150.09,208.45,271621.89,-9432.79
2014,SAMPO.ST,Sampo Oyj,Insurance,Financials,,18746.66,,,207.89,216.93,314101.49,13871.95
2015,SAMPO.ST,Sampo Oyj,Insurance,Financials,,19171.25,,,48.0,249.6,342135.33,2889.13
2016,SAMPO.ST,Sampo Oyj,Insurance,Financials,,23472.08,,,0.0,245.16,344635.55,1811.19
2017,SAMPO.ST,Sampo Oyj,Insurance,Financials,,26916.59,,,1821.35,1555.53,485364.98,11821.4
2018,SAMPO.ST,Sampo Oyj,Insurance,Financials,,23392.02,,,1377.17,1605.04,488844.69,-1824.28
2019,SAMPO.ST,Sampo Oyj,Insurance,Financials,,26343.27,,,1731.94,2971.86,511110.6,15062.7
2020,SAMPO.ST,Sampo Oyj,Insurance,Financials,,26399.99,,,2084.76,3886.66,592208.24,8117.48
2021,SAMPO.ST,Sampo Oyj,Insurance,Financials,,48245.33,,,1001.15,3754.31,611311.08,12041.59
2022,SAMPO.ST,Sampo Oyj,Insurance,Financials,,32218.16,,,209.69,3721.92,411109.12,333.09
2023,SAMPO.ST,Sampo Oyj,Insurance,Financials,,15826.83,,,22.37,3556.84,270957.59,11065.18
2024,SAMPO.ST,Sampo Oyj,Insurance,Financials,,11319.81,,,164.74,3341.81,288031.48,15419.22
