Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,WRT1V.HE,Wartsila Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,11807.33,1397.14,9198.4,344.34,400.36,2823.94,19748.63,1841.65
2005,WRT1V.HE,Wartsila Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,12398.09,954.93,10608.0,258.7,238.73,2041.6,22903.9,608.71
2006,WRT1V.HE,Wartsila Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,16071.17,1472.23,10938.92,271.42,641.53,2467.43,26220.51,2431.68
2007,WRT1V.HE,Wartsila Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,19552.08,2346.88,12939.57,277.5,277.5,2893.96,29724.55,3452.69
2008,WRT1V.HE,Wartsila Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,31502.91,1912.5,25415.91,2067.83,563.07,4223.04,46045.71,2149.47
2009,WRT1V.HE,Wartsila Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,25777.2,1832.93,18262.99,580.57,622.04,3723.93,38607.74,3045.8
2010,WRT1V.HE,Wartsila Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,25022.33,5848.67,17141.04,412.76,817.72,3543.47,36571.7,5305.98
2011,WRT1V.HE,Wartsila Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,23388.04,4580.13,16780.9,1292.0,,3651.72,35565.61,1807.78
2012,WRT1V.HE,Wartsila Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,22283.71,1651.46,17446.76,1387.23,293.59,3346.96,36963.36,1143.48
2013,WRT1V.HE,Wartsila Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,27298.93,3235.18,20294.93,475.27,675.39,3618.73,43433.15,4513.37
2014,WRT1V.HE,Wartsila Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,29774.11,5161.21,21584.87,849.66,460.98,3805.37,47725.35,3777.18
2015,WRT1V.HE,Wartsila Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,32390.49,3206.41,23683.26,1968.01,787.2,4012.81,53654.55,2280.89
2016,WRT1V.HE,Wartsila Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,29737.36,4285.81,19849.12,889.85,708.25,3577.56,48950.87,5693.65
2017,WRT1V.HE,Wartsila Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,33109.18,3731.3,23460.95,886.06,817.15,3435.95,55605.3,4012.0
2018,WRT1V.HE,Wartsila Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,36559.32,4825.04,25115.96,624.18,802.52,3210.09,60030.6,4512.68
2019,WRT1V.HE,Wartsila Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,37364.73,3522.93,25615.07,492.03,984.06,3021.06,62960.12,2284.02
2020,WRT1V.HE,Wartsila Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,38824.74,9627.61,26441.89,1623.81,586.67,2954.28,65287.58,7302.51
2021,WRT1V.HE,Wartsila Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,39865.72,9651.07,30504.98,820.94,630.72,3123.58,65304.9,7428.19
2022,WRT1V.HE,Wartsila Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,41905.62,4833.25,35583.61,1740.39,534.7,3187.22,69259.07,-625.81
2023,WRT1V.HE,Wartsila Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,47502.86,9160.55,38163.36,838.88,838.88,3433.81,76091.82,9376.89
2024,WRT1V.HE,Wartsila Oyj Abp,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,57987.54,18285.85,46950.14,1164.93,988.42,3600.69,90534.94,14036.48
