Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2012,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,63.9,8.2,67.04,9.11,2.28,2.57,95.74,30.29
2013,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,89.45,10.8,75.01,0.0,3.27,2.56,119.82,21.94
2014,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,169.32,75.35,110.38,,3.4,2.53,207.3,37.32
2015,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,158.82,67.74,96.21,,4.4,6.46,203.89,27.01
2016,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,145.53,43.51,87.06,,5.0,6.53,192.01,14.27
2017,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,331.86,62.79,296.61,74.7,4.77,34.94,666.0,53.64
2018,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,388.89,107.84,235.18,22.65,4.8,32.8,725.61,5.2
2019,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,347.15,82.45,216.54,6.58,5.41,31.38,713.04,42.51
2020,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,367.73,124.84,209.03,1.24,2.7,32.52,725.74,92.25
2021,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,432.03,176.22,213.32,1.36,2.55,29.86,826.64,33.04
2022,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,467.1,91.8,669.59,369.69,3.27,33.09,905.74,0.42
2023,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,641.6,135.72,407.95,10.76,4.54,35.19,1111.55,58.55
2024,ZAL.OL,Zalaris ASA,Professional & Commercial Services,Industrials,857.14,221.75,531.02,5.01,5.48,9.96,1319.87,131.47
