Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,REG1V.HE,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,36.4,12.79,33.48,3.75,,7.02,52.93,-0.72
2005,REG1V.HE,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,50.71,13.85,27.61,8.3,,,85.92,8.02
2006,REG1V.HE,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,46.77,19.84,26.4,8.47,,,141.65,4.99
2007,REG1V.HE,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,101.68,26.67,86.26,8.38,,,282.91,26.52
2008,REG1V.HE,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,100.61,19.85,74.04,7.01,,,280.93,27.0
2009,REG1V.HE,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,75.47,24.05,58.89,,,15.76,220.62,17.07
2010,REG1V.HE,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,78.36,16.2,65.05,9.37,,,190.69,10.2
2011,REG1V.HE,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,91.15,34.4,57.24,8.73,,13.05,191.55,32.95
2012,REG1V.HE,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,82.54,36.36,47.6,13.23,,11.84,183.52,28.95
2013,REG1V.HE,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,85.07,38.37,46.38,6.53,,11.25,188.92,43.74
2014,REG1V.HE,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,69.67,37.1,22.49,5.71,,5.29,174.78,29.84
2015,REG1V.HE,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,121.31,79.86,27.79,4.16,,6.63,176.88,43.86
2016,REG1V.HE,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,112.5,64.26,29.62,0.15,,8.43,172.3,56.16
2017,REG1V.HE,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,131.02,78.31,26.89,0.17,,8.18,187.48,73.43
2018,REG1V.HE,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,155.4,102.82,38.1,1.47,,9.09,218.89,100.01
2019,REG1V.HE,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,367.0,262.5,152.92,41.91,10.14,17.8,1080.41,122.95
2020,REG1V.HE,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,461.38,302.53,189.81,48.23,22.08,21.14,1198.67,163.31
2021,REG1V.HE,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,422.08,252.45,409.14,227.35,12.54,25.57,1247.26,218.57
2022,REG1V.HE,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,550.42,336.15,269.07,44.03,9.74,29.86,1426.81,234.59
2023,REG1V.HE,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,540.3,240.95,237.03,46.98,29.25,25.3,1536.97,123.91
2024,REG1V.HE,Revenio Group Oyj,Healthcare Equipment & Supplies,Health Care,552.98,243.42,254.18,49.42,0.29,28.19,1663.11,277.41
