Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2009,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,162.04,54.59,998.41,802.43,,,1683.82,149.45
2010,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,491.66,350.87,184.11,9.4,,,2477.89,37.94
2011,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,784.74,645.11,237.92,93.69,,,2663.16,2.32
2012,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,514.7,392.88,253.82,86.2,,386.17,2048.86,114.92
2013,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,350.18,328.5,753.31,721.36,,0.0,1585.88,107.34
2014,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,352.83,305.91,11.43,0.0,,,1150.41,-52.83
2015,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,111.74,96.78,6.13,,,620.51,1017.43,-52.67
2016,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,61.97,41.18,20.56,,,218.39,507.18,28.85
2017,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,80.67,51.84,55.89,,,81.27,289.36,-16.13
2018,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,308.62,201.86,197.14,54.33,,359.47,1080.33,-43.45
2019,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,394.64,179.9,171.21,74.84,,271.95,1338.85,108.3
2020,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,289.86,48.67,156.41,72.52000000000001,,277.09,1281.6,4.23
2021,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,880.36,216.05,556.79,169.27,,1059.17,5148.99,605.05
2022,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,925.61,320.05,703.79,206.99,,953.78,5283.69,1081.87
2023,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,1146.99,281.97,1203.21,264.23,,,6241.65,842.56
2024,PENR.OL,Panoro Energy ASA,Oil & Gas,Energy,1740.25,828.2,717.11,,,2743.85,8132.79,1207.83
