Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2013,TOKMAN.HE,Tokmanni Group Oyj,Diversified Retail,Consumer Discretionary,1733.58,389.11,807.05,95.51,0.04,737.5,3624.36,352.0
2014,TOKMAN.HE,Tokmanni Group Oyj,Diversified Retail,Consumer Discretionary,1987.77,474.01,933.18,134.46,16.88,800.69,4034.91,290.35
2015,TOKMAN.HE,Tokmanni Group Oyj,Diversified Retail,Consumer Discretionary,2154.97,469.59,1072.01,164.14,0.0,889.89,4367.99,312.97
2016,TOKMAN.HE,Tokmanni Group Oyj,Diversified Retail,Consumer Discretionary,2092.97,523.01,984.28,-2.72,15.44,823.57,4164.14,580.51
2017,TOKMAN.HE,Tokmanni Group Oyj,Diversified Retail,Consumer Discretionary,2313.61,418.42,1124.31,-2.95,32.49,872.28,4553.37,252.85
2018,TOKMAN.HE,Tokmanni Group Oyj,Diversified Retail,Consumer Discretionary,2482.01,375.18,1279.08,-2.68,27.3,857.56,4758.1,431.11
2019,TOKMAN.HE,Tokmanni Group Oyj,Diversified Retail,Consumer Discretionary,2663.44,286.65,1777.11,-2.68,36.79,3100.14,7192.34,827.18
2020,TOKMAN.HE,Tokmanni Group Oyj,Diversified Retail,Consumer Discretionary,3366.77,817.98,3173.53,,103.86,3272.95,8167.41,1619.88
2021,TOKMAN.HE,Tokmanni Group Oyj,Diversified Retail,Consumer Discretionary,3683.36,813.46,2271.31,,64.42,3042.53,8174.86,1288.79
2022,TOKMAN.HE,Tokmanni Group Oyj,Diversified Retail,Consumer Discretionary,3347.4,94.89,2299.42,104.84,11.48,3456.31,8322.65,871.41
2023,TOKMAN.HE,Tokmanni Group Oyj,Diversified Retail,Consumer Discretionary,5706.53,1495.29,4492.45,615.18,40.7,7084.53,15774.64,2511.67
2024,TOKMAN.HE,Tokmanni Group Oyj,Diversified Retail,Consumer Discretionary,5599.61,186.73,4666.81,494.21000000000004,3.59,7514.33,16195.22,1035.35
