Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,26768.49,3195.01,31809.44,,813.82,52266.46,115224.06,8944.03
2005,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,26616.84,1429.98,35859.08,,450.9,51057.3,114823.09,7865.17
2006,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,31389.35,1455.93,39454.76,,728.42,51524.65,121594.82,7358.99
2007,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,31316.26,2542.34,38847.4,,502.08,47471.84,121986.82,8437.79
2008,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,37883.7,1300.05,34420.16,,176.96,56643.7,141358.49,7978.37
2009,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,29170.09,1270.31,30420.16,,311.51,49682.68,121252.64,12576.27
2010,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,29560.18,1120.14,32102.41,,336.65,48733.65,124055.76,9250.52
2011,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,27672.95,2294.22,25070.69,,214.32,36963.5,120614.9,8762.19
2012,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,29269.4,1813.07,28642.78,,380.93,40893.43,114952.06,9867.85
2013,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,33391.18,3567.19,32788.01,,770.93,49739.95,136633.35,8803.17
2014,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,37622.15,3656.68,39794.12,,716.0,54006.78,148314.72,10917.34
2015,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,43045.16,5276.77,42071.86,,865.51,57071.21,159467.0,13374.96
2016,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,38883.9,4250.36,34096.79,,886.68,58970.23,157181.89,15275.31
2017,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,7008.53,538.35,7424.79,,22.01,17115.05,56747.65,7041.81
2018,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,8641.24,632.36,7135.49,,117.1,18261.26,59087.33,3282.32
2019,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,8137.98,425.7,7692.59,937.66,8.44,17050.46,92889.57,3068.13
2020,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,8634.5,1329.27,6905.3,1226.94,14.62,19464.95,109293.36,3790.98
2021,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,8542.48,1028.84,6508.18,629.38,258.18,21177.9,115191.89,5987.19
2022,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,9622.55,786.9,7313.63,672.06,210.84,23343.38,129287.48,6009.66
2023,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,10233.76,505.4,7419.86,730.91,39.26,25400.67,148952.85,3875.61
2024,SCAb.ST,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,11617.48,1365.31,9230.24,735.09,10.28,25948.11,153456.64,3545.25
