Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2011,ELTEL.ST,Eltel AB,Telecommunications Services,Communication Services,2161.63,125.33,2078.08,207.34,,256.08,6959.93,203.38
2012,ELTEL.ST,Eltel AB,Telecommunications Services,Communication Services,2160.11,121.84,1924.5,151.93,,262.03,6732.82,151.72
2013,ELTEL.ST,Eltel AB,Telecommunications Services,Communication Services,2774.09,218.46,2709.88,490.28,,294.33,7680.22,287.36
2014,ELTEL.ST,Eltel AB,Telecommunications Services,Communication Services,3673.41,551.37,6188.93,2872.56,,299.19,8883.42,484.68
2015,ELTEL.ST,Eltel AB,Telecommunications Services,Communication Services,4257.61,843.84,3488.65,126.72,,364.8,10533.15,325.59
2016,ELTEL.ST,Eltel AB,Telecommunications Services,Communication Services,4412.93,773.63,6020.11,2498.85,,343.23,9806.52,-77.09
2017,ELTEL.ST,Eltel AB,Telecommunications Services,Communication Services,4271.8,323.9,3896.7,430.23,,320.95,8153.74,-608.33
2018,ELTEL.ST,Eltel AB,Telecommunications Services,Communication Services,4351.45,529.07,4258.32,836.21,5.94,338.84,8221.39,30.72
2019,ELTEL.ST,Eltel AB,Telecommunications Services,Communication Services,3050.58,641.61,3755.17,1072.62,38.38,270.62,7943.33,506.03
2020,ELTEL.ST,Eltel AB,Telecommunications Services,Communication Services,2878.86,272.38,3729.52,650.57,35.62,209.52,7095.52,529.73
2021,ELTEL.ST,Eltel AB,Telecommunications Services,Communication Services,2420.78,323.37,3134.59,742.85,52.06,116.13,6315.24,226.61
2022,ELTEL.ST,Eltel AB,Telecommunications Services,Communication Services,2618.97,502.2,3409.48,947.78,37.74,112.18,6518.07,165.54
2023,ELTEL.ST,Eltel AB,Telecommunications Services,Communication Services,2658.68,276.27,3637.37,563.73,6.71,117.44,6982.82,387.85
2024,ELTEL.ST,Eltel AB,Telecommunications Services,Communication Services,2421.64,250.64,3415.95,711.9,17.65,69.43,6888.37,319.54
