Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2015,ASA.OL,Atlantic Sapphire ASA,Food & Tobacco,Consumer Staples,31.84,8.14,43.74,15.71,,56.84,88.78,
2016,ASA.OL,Atlantic Sapphire ASA,Food & Tobacco,Consumer Staples,26.03,8.37,33.31,16.43,,79.69,105.83,-18.74
2017,ASA.OL,Atlantic Sapphire ASA,Food & Tobacco,Consumer Staples,451.77,435.54,73.77,3.5,,294.38,748.72,-34.08
2018,ASA.OL,Atlantic Sapphire ASA,Food & Tobacco,Consumer Staples,220.1,164.29,117.21,1.64,,1091.07,1312.32,-130.32
2019,ASA.OL,Atlantic Sapphire ASA,Food & Tobacco,Consumer Staples,237.46,80.3,147.27,0.69,,1840.09,2219.85,-162.43
2020,ASA.OL,Atlantic Sapphire ASA,Food & Tobacco,Consumer Staples,511.88,244.67,96.53,0.0,,2205.21,2753.15,-441.92
2021,ASA.OL,Atlantic Sapphire ASA,Food & Tobacco,Consumer Staples,386.68,149.82,170.34,,,2328.92,2745.4,-583.37
2022,ASA.OL,Atlantic Sapphire ASA,Food & Tobacco,Consumer Staples,483.96,232.01,300.4,181.73,,2969.53,3502.75,-508.27
2023,ASA.OL,Atlantic Sapphire ASA,Food & Tobacco,Consumer Staples,483.2,228.4,200.53,50.68,,2793.22,3468.82,-820.49
2024,ASA.OL,Atlantic Sapphire ASA,Food & Tobacco,Consumer Staples,644.22,334.69,84.81,0.0,,2246.52,3110.49,-938.63
