Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2007,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,43.3,12.2,9.69,,0.17,,43.73,15.79
2008,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,52.7,,14.38,,0.0,,54.75,18.83
2009,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,51.68,,16.71,,1.24,,54.66,7.0
2010,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,72.0,37.06,32.57,,0.68,,74.96,24.39
2011,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,75.16,33.4,29.04,,0.18,,78.23,19.44
2012,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,81.6,29.56,39.98,,3.45,2.3,85.73,8.4
2013,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,85.8,38.86,43.68,,2.3,2.18,89.14,16.07
2014,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,116.91,54.12,60.58,,1.95,1.86,121.19,13.55
2015,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,162.99,108.53,72.11,,1.45,2.79,167.19,55.04
2016,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,167.37,116.83,71.02,,5.89,1.81,170.04,51.2
2017,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,194.04,127.51,85.7,,3.62,1.65,200.38,46.34
2018,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,185.35,96.43,80.42,,0.51,2.28,187.86,4.9
2019,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,147.14,59.96,89.69,,1.11,2.56,178.28,16.56
2020,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,173.1,105.76,97.36,,1.15,2.27,197.07,53.26
2021,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,187.79,64.27,111.59,,9.62,1.46,201.23,10.23
2022,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,214.44,98.25,123.1,,7.02,1.41,271.8,48.25
2023,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,230.98,133.83,131.06,,2.43,1.32,280.21,74.65
2024,MSABb.ST,Micro Systemation AB (publ),Office Equipment,Other,244.05,142.04,126.15,,1.57,0.94,295.02,43.74
