Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2020,SFAST.ST,Stenhus Fastigheter I Norden AB (publ),Real Estate Operations,Real Estate,STX,482.14,471.54,122.91,91.9,0.37,0.03,2208.89,27.77
2021,SFAST.ST,Stenhus Fastigheter I Norden AB (publ),Real Estate Operations,Real Estate,STX,635.45,325.28,1561.78,1358.97,26.28,0.53,7863.13,139.14
2022,SFAST.ST,Stenhus Fastigheter I Norden AB (publ),Real Estate Operations,Real Estate,STX,499.24,277.12,2150.33,1747.74,35.45,1.02,14455.35,278.3
2023,SFAST.ST,Stenhus Fastigheter I Norden AB (publ),Real Estate Operations,Real Estate,STX,458.19,308.27,1743.44,1327.26,42.21,0.67,14773.99,343.52
2024,SFAST.ST,Stenhus Fastigheter I Norden AB (publ),Real Estate Operations,Real Estate,STX,352.88,231.26,1138.23,785.62,60.33,0.51,14474.85,259.2
