Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,HAPD.IC,Hampidjan hf,Textiles & Apparel,Other,256.41,8.37,131.91,64.24,,169.1,569.85,11.72
2005,HAPD.IC,Hampidjan hf,Textiles & Apparel,Other,267.72,15.92,179.1,107.75,,194.87,646.18,30.36
2006,HAPD.IC,Hampidjan hf,Textiles & Apparel,Other,284.95,31.46,137.58,90.4,,202.55,611.73,15.47
2007,HAPD.IC,Hampidjan hf,Textiles & Apparel,Other,257.63,19.06,150.45,91.71,,223.05,612.57,15.83
2008,HAPD.IC,Hampidjan hf,Textiles & Apparel,Other,264.16,26.77,220.04,169.37,,309.47,743.35,27.75
2009,HAPD.IC,Hampidjan hf,Textiles & Apparel,Other,234.3,34.98,181.63,145.17,,265.64,649.49,42.16
2010,HAPD.IC,Hampidjan hf,Textiles & Apparel,Other,231.63,47.68,133.27,96.5,,251.18,626.13,42.66
2011,HAPD.IC,Hampidjan hf,Textiles & Apparel,Other,199.22,25.57,99.63,56.04,,252.39,615.42,51.82
2012,HAPD.IC,Hampidjan hf,Textiles & Apparel,Other,212.61,34.75,105.28,61.02,,236.7,599.09,39.43
2013,HAPD.IC,Hampidjan hf,Textiles & Apparel,Other,271.96,46.48,126.69,73.3,,273.31,739.8,44.47
2014,HAPD.IC,Hampidjan hf,Textiles & Apparel,Other,330.6,55.63,137.18,75.15,,297.48,860.0,67.2
2015,HAPD.IC,Hampidjan hf,Textiles & Apparel,Other,371.4,51.85,137.65,68.64,,340.0,984.45,70.14
2016,HAPD.IC,Hampidjan hf,Textiles & Apparel,Other,650.1,70.04,302.57,165.18,,528.92,1765.06,96.19
2017,HAPD.IC,Hampidjan hf,Textiles & Apparel,Other,815.33,128.21,265.33,101.09,,632.65,1840.48,134.65
2018,HAPD.IC,Hampidjan hf,Textiles & Apparel,Other,941.88,108.04,378.94,134.88,,732.45,2113.95,90.94
2019,HAPD.IC,Hampidjan hf,Textiles & Apparel,Other,949.3,99.24,378.56,155.46,,865.72,2247.68,141.96
2020,HAPD.IC,Hampidjan hf,Textiles & Apparel,Other,1117.25,183.66,417.28,186.51,,968.38,2583.65,200.84
2021,HAPD.IC,Hampidjan hf,Textiles & Apparel,Other,1219.37,148.22,441.52,169.35,25.2,1003.85,2733.55,143.0
2022,HAPD.IC,Hampidjan hf,Textiles & Apparel,Other,1431.98,131.08,592.92,283.97,34.78,1134.1,3097.77,61.69
2023,HAPD.IC,Hampidjan hf,Textiles & Apparel,Other,2662.51,592.52,1032.18,535.32,35.78,1896.66,5480.65,218.34
2024,HAPD.IC,Hampidjan hf,Textiles & Apparel,Other,2762.69,487.49,1185.66,600.48,35.31,2126.84,5995.11,275.7
