Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,1278.88,167.73,434.92,36.05,1.48,1110.85,3062.34,120.84
2005,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,1702.3,152.7,673.6,185.4,,1205.8,4157.7,66.4
2006,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,12105.0,2182.5,4290.1,1625.1,,4211.8,27857.7,518.5
2007,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,9384.8,362.6,3506.0,1249.2,,3894.7,23183.0,973.0
2008,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,9503.5,372.6,5514.5,543.5,69.9,4243.6,22736.4,1498.6
2009,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,8489.7,172.2,2569.5,2439.2,,3518.1,20389.3,2360.0
2010,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,11032.4,277.1,3041.8,429.7,49.7,3885.1,23528.8,2569.1
2011,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,9872.0,248.1,2905.7,157.0,86.6,4167.5,22788.6,2798.0
2012,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,9737.6,335.3,3331.9,377.8,26.2,4111.9,23317.4,1552.9
2013,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,16171.8,606.2,5139.6,686.7,252.6,6677.2,33727.7,2023.0
2014,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,18423.97,1418.2,5724.33,12.65,528.78,8315.78,37237.52,3940.14
2015,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,19770.29,688.32,5912.66,1.92,696.96,9251.55,40282.67,2086.79
2016,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,23163.36,943.42,7655.44,120.77,1294.82,9153.66,43678.96,6438.56
2017,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,21295.02,705.9,7873.15,1282.82,893.94,10659.32,42632.37,5900.43
2018,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,25632.15,1043.28,6926.46,172.39000000000001,1189.91,12048.72,50975.98,5961.54
2019,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,25876.83,1265.5,7639.25,231.25,980.12,13398.95,57470.05,7472.28
2020,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,25654.08,1123.05,7537.61,297.52,275.52,14611.13,61244.82,5390.56
2021,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,27206.2,1018.17,9740.17,211.24,799.92,15057.27,62666.87,8465.7
2022,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,36576.47,1871.44,15604.78,2218.47,3956.76,17938.58,78960.17,6508.46
2023,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,44510.87,3387.95,14146.84,1.12,2062.52,21071.5,92153.54,11318.43
2024,MOWI.OL,Mowi ASA,Food & Tobacco,Consumer Staples,48388.06,3414.77,16611.41,2353.39,1661.49,23339.75,100662.75,10650.53
