Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,186.75,29.01,101.93,,1.4,78.06,282.39,3.85
2005,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,182.38,26.15,105.34,,4.3,89.05,288.07,27.52
2006,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,189.47,30.46,97.24,,1.13,,306.84,20.45
2007,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,191.07,28.42,101.51,,0.36,,299.89,17.28
2008,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,234.82,31.94,141.35,,0.22,,394.82,4.88
2009,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,203.57,30.32,106.83,,0.0,,336.97,26.38
2010,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,210.27,24.45,135.91,,0.05,,344.34,9.93
2011,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,217.74,27.63,115.97,,0.53,,336.35,19.32
2012,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,217.88,30.34,100.94,,0.45,88.9,323.28,25.1
2013,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,248.55,45.12,112.31,,0.17,100.91,360.63,44.34
2014,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,265.68,43.3,122.52,,1.07,112.41,402.05,20.3
2015,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,312.61,56.64,129.74,,1.51,118.81,453.2,41.57
2016,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,319.87,59.18,102.08,40.99,0.54,121.79,456.98,35.3
2017,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,332.06,74.02,107.74,62.87,0.0,133.54,485.21,36.89
2018,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,342.18,70.74,132.99,77.4,0.27,133.83,501.89,28.16
2019,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,315.08,61.79,110.55,64.93,0.44,149.16,493.13,38.36
2020,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,326.97,76.88,105.17,58.99,2.61,113.43,500.82,54.82
2021,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,358.63,104.39,103.5,58.33,1.55,110.41,489.59,5.85
2022,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,408.31,119.88,144.13,85.1,3.84,118.52,551.89,13.74
2023,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,416.92,121.13,147.99,85.27,5.3,104.75,537.09,28.72
2024,ELEAV.HE,Elecster Oyj,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,374.77,64.72,147.35,77.2,2.57,97.07,489.54,11.69
