Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,MEABb.ST,Malmbergs Elektriska AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,181.89,39.94,63.36,,4.08,,242.79,21.93
2005,MEABb.ST,Malmbergs Elektriska AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,200.61,55.18,70.25,,12.54,,261.59,27.9
2006,MEABb.ST,Malmbergs Elektriska AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,225.11,39.5,83.72,,4.74,,299.47,22.23
2007,MEABb.ST,Malmbergs Elektriska AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,225.74,50.56,83.9,,6.11,,295.66,39.72
2008,MEABb.ST,Malmbergs Elektriska AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,235.27,40.12,84.59,,5.29,,310.57,24.03
2009,MEABb.ST,Malmbergs Elektriska AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,220.63,57.49,70.99,,2.65,57.0,283.79,32.61
2010,MEABb.ST,Malmbergs Elektriska AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,236.81,55.99,74.41,,2.6,54.66,297.86,12.85
2011,MEABb.ST,Malmbergs Elektriska AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,267.94,68.31,73.32,,10.81,,325.07,38.65
2012,MEABb.ST,Malmbergs Elektriska AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,268.27,60.74,68.85,,4.03,93.36,321.14,17.2
2013,MEABb.ST,Malmbergs Elektriska AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,313.31,82.53,83.06,,6.64,100.07000000000001,369.98,57.15
2014,MEABb.ST,Malmbergs Elektriska AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,331.15,109.55,82.45,,11.63,98.57999999999998,387.62,82.33
2015,MEABb.ST,Malmbergs Elektriska AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,395.81,123.54,95.91,,14.2,102.78,454.85,49.21
2016,MEABb.ST,Malmbergs Elektriska AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,382.45,108.04,101.8,,13.69,89.7,436.01,73.93
2017,MEABb.ST,Malmbergs Elektriska AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,366.34,93.91,97.19,,5.21,86.16,418.12,51.99
2018,MEABb.ST,Malmbergs Elektriska AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,332.09,86.93,78.38,,1.16,80.19,380.31,46.65
2019,MEABb.ST,Malmbergs Elektriska AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,333.8,73.81,118.95,9.4,1.22,206.0,510.56,52.8
2020,MEABb.ST,Malmbergs Elektriska AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,389.04,123.43,124.02,7.86,3.03,40.81,561.3,79.64
2021,MEABb.ST,Malmbergs Elektriska AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,366.84,71.08,114.61,0.7,1.92,46.2,531.55,25.66
2022,MEABb.ST,Malmbergs Elektriska AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,394.77,48.53,130.07,0.38,1.98,43.58,558.26,24.79
2023,MEABb.ST,Malmbergs Elektriska AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,394.61,88.27,118.46,0.0,0.42,41.010000000000005,563.65,89.4
2024,MEABb.ST,Malmbergs Elektriska AB (publ),"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,363.52,42.11,110.27,0.0,0.18,36.83,508.1,6.18
