Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2002,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,106.14,77.41,,,,,5853.89,144.37
2003,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,123.3,89.93,,,,,6927.12,182.61
2004,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,59.37,32.88,139.75,13.7,1.83,27.4,7185.58,0.0
2005,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,114.64,75.58,229.27,,,,6940.16,357.59
2006,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,184.84,78.3,304.11,201.23,13.66,31.87,10216.97,342.85
2007,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,176.61,123.63,577.77,302.76,9.25,32.8,11540.18,726.33
2008,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,212.53,124.49,1714.43,1220.02,1.78,33.79,12484.73,455.03
2009,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,283.19,227.36,880.31,442.58,5.66,30.75,12081.65,463.35
2010,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,216.91,151.84,1993.87,1560.91,3.47,32.97,14826.51,531.6
2012,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,163.5,87.32,500.78,1595.64,4.28,29.11,17504.97,641.99
2013,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,129.12,10.37,1270.43,623.91,16.96,40.53,21855.53,694.94
2014,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,174.45,68.05,704.5,0.0,4.79,38.34,23653.9,868.06
2015,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,170.59,78.49,795.39,795.39,,,30384.88,979.05
2016,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,349.93,238.98,1623.52,827.88,5.69,43.62,31687.11,1044.8
2017,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,293.19,179.12,1705.1,719.46,0.0,47.03,39242.34,1257.88
2018,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,239.09,178.58,4137.64,3152.03,23.42,55.62,41710.19,1394.4
2019,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,451.95,262.55,2078.8,1003.3,49.7,75.01,43655.71,1567.1
2020,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,370.69,214.06,4297.93,3130.51,34.46,79.36,49036.71,1874.0
2021,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,466.68,306.9,4516.76,3487.92,38.97,77.94,49836.3,1693.73
2022,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,373.68,149.66,2112.2,928.09,19.77,54.59,53472.34,1845.18
2023,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,560.77,348.34,6491.62,5027.78,13.09,61.41,57760.1,1920.88
2024,WIHL.ST,Wihlborgs Fastigheter AB,Real Estate Operations,Real Estate,STX,745.37,423.58,2346.11,865.66,26.73,64.77,62457.84,1644.48
