Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2005,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,,0.16,,,,,5.47,
2006,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,,0.34,,,,,3.97,
2007,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,,1.05,,,,,2.17,
2008,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,,0.46,,,,,2.67,
2009,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,,0.41,,,,,1.79,
2011,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,2.34,2.0,0.78,,,,3.3,0.0
2012,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,4.11,3.94,1.71,,,,5.05,1.98
2013,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,6.03,5.65,1.79,,0.0,,7.07,-0.99
2014,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,96.9,30.19,260.71,,7.67,,2194.11,-29.85
2015,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,140.24,52.33,1392.98,,14.65,5.23,5257.94,85.09
2016,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,141.3,48.36,828.83,0.0,4.74,7.59,5663.36,-34.37
2017,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,114.07,38.02,1172.76,938.61,0.0,5.0,6628.28,208.19
2018,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,240.06,159.07,1239.34,936.83,0.0,6.83,8524.13,133.91
2019,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,192.22,129.4,1379.3,1130.82,3.75,11.25,9009.07,133.07
2020,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,476.16,376.96,1300.03,959.62,-1.04,13.57,10685.31,280.43
2021,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,298.13,155.88,989.87,642.05,0.0,9.74,11973.89,223.49
2022,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,373.68,296.5,1083.4,670.18,17.88,9.41,12560.24,351.55
2023,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,214.44,134.91,1218.19,719.84,13.09,10.07,13282.25,305.55
2024,STEFb.ST,Stendorren Fastigheter AB,Real Estate Operations,Real Estate,332.07,220.01,551.06,,31.87,,15395.73,220.69
