Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,OLVAS.HE,Olvi Oyj,Beverages,Other,417.58,,295.11,74.05,,577.72,1093.58,
2005,OLVAS.HE,Olvi Oyj,Beverages,Other,440.21,,305.13,51.2,,588.28,1120.98,181.28
2006,OLVAS.HE,Olvi Oyj,Beverages,Other,489.63,17.29,408.07,90.57,,686.55,1283.0,192.54
2007,OLVAS.HE,Olvi Oyj,Beverages,Other,608.78,34.35,539.97,122.41,,774.68,1482.64,223.37
2008,OLVAS.HE,Olvi Oyj,Beverages,Other,954.18,152.88,919.4,371.27,,1281.74,2370.84,169.52
2009,OLVAS.HE,Olvi Oyj,Beverages,Other,766.85,69.68,723.46,207.86,,1038.96,1967.28,309.52
2010,OLVAS.HE,Olvi Oyj,Beverages,Other,705.72,61.45,527.07,,,972.37,1839.04,335.5
2011,OLVAS.HE,Olvi Oyj,Beverages,Other,715.53,29.68,714.28,209.19,2.56,1102.04,1961.96,268.49
2012,OLVAS.HE,Olvi Oyj,Beverages,Other,737.52,41.82,556.81,108.26,8.78,1077.11,1975.86,301.11
2013,OLVAS.HE,Olvi Oyj,Beverages,Other,895.19,62.59,766.52,195.15,7.32,1382.31,2465.68,390.5
2014,OLVAS.HE,Olvi Oyj,Beverages,Other,1045.41,39.61,945.25,278.89,0.23,1736.81,3007.74,387.32
2015,OLVAS.HE,Olvi Oyj,Beverages,Other,918.61,122.75,961.02,210.04,0.35,1903.28,3036.41,551.6
2016,OLVAS.HE,Olvi Oyj,Beverages,Other,987.21,184.3,946.67,98.07,2.02,1781.87,2982.86,568.75
2017,OLVAS.HE,Olvi Oyj,Beverages,Other,1254.04,281.82,1087.99,75.94,18.56,1852.41,3333.75,532.57
2018,OLVAS.HE,Olvi Oyj,Beverages,Other,1286.81,183.49,1131.96,30.07,4.71,1937.93,3620.72,605.29
2019,OLVAS.HE,Olvi Oyj,Beverages,Other,1460.78,332.93,1166.65,1.79,1.28,2053.74,3910.62,662.68
2020,OLVAS.HE,Olvi Oyj,Beverages,Other,1847.8,472.43,1407.33,2.29,5.04,2138.78,4403.67,705.54
2021,OLVAS.HE,Olvi Oyj,Beverages,Other,1842.86,506.98,1604.89,,8.73,1908.46,4908.05,910.56
2022,OLVAS.HE,Olvi Oyj,Beverages,Other,2540.51,641.71,1979.57,10.74,3.01,2182.46,5133.87,677.93
2023,OLVAS.HE,Olvi Oyj,Beverages,Other,2596.14,351.86,2032.12,17.3,0.26,2384.45,5480.67,318.88
2024,OLVAS.HE,Olvi Oyj,Beverages,Other,3060.1,597.18,2265.36,14.65,19.52,2773.11,6349.47,999.93
