Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2005,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,17.61,12.04,11.2,,,,21.44,-1.14
2006,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,34.55,16.71,14.28,,,,38.6,2.78
2007,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,35.23,14.22,17.09,,,,39.92,-2.26
2008,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,46.54,37.66,33.25,,,,59.37,2.86
2009,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,66.67,18.04,43.56,,,,79.58,10.41
2010,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,52.68,21.23,34.78,,,,98.29,-37.05
2011,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,36.03,8.55,14.01,,,,40.85,-22.17
2012,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,32.97,28.25,12.95,,,,47.15,-4.6
2013,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,25.51,12.01,15.55,,,0.84,51.91,-0.19
2014,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,186.08,125.27,65.26,,,1.05,211.38,129.44
2015,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,147.62,89.33,124.73,,,17.55,594.58,49.65
2016,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,712.32,634.79,82.46,,,22.25,2037.88,8.71
2017,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,387.11,233.91,193.12,,,98.96,2460.75,-10.81
2018,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,151.71,67.62,569.23,,,59.04,1055.52,60.7
2019,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,121.62,77.63,375.21,,,12.05,555.07,-469.35
2020,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,207.64,164.38,157.0,46.87,,7.0,740.03,11.13
2021,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,171.12,125.26,105.79,1.1,,1.99,656.81,-53.84
2022,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,151.05,101.86,285.35,167.04000000000002,,2.03,702.57,6.41
2023,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,577.92,350.1,216.3,10.2,,4.46,1119.01,189.4
2024,STZEb.ST,Starbreeze AB,Software & IT Services,Information Technology,317.78,197.3,125.59,4.57,,8.51,731.56,-325.15
