Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,DFDS.CO,DFDS A/S,Freight & Logistics Services,Industrials,COX,1263.71,319.44,1715.42,478.6,15.14,7309.0,8851.23,735.4
2005,DFDS.CO,DFDS A/S,Freight & Logistics Services,Industrials,COX,1373.03,267.25,1767.98,,13.87,7212.13,9056.11,559.07
2006,DFDS.CO,DFDS A/S,Freight & Logistics Services,Industrials,COX,1788.93,409.85,2189.67,791.15,25.62,8559.67,11026.53,1061.7
2007,DFDS.CO,DFDS A/S,Freight & Logistics Services,Industrials,COX,1972.69,525.89,1980.75,602.04,23.96,7613.75,10224.72,1119.49
2008,DFDS.CO,DFDS A/S,Freight & Logistics Services,Industrials,COX,1971.55,393.46,2765.94,942.67,31.02,8550.76,11234.0,855.84
2009,DFDS.CO,DFDS A/S,Freight & Logistics Services,Industrials,COX,1321.36,172.34,2447.61,523.03,29.41,8389.97,10365.57,754.81
2010,DFDS.CO,DFDS A/S,Freight & Logistics Services,Industrials,COX,4014.55,727.44,3153.23,658.34,39.38,9827.78,14474.39,843.34
2011,DFDS.CO,DFDS A/S,Freight & Logistics Services,Industrials,COX,3018.88,933.86,2431.06,468.21,41.19,9555.59,13315.07,1302.95
2012,DFDS.CO,DFDS A/S,Freight & Logistics Services,Industrials,COX,3192.34,1178.31,2486.2,682.72,22.62,8226.24,12121.15,829.14
2013,DFDS.CO,DFDS A/S,Freight & Logistics Services,Industrials,COX,3629.07,1286.79,3652.2,976.58,9.5,9328.13,13762.91,1429.35
2014,DFDS.CO,DFDS A/S,Freight & Logistics Services,Industrials,COX,3464.0,843.15,3271.4,214.42,23.47,10333.21,14870.5,1406.8
2015,DFDS.CO,DFDS A/S,Freight & Logistics Services,Industrials,COX,4532.33,1830.02,4074.76,379.74,32.55,10525.74,16267.15,2537.78
2016,DFDS.CO,DFDS A/S,Freight & Logistics Services,Industrials,COX,3339.35,850.52,4116.75,104.3,36.93,11316.21,15900.53,3230.21
2017,DFDS.CO,DFDS A/S,Freight & Logistics Services,Industrials,COX,4199.07,1366.75,4034.91,188.11,31.48,11982.24,17604.82,3289.72
2018,DFDS.CO,DFDS A/S,Freight & Logistics Services,Industrials,COX,4957.1,1009.73,5205.22,441.84,30.52,17367.09,29365.77,2948.77
2019,DFDS.CO,DFDS A/S,Freight & Logistics Services,Industrials,COX,5727.97,1106.85,5633.09,632.49,39.53,18011.4,35396.9,3952.47
2020,DFDS.CO,DFDS A/S,Freight & Logistics Services,Industrials,COX,6364.01,1775.45,5740.28,573.04,85.89,19337.02,38023.56,3595.78
2021,DFDS.CO,DFDS A/S,Freight & Logistics Services,Industrials,COX,6616.64,1214.53,9126.49,1155.29,152.15,20551.44,41365.44,4384.35
2022,DFDS.CO,DFDS A/S,Freight & Logistics Services,Industrials,COX,8381.04,1676.77,11356.65,3312.65,239.74,29892.81,48066.55,6080.26
2023,DFDS.CO,DFDS A/S,Freight & Logistics Services,Industrials,COX,8937.35,1105.91,9734.15,1021.88,124.55,31987.49,51989.99,5628.11
2024,DFDS.CO,DFDS A/S,Freight & Logistics Services,Industrials,COX,11497.94,2507.58,11868.79,869.53,123.09,34612.19,61988.85,5329.1
