Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2020,OCS.IC,Oculis Holding AG,Biotechnology & Medical Research,Health Care,59.74,47.99,42.08,,,4.76,158.77,-120.59
2021,OCS.IC,Oculis Holding AG,Biotechnology & Medical Research,Health Care,463.23,446.77,39.22,,,4.16,560.37,-130.02
2022,OCS.IC,Oculis Holding AG,Biotechnology & Medical Research,Health Care,250.71,209.69,127.38,,,3.87,392.75,-252.22
2023,OCS.IC,Oculis Holding AG,Biotechnology & Medical Research,Health Care,1216.63,461.61,229.9,,,3.47,1377.28,-646.81
2024,OCS.IC,Oculis Holding AG,Biotechnology & Medical Research,Health Care,1314.18,347.13,554.19,,,4.82,1507.82,-597.13
