Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
1993,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,123327.0,,100864.19,19525.02,,,187596.85,10135.67
1998,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,,,,,,,,11630.09
1999,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,152743.76,,127295.82,26986.84,,,245085.73,17923.32
2000,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,164063.66,,135487.77,31451.89,,,271484.1,6362.09
2001,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,202714.09,,180403.02,42054.68,,,288997.3,15618.28
2002,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,141667.04,,130186.52,17806.25,,,204619.39,478.4
2003,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,138394.64,,113511.49,10964.33,,,202753.39,-1641.14
2004,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,95484.34,,81776.88,3803.58,,,149937.45,8150.11
2005,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,95568.88,,79047.31,1139.65,,,150218.21,6756.37
2006,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,109416.8,,77816.51,760.4,,,156705.06,12422.34
2007,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,125786.13,,78689.02,2913.0,,,168481.13,17879.55
2008,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,168333.24,,110458.05,2458.64,,,229271.3,22494.8
2009,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,146161.69,,84461.98,932.74,,,201193.2,25294.05
2010,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,147570.99,,97445.29,6072.14,,,211302.23,25352.61
2011,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,142165.38,,98978.47,4572.1,,29416.83,236960.24,20236.32
2012,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,155775.13,,105552.36,14113.33,,33083.16,272976.41,21974.24
2013,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,160301.98,36525.19,101155.55,2748.03,,37938.64,291570.64,21471.25
2014,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,186695.39,40670.1,116413.76,2637.62,,42231.74,335134.14,24245.53
2015,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,201193.85,40353.69,140057.79,12853.07,,46638.78,365578.77,30784.13
2016,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,181826.12,31473.23,130841.91,8662.91,,40965.29,338587.67,32266.61
2017,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,181661.95,37144.88,135161.08,5958.28,2568.79,31219.43,356659.81,31401.58
2018,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,188885.18,29760.32,159358.1,17545.2,2246.06,35703.75,383912.47,23803.03
2019,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,232258.91,31110.65,177903.05,20076.2,3116.33,34867.8,404754.47,20455.53
2020,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,164918.71,28118.36,132236.91,11091.22,3388.27,35804.15,352448.76,15932.56
2021,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,164641.26,36627.07,137102.71,12188.47,3328.93,35623.1,354557.74,28620.29
2022,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,191717.51,40714.25,161926.35,24834.13,3056.51,38314.11,383513.38,12364.76
2023,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,215644.52,39435.67,182472.34,26422.21,6770.25,41979.58,414930.99,45265.33
2024,ABB.ST,Abb Ltd,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,STX,235940.57,49168.02,166552.97,3318.78,5512.36,45303.68,457901.32,50227.21
