Year,Ticker,CompanyName,Industry,Sector,Exchange,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2007,POL.OL,Polaris Media ASA,Media & Publishing,Communication Services,OBX,291.6,167.4,236.4,,,348.7,763.4,181.4
2008,POL.OL,Polaris Media ASA,Media & Publishing,Communication Services,OBX,329.3,173.66,315.51,,8.08,,1314.28,165.03
2009,POL.OL,Polaris Media ASA,Media & Publishing,Communication Services,OBX,429.02,154.63,382.96,16.51,3.64,,2081.2,126.49
2010,POL.OL,Polaris Media ASA,Media & Publishing,Communication Services,OBX,507.06,206.45,496.65,52.45,20.38,,2066.64,296.95
2011,POL.OL,Polaris Media ASA,Media & Publishing,Communication Services,OBX,424.24,197.4,489.9,,24.16,522.03,1955.06,155.6
2012,POL.OL,Polaris Media ASA,Media & Publishing,Communication Services,OBX,485.97,282.43,511.4,,24.56,366.37,1917.78,193.25
2013,POL.OL,Polaris Media ASA,Media & Publishing,Communication Services,OBX,363.52,186.66,454.34,,14.27,367.11,1781.56,161.31
2014,POL.OL,Polaris Media ASA,Media & Publishing,Communication Services,OBX,395.55,218.08,433.08,,3.22,368.18,1694.57,134.24
2015,POL.OL,Polaris Media ASA,Media & Publishing,Communication Services,OBX,366.18,210.59,415.37,,0.95,351.33,2492.59,147.01
2016,POL.OL,Polaris Media ASA,Media & Publishing,Communication Services,OBX,352.37,190.78,440.71,,1.65,267.52,2337.39,78.49
2017,POL.OL,Polaris Media ASA,Media & Publishing,Communication Services,OBX,370.47,186.83,378.95,,7.25,213.38,2479.0,66.25
2018,POL.OL,Polaris Media ASA,Media & Publishing,Communication Services,OBX,407.06,235.41,378.52,,15.89,175.88,2633.93,141.32
2019,POL.OL,Polaris Media ASA,Media & Publishing,Communication Services,OBX,563.7,323.73,890.23,4.9,8.7,156.03,4149.99,147.49
2020,POL.OL,Polaris Media ASA,Media & Publishing,Communication Services,OBX,1007.16,710.34,1183.96,20.8,22.53,205.0,5756.73,322.97
2021,POL.OL,Polaris Media ASA,Media & Publishing,Communication Services,OBX,1015.29,680.55,1177.51,29.76,14.62,207.72,6473.66,372.63
2022,POL.OL,Polaris Media ASA,Media & Publishing,Communication Services,OBX,694.81,347.7,1131.5,29.41,20.71,191.36,6061.96,227.8
2023,POL.OL,Polaris Media ASA,Media & Publishing,Communication Services,OBX,622.02,276.16,1146.57,21.07,8.3,153.05,6060.25,134.45
2024,POL.OL,Polaris Media ASA,Media & Publishing,Communication Services,OBX,1641.6,1283.3,1169.2,19.9,15.1,143.5,5711.9,230.2
