Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2007,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,0.14,0.14,0.0,0.0,,,0.53,
2008,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,23.34,13.73,42.77,8.82,3.03,336.35,364.03,11.85
2009,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,14.54,7.97,32.91,5.32,2.59,287.35,306.49,0.72
2010,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,12.23,7.25,30.87,0.0,2.43,270.17,285.46,5.26
2011,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,7.67,2.03,48.79,22.78,0.22,309.16,318.03,-3.15
2012,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,1.83,0.67,33.37,14.31,0.34,293.89,296.35,6.76
2013,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,1.9,0.69,24.23,9.72,0.54,333.91,335.81,6.42
2014,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,3.17,1.7,44.48,34.58,0.59,394.91,398.07,10.19
2015,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,10.37,3.7,64.6,34.79,1.15,1920.32,1930.69,25.67
2016,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,15.58,11.21,78.34,25.03,2.4,1897.12,1912.7,67.65
2017,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,71.89,28.52,165.59,61.23,4.2,3214.27,3286.58,47.44
2018,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,37.87,32.16,124.55,49.34,8.91,3334.68,3373.0,46.31
2019,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,50.46,38.25,174.98,1981.68,23.26,3925.17,3976.22,212.48
2020,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,140.26,116.75,190.72,2088.8900000000003,16.48,4425.16,4565.89,102.55
2021,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,189.4,169.94,128.66,2003.45,3.7,4481.32,4670.93,112.84
2022,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,281.61,212.84,105.59,2089.9100000000003,0.16,4866.01,5351.53,108.54
2023,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,509.0,440.14,123.74,2340.6499999999996,5.02,5300.97,5911.69,171.97
2024,PRIMOF.CO,Prime Office A/S,Real Estate Operations,Real Estate,366.89,282.0,187.0,3021.35,3.68,6464.92,6886.75,153.83
