Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2016,BWE.OL,BW Energy Ltd,Oil & Gas,Energy,25.05,25.05,0.0,,0.0,0.0,25.05,0.0
2017,BWE.OL,BW Energy Ltd,Oil & Gas,Energy,319.25,151.83,114.08,,0.82,462.87,832.19,-52.9
2018,BWE.OL,BW Energy Ltd,Oil & Gas,Energy,990.86,71.7,738.61,,0.0,1575.7,2946.66,-241.78
2019,BWE.OL,BW Energy Ltd,Oil & Gas,Energy,1645.95,711.05,940.17,,,1900.52,6476.7,1787.77
2020,BWE.OL,BW Energy Ltd,Oil & Gas,Energy,1574.9,1034.49,587.59,,4.29,2054.41,6545.8,465.84
2021,BWE.OL,BW Energy Ltd,Oil & Gas,Energy,2026.42,1328.93,909.73,,7.93,3093.79,8432.42,935.96
2022,BWE.OL,BW Energy Ltd,Oil & Gas,Energy,2355.08,2065.1,1765.33,0.0,8.82,5320.48,11909.61,1618.85
2023,BWE.OL,BW Energy Ltd,Oil & Gas,Energy,2837.83,1968.24,3426.68,809.79,6.08,10685.44,17639.13,1909.8
2024,BWE.OL,BW Energy Ltd,Oil & Gas,Energy,3978.0,2520.91,3815.47,1075.2,,12837.56,22392.7,3735.62
