Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2004,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,286.75,48.36,76.37,,0.99,,405.74,37.22
2005,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,360.47,51.63,210.34,,,,723.82,75.48
2006,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,387.12,30.26,191.03,,31.19,,774.45,106.22
2007,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,436.24,36.96,170.06,,11.94,,795.83,75.59
2008,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,544.29,60.08,252.64,49.03,7.11,,1056.03,102.91
2009,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,402.27,30.11,217.58,40.42,3.4,180.29,885.56,15.48
2010,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,407.49,39.58,182.2,13.36,8.71,157.83,843.18,84.65
2011,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,438.4,56.15,145.22,13.91,12.78,,853.44,113.09
2012,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,434.81,57.01,156.27,19.74,17.91,141.49,875.88,80.02
2013,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,521.11,123.89,132.5,13.04,5.45,148.02,1010.46,144.66
2014,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,635.31,187.48,131.58,13.52,4.85,192.49,1158.55,125.97
2015,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,669.28,150.6,157.93,,5.87,225.85,1317.41,112.77
2016,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,1140.31,262.08,1142.36,859.62,19.87,309.34,3392.02,246.43
2017,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,1323.04,321.63,439.82,100.44,18.93,346.76,3665.94,236.02
2018,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,1545.66,362.4,1220.23,821.02,35.78,340.13,3829.05,237.45
2019,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,1551.08,443.02,396.39,7.73,8.27,503.18,3936.91,408.43
2020,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,1947.7,939.26,383.87,6.19,10.36,,4445.42,456.63
2021,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,2055.73,650.28,458.63,5.77,15.68,,4543.59,187.76
2022,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,2307.0,469.55,615.96,,46.84,,5094.14,237.96
2023,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,2932.62,891.94,744.67,,96.15,,6025.45,701.84
2024,VBGb.ST,VBG Group AB (publ),Consumer Goods Conglomerates,Other,2997.42,976.34,669.75,52.37,81.89,,6707.86,809.9
