Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF
2020,HYPRO.OL,Hydrogenpro ASA,Renewable Energy,Energy,511.84,506.11,44.13,,,2.76,559.98,-3.69
2021,HYPRO.OL,Hydrogenpro ASA,Renewable Energy,Energy,403.2,382.26,15.47,,,22.64,528.09,-47.46
2022,HYPRO.OL,Hydrogenpro ASA,Renewable Energy,Energy,378.71,257.02,143.73,,,55.54,550.68,-69.36
2023,HYPRO.OL,Hydrogenpro ASA,Renewable Energy,Energy,461.77,160.53,172.21,,,68.16,643.63,-186.63
2024,HYPRO.OL,Hydrogenpro ASA,Renewable Energy,Energy,381.69,191.22,211.44,,,88.81,581.64,-21.86
