Exchange,Date,Method,PortfolioStrategy,Return
Copenhagen,2014-06-30,Method4_ProbabilisticQuality,LongShort,0.04700349145268324
Copenhagen,2014-07-31,Method4_ProbabilisticQuality,LongShort,-0.019062359640108426
Copenhagen,2014-08-31,Method4_ProbabilisticQuality,LongShort,0.07767141621723042
Copenhagen,2014-09-30,Method4_ProbabilisticQuality,LongShort,0.10060442780387095
Copenhagen,2014-10-31,Method4_ProbabilisticQuality,LongShort,0.117231927503117
Copenhagen,2014-11-30,Method4_ProbabilisticQuality,LongShort,0.06143902539743437
Copenhagen,2014-12-31,Method4_ProbabilisticQuality,LongShort,0.1058563306672305
Copenhagen,2015-01-31,Method4_ProbabilisticQuality,LongShort,-0.04493638355423183
Copenhagen,2015-02-28,Method4_ProbabilisticQuality,LongShort,0.03661182853332808
Copenhagen,2015-03-31,Method4_ProbabilisticQuality,LongShort,0.082357363079232
Copenhagen,2015-04-30,Method4_ProbabilisticQuality,LongShort,0.0002804760654418065
Copenhagen,2015-05-31,Method4_ProbabilisticQuality,LongShort,-0.05438816799075288
Copenhagen,2015-06-30,Method4_ProbabilisticQuality,LongShort,0.03548588156484396
Copenhagen,2015-07-31,Method4_ProbabilisticQuality,LongShort,0.06372827422025598
Copenhagen,2015-08-31,Method4_ProbabilisticQuality,LongShort,-0.020240134220222455
Copenhagen,2015-09-30,Method4_ProbabilisticQuality,LongShort,0.05290685057729748
Copenhagen,2015-10-31,Method4_ProbabilisticQuality,LongShort,0.0550424677516676
Copenhagen,2015-11-30,Method4_ProbabilisticQuality,LongShort,0.16817930630302633
Copenhagen,2015-12-31,Method4_ProbabilisticQuality,LongShort,0.0799170319642777
Copenhagen,2016-01-31,Method4_ProbabilisticQuality,LongShort,-0.0054164748711464025
Copenhagen,2016-02-29,Method4_ProbabilisticQuality,LongShort,0.04100133881157568
Copenhagen,2016-03-31,Method4_ProbabilisticQuality,LongShort,-0.04973220658355472
Copenhagen,2016-04-30,Method4_ProbabilisticQuality,LongShort,-0.005152669187272051
Copenhagen,2016-05-31,Method4_ProbabilisticQuality,LongShort,0.11049183929314853
Copenhagen,2016-06-30,Method4_ProbabilisticQuality,LongShort,-0.017715062303839776
Copenhagen,2016-07-31,Method4_ProbabilisticQuality,LongShort,-0.041209689911348185
Copenhagen,2016-08-31,Method4_ProbabilisticQuality,LongShort,0.01605443814510361
Copenhagen,2016-09-30,Method4_ProbabilisticQuality,LongShort,0.002751977268061409
Copenhagen,2016-10-31,Method4_ProbabilisticQuality,LongShort,-0.02218851461516257
Copenhagen,2016-11-30,Method4_ProbabilisticQuality,LongShort,-0.028471777187303482
Copenhagen,2016-12-31,Method4_ProbabilisticQuality,LongShort,0.029388833064768513
Copenhagen,2017-01-31,Method4_ProbabilisticQuality,LongShort,-0.07014989582915525
Copenhagen,2017-02-28,Method4_ProbabilisticQuality,LongShort,-0.02378049879415069
Copenhagen,2017-03-31,Method4_ProbabilisticQuality,LongShort,-0.04289998029367986
Copenhagen,2017-04-30,Method4_ProbabilisticQuality,LongShort,0.016844916044281788
Copenhagen,2017-05-31,Method4_ProbabilisticQuality,LongShort,0.02577087503902118
Copenhagen,2017-06-30,Method4_ProbabilisticQuality,LongShort,-0.031967946218472834
Copenhagen,2017-07-31,Method4_ProbabilisticQuality,LongShort,-0.08208397484531704
Copenhagen,2017-08-31,Method4_ProbabilisticQuality,LongShort,0.004785246215491567
Copenhagen,2017-09-30,Method4_ProbabilisticQuality,LongShort,0.027290527756747205
Copenhagen,2017-10-31,Method4_ProbabilisticQuality,LongShort,0.017449784652104366
Copenhagen,2017-11-30,Method4_ProbabilisticQuality,LongShort,-0.04607599495290933
Copenhagen,2017-12-31,Method4_ProbabilisticQuality,LongShort,0.05386581294448915
Copenhagen,2018-01-31,Method4_ProbabilisticQuality,LongShort,0.007271830841501277
Copenhagen,2018-02-28,Method4_ProbabilisticQuality,LongShort,0.004086084745521385
Copenhagen,2018-03-31,Method4_ProbabilisticQuality,LongShort,0.007310726646423612
Copenhagen,2018-04-30,Method4_ProbabilisticQuality,LongShort,-0.04655628846950928
Copenhagen,2018-05-31,Method4_ProbabilisticQuality,LongShort,0.02851162119323947
Copenhagen,2018-06-30,Method4_ProbabilisticQuality,LongShort,0.039931580155613086
Copenhagen,2018-07-31,Method4_ProbabilisticQuality,LongShort,0.011992617192536519
Copenhagen,2018-08-31,Method4_ProbabilisticQuality,LongShort,0.060155644972633315
Copenhagen,2018-09-30,Method4_ProbabilisticQuality,LongShort,-0.10105553430650231
Copenhagen,2018-10-31,Method4_ProbabilisticQuality,LongShort,0.010084290585760491
Copenhagen,2018-11-30,Method4_ProbabilisticQuality,LongShort,0.012112620977542732
Copenhagen,2018-12-31,Method4_ProbabilisticQuality,LongShort,0.0313778025866317
Copenhagen,2019-01-31,Method4_ProbabilisticQuality,LongShort,0.009586232312855145
Copenhagen,2019-02-28,Method4_ProbabilisticQuality,LongShort,0.05021327821711161
Copenhagen,2019-03-31,Method4_ProbabilisticQuality,LongShort,0.07874320903585333
Copenhagen,2019-04-30,Method4_ProbabilisticQuality,LongShort,0.02508724374200562
Copenhagen,2019-05-31,Method4_ProbabilisticQuality,LongShort,-0.025399516361939156
Copenhagen,2019-07-31,Method4_ProbabilisticQuality,LongShort,0.012692777057318815
Copenhagen,2019-08-31,Method4_ProbabilisticQuality,LongShort,0.08318293962550848
Copenhagen,2019-09-30,Method4_ProbabilisticQuality,LongShort,-0.030776445710255798
Copenhagen,2019-10-31,Method4_ProbabilisticQuality,LongShort,-0.008706915126621993
Copenhagen,2019-11-30,Method4_ProbabilisticQuality,LongShort,0.06395138791411106
Copenhagen,2019-12-31,Method4_ProbabilisticQuality,LongShort,0.008583662048842844
Copenhagen,2020-01-31,Method4_ProbabilisticQuality,LongShort,0.011890285437967635
Copenhagen,2020-02-29,Method4_ProbabilisticQuality,LongShort,0.050052622811805274
Copenhagen,2020-03-31,Method4_ProbabilisticQuality,LongShort,0.029229709544339857
Copenhagen,2020-04-30,Method4_ProbabilisticQuality,LongShort,0.06838520082366477
Copenhagen,2020-05-31,Method4_ProbabilisticQuality,LongShort,0.041183487364563516
Copenhagen,2020-06-30,Method4_ProbabilisticQuality,LongShort,-0.010942963223027577
Copenhagen,2020-07-31,Method4_ProbabilisticQuality,LongShort,0.008627335186803184
Copenhagen,2020-08-31,Method4_ProbabilisticQuality,LongShort,0.055332059526239936
Copenhagen,2020-09-30,Method4_ProbabilisticQuality,LongShort,-0.07391264674768627
Copenhagen,2020-10-31,Method4_ProbabilisticQuality,LongShort,0.05796045687651885
Copenhagen,2020-11-30,Method4_ProbabilisticQuality,LongShort,0.007087247073717308
Copenhagen,2020-12-31,Method4_ProbabilisticQuality,LongShort,-0.0488977869295944
Copenhagen,2021-01-31,Method4_ProbabilisticQuality,LongShort,-0.08141240385931167
Copenhagen,2021-02-28,Method4_ProbabilisticQuality,LongShort,-0.005549927540545514
Copenhagen,2021-03-31,Method4_ProbabilisticQuality,LongShort,0.03143841815667097
Copenhagen,2021-04-30,Method4_ProbabilisticQuality,LongShort,0.05534623667943406
Copenhagen,2021-05-31,Method4_ProbabilisticQuality,LongShort,0.12008386044742012
Copenhagen,2021-06-30,Method4_ProbabilisticQuality,LongShort,-0.018159050074768382
Copenhagen,2021-07-31,Method4_ProbabilisticQuality,LongShort,0.10855043867557183
Copenhagen,2021-08-31,Method4_ProbabilisticQuality,LongShort,0.0243338060616639
Copenhagen,2021-09-30,Method4_ProbabilisticQuality,LongShort,-0.010547285653953742
Copenhagen,2021-10-31,Method4_ProbabilisticQuality,LongShort,0.008332623822486295
Copenhagen,2021-11-30,Method4_ProbabilisticQuality,LongShort,0.03570093076984836
Copenhagen,2021-12-31,Method4_ProbabilisticQuality,LongShort,0.0580415992736846
Copenhagen,2022-01-31,Method4_ProbabilisticQuality,LongShort,-0.10307850194010287
Copenhagen,2022-02-28,Method4_ProbabilisticQuality,LongShort,0.04373164083315527
Copenhagen,2022-03-31,Method4_ProbabilisticQuality,LongShort,-0.003481666923907869
Copenhagen,2022-04-30,Method4_ProbabilisticQuality,LongShort,0.00015759149594666254
Copenhagen,2022-05-31,Method4_ProbabilisticQuality,LongShort,-0.06018663699642874
Copenhagen,2022-06-30,Method4_ProbabilisticQuality,LongShort,-0.005065513050434983
Copenhagen,2022-07-31,Method4_ProbabilisticQuality,LongShort,-0.014746734311905887
Copenhagen,2022-08-31,Method4_ProbabilisticQuality,LongShort,-0.15850083279595734
Copenhagen,2022-09-30,Method4_ProbabilisticQuality,LongShort,-0.069362396782974
Copenhagen,2022-10-31,Method4_ProbabilisticQuality,LongShort,0.048665105258223165
Copenhagen,2022-11-30,Method4_ProbabilisticQuality,LongShort,0.012410159649218988
Copenhagen,2022-12-31,Method4_ProbabilisticQuality,LongShort,-0.02002185920245177
Copenhagen,2023-01-31,Method4_ProbabilisticQuality,LongShort,-0.08200702842341562
Copenhagen,2023-02-28,Method4_ProbabilisticQuality,LongShort,0.02934448621092986
Copenhagen,2023-03-31,Method4_ProbabilisticQuality,LongShort,0.05996299292347109
Copenhagen,2023-04-30,Method4_ProbabilisticQuality,LongShort,0.05917462687886773
Copenhagen,2023-05-31,Method4_ProbabilisticQuality,LongShort,-0.016921958646733064
Copenhagen,2023-06-30,Method4_ProbabilisticQuality,LongShort,0.02864390979135438
Copenhagen,2023-07-31,Method4_ProbabilisticQuality,LongShort,0.018065497777191308
Copenhagen,2023-08-31,Method4_ProbabilisticQuality,LongShort,-0.022379955675783724
Copenhagen,2023-09-30,Method4_ProbabilisticQuality,LongShort,-0.003860035898978688
Copenhagen,2023-10-31,Method4_ProbabilisticQuality,LongShort,-0.07225535759339577
Copenhagen,2023-11-30,Method4_ProbabilisticQuality,LongShort,0.011545617479668549
Copenhagen,2023-12-31,Method4_ProbabilisticQuality,LongShort,0.017612463621834995
Copenhagen,2024-01-31,Method4_ProbabilisticQuality,LongShort,0.02707184383786717
Copenhagen,2024-02-29,Method4_ProbabilisticQuality,LongShort,-0.02623030003247128
Copenhagen,2024-03-31,Method4_ProbabilisticQuality,LongShort,0.03946602965592851
Copenhagen,2024-04-30,Method4_ProbabilisticQuality,LongShort,-0.007157597364507389
Copenhagen,2024-05-31,Method4_ProbabilisticQuality,LongShort,0.05991642281801311
Copenhagen,2024-06-30,Method4_ProbabilisticQuality,LongShort,-0.06016468823418551
Copenhagen,2024-07-31,Method4_ProbabilisticQuality,LongShort,-0.013912387957469421
Copenhagen,2024-08-31,Method4_ProbabilisticQuality,LongShort,0.04370000634709099
Copenhagen,2024-09-30,Method4_ProbabilisticQuality,LongShort,-0.01997471165839213
Copenhagen,2024-10-31,Method4_ProbabilisticQuality,LongShort,0.015220533538894403
Copenhagen,2024-11-30,Method4_ProbabilisticQuality,LongShort,0.06890247989939263
Copenhagen,2024-12-31,Method4_ProbabilisticQuality,LongShort,-0.02489238158692619
Copenhagen,2025-01-31,Method4_ProbabilisticQuality,LongShort,0.06015717788590759
Copenhagen,2025-02-28,Method4_ProbabilisticQuality,LongShort,-0.0911422637393588
Copenhagen,2025-03-31,Method4_ProbabilisticQuality,LongShort,-0.05052666028984548
Copenhagen,2025-04-30,Method4_ProbabilisticQuality,LongShort,-0.023176832083715328
Copenhagen,2025-05-31,Method4_ProbabilisticQuality,LongShort,0.004085296171201864
Copenhagen,2025-06-30,Method4_ProbabilisticQuality,LongShort,-0.05501886183863896
Helsinki,2010-07-31,Method1_ObservedQuality,Q5,0.049861770819558324
Helsinki,2010-08-31,Method1_ObservedQuality,Q5,0.013604256581126371
Helsinki,2010-09-30,Method1_ObservedQuality,Q5,0.04408494424908354
Helsinki,2010-10-31,Method1_ObservedQuality,Q5,0.05613109942212435
Helsinki,2010-11-30,Method1_ObservedQuality,Q5,-0.04279142270143966
Helsinki,2010-12-31,Method1_ObservedQuality,Q5,0.03045208016358565
Helsinki,2011-01-31,Method1_ObservedQuality,Q5,0.03425009186146077
Helsinki,2011-02-28,Method1_ObservedQuality,Q5,-0.049624202489635116
Helsinki,2011-03-31,Method1_ObservedQuality,Q5,0.04733748173965474
Helsinki,2011-04-30,Method1_ObservedQuality,Q5,0.0362338813933583
Helsinki,2011-05-31,Method1_ObservedQuality,Q5,-0.02674251270781407
Helsinki,2011-06-30,Method1_ObservedQuality,Q5,-0.041845433235072886
Helsinki,2011-07-31,Method1_ObservedQuality,Q5,-0.07789465154654825
Helsinki,2011-08-31,Method1_ObservedQuality,Q5,-0.06307815024166724
Helsinki,2011-09-30,Method1_ObservedQuality,Q5,-0.08230029248312105
Helsinki,2011-10-31,Method1_ObservedQuality,Q5,0.04509989673266835
Helsinki,2011-11-30,Method1_ObservedQuality,Q5,-0.008297527735086949
Helsinki,2011-12-31,Method1_ObservedQuality,Q5,-0.05349224624531871
Helsinki,2012-01-31,Method1_ObservedQuality,Q5,0.07034954364242883
Helsinki,2012-02-29,Method1_ObservedQuality,Q5,0.046013902125289975
Helsinki,2012-03-31,Method1_ObservedQuality,Q5,0.01990370938628765
Helsinki,2012-04-30,Method1_ObservedQuality,Q5,-0.015024787388737483
Helsinki,2012-05-31,Method1_ObservedQuality,Q5,-0.11300024899428689
Helsinki,2012-06-30,Method1_ObservedQuality,Q5,0.005805199319532952
Helsinki,2012-07-31,Method1_ObservedQuality,Q5,0.02864135094558772
Helsinki,2012-08-31,Method1_ObservedQuality,Q5,-0.010354594304693484
Helsinki,2012-09-30,Method1_ObservedQuality,Q5,0.07123918636307089
Helsinki,2012-10-31,Method1_ObservedQuality,Q5,0.0006323780406679376
Helsinki,2012-11-30,Method1_ObservedQuality,Q5,0.00788650603520771
Helsinki,2012-12-31,Method1_ObservedQuality,Q5,0.012679991413502649
Helsinki,2013-01-31,Method1_ObservedQuality,Q5,0.0661909802901948
Helsinki,2013-02-28,Method1_ObservedQuality,Q5,0.03021215976814404
Helsinki,2013-03-31,Method1_ObservedQuality,Q5,-0.013025096924282794
Helsinki,2013-04-30,Method1_ObservedQuality,Q5,0.031368476314768697
Helsinki,2013-05-31,Method1_ObservedQuality,Q5,0.05355291749411514
Helsinki,2013-06-30,Method1_ObservedQuality,Q5,-0.019545045428114173
Helsinki,2013-07-31,Method1_ObservedQuality,Q5,0.01869988556436683
Helsinki,2013-08-31,Method1_ObservedQuality,Q5,0.0632003070942797
Helsinki,2013-09-30,Method1_ObservedQuality,Q5,0.13318976289358017
Helsinki,2013-10-31,Method1_ObservedQuality,Q5,0.006726153932263678
Helsinki,2013-11-30,Method1_ObservedQuality,Q5,0.08011992651301951
Helsinki,2013-12-31,Method1_ObservedQuality,Q5,0.011691283676803544
Helsinki,2014-01-31,Method1_ObservedQuality,Q5,0.008323639823051496
Helsinki,2014-02-28,Method1_ObservedQuality,Q5,0.031486023589692484
Helsinki,2014-03-31,Method1_ObservedQuality,Q5,0.027637843253066167
Helsinki,2014-04-30,Method1_ObservedQuality,Q5,0.028788510396848602
Helsinki,2014-05-31,Method1_ObservedQuality,Q5,0.011437197862204304
Helsinki,2014-06-30,Method1_ObservedQuality,Q5,0.03696229054192523
Helsinki,2014-07-31,Method1_ObservedQuality,Q5,0.013622668348904531
Helsinki,2014-08-31,Method1_ObservedQuality,Q5,-0.030719001057231327
Helsinki,2014-09-30,Method1_ObservedQuality,Q5,-0.005775391136424012
Helsinki,2014-10-31,Method1_ObservedQuality,Q5,0.03175315416134142
Helsinki,2014-11-30,Method1_ObservedQuality,Q5,0.04000287364318957
Helsinki,2014-12-31,Method1_ObservedQuality,Q5,0.04573649094448361
Helsinki,2015-01-31,Method1_ObservedQuality,Q5,0.06339463515388191
Helsinki,2015-02-28,Method1_ObservedQuality,Q5,0.05105568885284259
Helsinki,2015-03-31,Method1_ObservedQuality,Q5,0.05283830345501417
Helsinki,2015-04-30,Method1_ObservedQuality,Q5,-0.00883581275249646
Helsinki,2015-05-31,Method1_ObservedQuality,Q5,0.03392691452263469
Helsinki,2015-06-30,Method1_ObservedQuality,Q5,-0.01186574951319507
Helsinki,2015-07-31,Method1_ObservedQuality,Q5,0.059462544382819726
Helsinki,2015-08-31,Method1_ObservedQuality,Q5,0.0011295387465651563
Helsinki,2015-09-30,Method1_ObservedQuality,Q5,-0.004913112053387575
Helsinki,2015-10-31,Method1_ObservedQuality,Q5,0.09527732802741443
Helsinki,2015-11-30,Method1_ObservedQuality,Q5,0.015872453274390574
Helsinki,2015-12-31,Method1_ObservedQuality,Q5,-0.007060147896265806
Helsinki,2016-01-31,Method1_ObservedQuality,Q5,-0.03735795351941716
Helsinki,2016-02-29,Method1_ObservedQuality,Q5,-0.03423044060835502
Helsinki,2016-03-31,Method1_ObservedQuality,Q5,0.054977092424572105
Helsinki,2016-04-30,Method1_ObservedQuality,Q5,-0.010281933630435777
Helsinki,2016-05-31,Method1_ObservedQuality,Q5,0.029684872356106198
Helsinki,2016-06-30,Method1_ObservedQuality,Q5,-0.012510980659010894
Helsinki,2016-07-31,Method1_ObservedQuality,Q5,0.09298620737275864
Helsinki,2016-08-31,Method1_ObservedQuality,Q5,-0.026840731657278044
Helsinki,2016-09-30,Method1_ObservedQuality,Q5,-0.007326560448912676
Helsinki,2016-10-31,Method1_ObservedQuality,Q5,-0.027650269698942062
Helsinki,2016-11-30,Method1_ObservedQuality,Q5,-0.0001581326771808489
Helsinki,2016-12-31,Method1_ObservedQuality,Q5,0.06997872753353002
Helsinki,2017-01-31,Method1_ObservedQuality,Q5,-0.010507983669718248
Helsinki,2017-02-28,Method1_ObservedQuality,Q5,0.025820954971480323
Helsinki,2017-03-31,Method1_ObservedQuality,Q5,0.09241325657283593
Helsinki,2017-04-30,Method1_ObservedQuality,Q5,0.08266578073627232
Helsinki,2017-05-31,Method1_ObservedQuality,Q5,0.04204699090741781
Helsinki,2017-06-30,Method1_ObservedQuality,Q5,-0.0034509315093229566
Helsinki,2017-07-31,Method1_ObservedQuality,Q5,-0.029547025534658034
Helsinki,2017-08-31,Method1_ObservedQuality,Q5,-0.00567550846382844
Helsinki,2017-09-30,Method1_ObservedQuality,Q5,0.02186408956803374
Helsinki,2017-10-31,Method1_ObservedQuality,Q5,0.023706496265991965
Helsinki,2017-11-30,Method1_ObservedQuality,Q5,-0.015111707412966864
Helsinki,2017-12-31,Method1_ObservedQuality,Q5,-0.021482283665670412
Helsinki,2018-01-31,Method1_ObservedQuality,Q5,0.01458604752132198
Helsinki,2018-02-28,Method1_ObservedQuality,Q5,-0.02678999306448259
Helsinki,2018-03-31,Method1_ObservedQuality,Q5,0.009315913110611754
Helsinki,2018-04-30,Method1_ObservedQuality,Q5,0.04278268708969598
Helsinki,2018-05-31,Method1_ObservedQuality,Q5,0.004344221567435618
Helsinki,2018-06-30,Method1_ObservedQuality,Q5,-0.00589863955414203
Helsinki,2018-07-31,Method1_ObservedQuality,Q5,0.005237877563268149
Helsinki,2018-08-31,Method1_ObservedQuality,Q5,0.01679737445898003
Helsinki,2018-09-30,Method1_ObservedQuality,Q5,-0.04064043335484759
Helsinki,2018-10-31,Method1_ObservedQuality,Q5,-0.0688424940584507
Helsinki,2018-11-30,Method1_ObservedQuality,Q5,0.013613280575373372
Helsinki,2018-12-31,Method1_ObservedQuality,Q5,-0.016927643276286965
Helsinki,2019-01-31,Method1_ObservedQuality,Q5,0.04754457805121956
Helsinki,2019-02-28,Method1_ObservedQuality,Q5,-0.0008350377015813523
Helsinki,2019-03-31,Method1_ObservedQuality,Q5,0.059823470726249744
Helsinki,2019-04-30,Method1_ObservedQuality,Q5,0.054787450808470944
Helsinki,2019-05-31,Method1_ObservedQuality,Q5,-0.02195604657875594
Helsinki,2019-06-30,Method1_ObservedQuality,Q5,0.048906941372162636
Helsinki,2019-07-31,Method1_ObservedQuality,Q5,0.014171360429462241
Helsinki,2019-08-31,Method1_ObservedQuality,Q5,0.020262506264469005
Helsinki,2019-09-30,Method1_ObservedQuality,Q5,0.03953480074862903
Helsinki,2019-10-31,Method1_ObservedQuality,Q5,0.061453193956191754
Helsinki,2019-11-30,Method1_ObservedQuality,Q5,-0.026400846414476008
Helsinki,2019-12-31,Method1_ObservedQuality,Q5,-0.0005768575642234944
Helsinki,2020-01-31,Method1_ObservedQuality,Q5,0.07761000361895504
Helsinki,2020-02-29,Method1_ObservedQuality,Q5,-0.07923958971611435
Helsinki,2020-03-31,Method1_ObservedQuality,Q5,0.005979847704193927
Helsinki,2020-04-30,Method1_ObservedQuality,Q5,0.07899465073078733
Helsinki,2020-05-31,Method1_ObservedQuality,Q5,0.04955592733196031
Helsinki,2020-06-30,Method1_ObservedQuality,Q5,0.019064426116837403
Helsinki,2020-07-31,Method1_ObservedQuality,Q5,0.020851350576658004
Helsinki,2020-08-31,Method1_ObservedQuality,Q5,0.03139166786088623
Helsinki,2020-09-30,Method1_ObservedQuality,Q5,0.054268071376782134
Helsinki,2020-10-31,Method1_ObservedQuality,Q5,-0.038014797605159675
Helsinki,2020-11-30,Method1_ObservedQuality,Q5,0.06584350748981642
Helsinki,2020-12-31,Method1_ObservedQuality,Q5,0.024265642476609582
Helsinki,2021-01-31,Method1_ObservedQuality,Q5,0.025043062190110217
Helsinki,2021-02-28,Method1_ObservedQuality,Q5,-0.019471752806150242
Helsinki,2021-03-31,Method1_ObservedQuality,Q5,0.0023761266933195846
Helsinki,2021-04-30,Method1_ObservedQuality,Q5,0.06442079694888603
Helsinki,2021-05-31,Method1_ObservedQuality,Q5,0.06278993333776205
Helsinki,2021-06-30,Method1_ObservedQuality,Q5,0.005116512720266021
Helsinki,2021-07-31,Method1_ObservedQuality,Q5,0.08558186249058794
Helsinki,2021-08-31,Method1_ObservedQuality,Q5,0.0039018996448396846
Helsinki,2021-09-30,Method1_ObservedQuality,Q5,-0.09061576346631345
Helsinki,2021-10-31,Method1_ObservedQuality,Q5,-0.0041626455129538924
Helsinki,2021-11-30,Method1_ObservedQuality,Q5,0.03871817481090307
Helsinki,2021-12-31,Method1_ObservedQuality,Q5,0.006553033125337081
Helsinki,2022-01-31,Method1_ObservedQuality,Q5,-0.07584475360536128
Helsinki,2022-02-28,Method1_ObservedQuality,Q5,-0.04760874270854
Helsinki,2022-03-31,Method1_ObservedQuality,Q5,-0.010415279671113628
Helsinki,2022-04-30,Method1_ObservedQuality,Q5,-0.03808053991713571
Helsinki,2022-05-31,Method1_ObservedQuality,Q5,0.028141137313712875
Helsinki,2022-06-30,Method1_ObservedQuality,Q5,-0.026354923854960743
Helsinki,2022-07-31,Method1_ObservedQuality,Q5,0.030273856101477214
Helsinki,2022-08-31,Method1_ObservedQuality,Q5,-0.07292851754872569
Helsinki,2022-09-30,Method1_ObservedQuality,Q5,-0.052233799043203
Helsinki,2022-10-31,Method1_ObservedQuality,Q5,0.036454732685478525
Helsinki,2022-11-30,Method1_ObservedQuality,Q5,0.056429288142895995
Helsinki,2022-12-31,Method1_ObservedQuality,Q5,0.00863240831245744
Helsinki,2023-01-31,Method1_ObservedQuality,Q5,0.0817181498447462
Helsinki,2023-02-28,Method1_ObservedQuality,Q5,0.02531139988759935
Helsinki,2023-03-31,Method1_ObservedQuality,Q5,0.051287363585512655
Helsinki,2023-04-30,Method1_ObservedQuality,Q5,0.04898210965641453
Helsinki,2023-05-31,Method1_ObservedQuality,Q5,-0.012976145653502108
Helsinki,2023-06-30,Method1_ObservedQuality,Q5,-0.02668400243077361
Helsinki,2023-07-31,Method1_ObservedQuality,Q5,-0.07324140830050056
Helsinki,2023-08-31,Method1_ObservedQuality,Q5,-0.002942752034492348
Helsinki,2023-09-30,Method1_ObservedQuality,Q5,-0.0651687119997836
Helsinki,2023-10-31,Method1_ObservedQuality,Q5,0.031515247395710565
Helsinki,2023-11-30,Method1_ObservedQuality,Q5,0.04112523708721255
Helsinki,2023-12-31,Method1_ObservedQuality,Q5,0.005083608310208518
Helsinki,2024-01-31,Method1_ObservedQuality,Q5,0.032650062977512405
Helsinki,2024-02-29,Method1_ObservedQuality,Q5,0.013324671281699518
Helsinki,2024-03-31,Method1_ObservedQuality,Q5,0.04644250568544662
Helsinki,2024-04-30,Method1_ObservedQuality,Q5,0.03215157586181677
Helsinki,2024-05-31,Method1_ObservedQuality,Q5,0.03414350304834393
Helsinki,2024-06-30,Method1_ObservedQuality,Q5,-0.01258028098866408
Helsinki,2024-07-31,Method1_ObservedQuality,Q5,0.06952437934213211
Helsinki,2024-08-31,Method1_ObservedQuality,Q5,0.031189002980901458
Helsinki,2024-09-30,Method1_ObservedQuality,Q5,0.03225885269758874
Helsinki,2024-10-31,Method1_ObservedQuality,Q5,-0.05002709115500299
Helsinki,2024-11-30,Method1_ObservedQuality,Q5,-0.03689650981598766
Helsinki,2024-12-31,Method1_ObservedQuality,Q5,-0.005643782475901768
Helsinki,2025-01-31,Method1_ObservedQuality,Q5,0.06747046756787928
Helsinki,2025-02-28,Method1_ObservedQuality,Q5,0.044880968599760526
Helsinki,2025-03-31,Method1_ObservedQuality,Q5,-0.03138064262165576
Helsinki,2025-04-30,Method1_ObservedQuality,Q5,0.03979515237545136
Helsinki,2025-05-31,Method1_ObservedQuality,Q5,0.028546075554231626
Helsinki,2025-06-30,Method1_ObservedQuality,Q5,0.02296282628507876
Helsinki,2025-07-31,Method1_ObservedQuality,Q5,0.025206359825521357
Helsinki,2025-08-31,Method1_ObservedQuality,Q5,-0.025732782807596534
Helsinki,2025-09-30,Method1_ObservedQuality,Q5,0.01819022097803742
Helsinki,2025-10-31,Method1_ObservedQuality,Q5,0.041787111741744806
Helsinki,2025-11-30,Method1_ObservedQuality,Q5,0.00012980346992825902
Helsinki,2025-12-31,Method1_ObservedQuality,Q5,0.03830423743729373
Helsinki,2026-01-31,Method1_ObservedQuality,Q5,-0.021390128529844045
Helsinki,2026-02-28,Method1_ObservedQuality,Q5,0.03060994807470177
Helsinki,2026-03-31,Method1_ObservedQuality,Q5,-0.04353759805082338
Helsinki,2010-07-31,Method1_ObservedQuality,LongShort,-0.006122903883457306
Helsinki,2010-08-31,Method1_ObservedQuality,LongShort,0.027394791300012208
Helsinki,2010-09-30,Method1_ObservedQuality,LongShort,-0.005220702093771172
Helsinki,2010-10-31,Method1_ObservedQuality,LongShort,0.0676249087721514
Helsinki,2010-11-30,Method1_ObservedQuality,LongShort,0.0208050705101615
Helsinki,2010-12-31,Method1_ObservedQuality,LongShort,0.0022233603082577255
Helsinki,2011-01-31,Method1_ObservedQuality,LongShort,-0.11979373590160491
Helsinki,2011-02-28,Method1_ObservedQuality,LongShort,0.04390075943505754
Helsinki,2011-03-31,Method1_ObservedQuality,LongShort,0.004026574167139002
Helsinki,2011-04-30,Method1_ObservedQuality,LongShort,0.03700426983115947
Helsinki,2011-05-31,Method1_ObservedQuality,LongShort,-0.02397079218763049
Helsinki,2011-06-30,Method1_ObservedQuality,LongShort,0.009729537399534832
Helsinki,2011-07-31,Method1_ObservedQuality,LongShort,0.00014486992112523744
Helsinki,2011-08-31,Method1_ObservedQuality,LongShort,0.08263391713453125
Helsinki,2011-09-30,Method1_ObservedQuality,LongShort,0.010069722868115027
Helsinki,2011-10-31,Method1_ObservedQuality,LongShort,0.0744553698186643
Helsinki,2011-11-30,Method1_ObservedQuality,LongShort,0.04063290021524926
Helsinki,2011-12-31,Method1_ObservedQuality,LongShort,0.022533398588041813
Helsinki,2012-01-31,Method1_ObservedQuality,LongShort,-0.10772788216801353
Helsinki,2012-02-29,Method1_ObservedQuality,LongShort,0.0537064299650704
Helsinki,2012-03-31,Method1_ObservedQuality,LongShort,0.016960156676815333
Helsinki,2012-04-30,Method1_ObservedQuality,LongShort,0.047949051422326916
Helsinki,2012-05-31,Method1_ObservedQuality,LongShort,0.01780076831404885
Helsinki,2012-06-30,Method1_ObservedQuality,LongShort,0.046311435781690294
Helsinki,2012-07-31,Method1_ObservedQuality,LongShort,0.047387642985712006
