Exchange,PortfolioStrategy,FactorModel,Method,alpha_annualized,alpha_monthly,t_stat,p_value,r_squared,n_obs
Copenhagen,Q5,CAPM,Method1_ObservedQuality,0.06786221416207124,0.005655184513505936,2.259196596050439,0.025090853056890294,0.5942784312262913,179
Copenhagen,Q5,FF3,Method1_ObservedQuality,0.06700163420343926,0.005583469516953272,2.883378711922851,0.004428133452556882,0.6392627466385523,179
Copenhagen,Q5,FF3+MOM,Method1_ObservedQuality,0.05372438654069595,0.004477032211724663,2.783867205111184,0.005965783887565745,0.6409286918016271,179
Copenhagen,Q5,FF5,Method1_ObservedQuality,0.058969699666413466,0.004914141638867789,2.378514590335961,0.018472491874742092,0.6453764971574965,179
Copenhagen,Q5,FF5+MOM,Method1_ObservedQuality,0.05067434359111148,0.004222861965925957,2.592458444049059,0.010349187636530699,0.6460741619376753,179
Copenhagen,Q5,CAPM,Method2_LatentQuality,0.07306688426920664,0.0060889070224338865,2.202537631578514,0.0289192722544509,0.5865918361461587,179
Copenhagen,Q5,FF3,Method2_LatentQuality,0.07283389911147918,0.006069491592623265,2.774134952930961,0.006135733773688479,0.6397033736500866,179
Copenhagen,Q5,FF3+MOM,Method2_LatentQuality,0.054198293536838554,0.004516524461403213,2.3736029921005173,0.018705572594535536,0.6427344628722491,179
Copenhagen,Q5,FF5,Method2_LatentQuality,0.06383872225732411,0.005319893521443676,2.3402982968893173,0.020409027596168583,0.6460326997804904,179
Copenhagen,Q5,FF5+MOM,Method2_LatentQuality,0.050431276818509355,0.004202606401542446,2.2278979414877007,0.027183951949167895,0.6477159005520481,179
Copenhagen,Q5,CAPM,Method3_ConservativeQuality,0.06518305414456207,0.005431921178713506,2.029853852174403,0.043860135427731706,0.5757135057028249,180
Copenhagen,Q5,FF3,Method3_ConservativeQuality,0.06457130313531206,0.0053809419279426726,2.4816563836495105,0.014015475204672168,0.6285167988130487,180
Copenhagen,Q5,FF3+MOM,Method3_ConservativeQuality,0.04451640806736577,0.003709700672280481,1.9846086528150917,0.04875088936933136,0.6322484282850347,180
Copenhagen,Q5,FF5,Method3_ConservativeQuality,0.05657300040514833,0.004714416700429027,2.0428496930876006,0.04257582026494089,0.633130735419238,180
Copenhagen,Q5,FF5+MOM,Method3_ConservativeQuality,0.04066134569277456,0.00338844547439788,1.8020144256272028,0.07328411715089356,0.6356554473691556,180
Copenhagen,Q5,CAPM,Method4_ProbabilisticQuality,0.07119188003656957,0.00593265666971413,2.278421381147815,0.023896395655741864,0.5874033137932548,179
Copenhagen,Q5,FF3,Method4_ProbabilisticQuality,0.07053257573851462,0.005877714644876219,2.8921713605064463,0.004311635403781544,0.6366117294793956,179
Copenhagen,Q5,FF3+MOM,Method4_ProbabilisticQuality,0.052774403335198596,0.004397866944599883,2.6300587929042036,0.009302266387784863,0.6395973876683054,179
Copenhagen,Q5,FF5,Method4_ProbabilisticQuality,0.06183755759430348,0.00515312979952529,2.4227821590767373,0.016433608338768835,0.6448186607066341,179
Copenhagen,Q5,FF5+MOM,Method4_ProbabilisticQuality,0.04995864178780762,0.004163220148983969,2.463805336081791,0.014730597203771012,0.6462519349729139,179
Helsinki,Q5,CAPM,Method1_ObservedQuality,0.03320012455399556,0.002766677046166297,1.1928297704965949,0.2344473465362653,0.6434804790158946,189
Helsinki,Q5,FF3,Method1_ObservedQuality,0.03171543649651561,0.0026429530413763012,1.295127766753047,0.1968900501647688,0.658042696729733,189
Helsinki,Q5,FF3+MOM,Method1_ObservedQuality,0.025755642253382442,0.0021463035211152035,1.039015906981506,0.3001607504473478,0.6584007101335414,189
Helsinki,Q5,FF5,Method1_ObservedQuality,0.018755641644644168,0.0015629701370536806,0.7798897802738423,0.43646325260652485,0.6787405325978304,189
Helsinki,Q5,FF5+MOM,Method1_ObservedQuality,0.012664757858746028,0.0010553964882288357,0.5542561657446039,0.5800839430666649,0.6791312262458109,189
Helsinki,Q5,CAPM,Method2_LatentQuality,0.031834895172887304,0.002652907931073942,1.2059891440483894,0.22934531566761618,0.6577292758546369,189
Helsinki,Q5,FF3,Method2_LatentQuality,0.03004918387567972,0.0025040986563066433,1.276298614968073,0.2034498963419913,0.6706450137164726,189
Helsinki,Q5,FF3+MOM,Method2_LatentQuality,0.029661896562519385,0.0024718247135432823,1.1801398645644365,0.23946803626255386,0.6706464843338287,189
Helsinki,Q5,FF5,Method2_LatentQuality,0.018010704487903473,0.0015008920406586227,0.7781226905725646,0.4375015660966175,0.6870394494987957,189
Helsinki,Q5,FF5+MOM,Method2_LatentQuality,0.017585945927309152,0.0014654954939424293,0.744099727229682,0.45777575765627443,0.6870412977304192,189
Helsinki,Q5,CAPM,Method3_ConservativeQuality,0.030418278460884858,0.0025348565384070714,1.1335354768205723,0.25844058860367003,0.6599438169326883,189
Helsinki,Q5,FF3,Method3_ConservativeQuality,0.028682543632867572,0.002390211969405631,1.188204938490575,0.23627581611714632,0.6714169107960767,189
Helsinki,Q5,FF3+MOM,Method3_ConservativeQuality,0.027955503537483148,0.002329625294790262,1.1043846793042618,0.27086841597550015,0.6714221039413906,189
Helsinki,Q5,FF5,Method3_ConservativeQuality,0.01651194495164841,0.0013759954126373675,0.6934509573835486,0.4889058060894209,0.6910802123858639,189
Helsinki,Q5,FF5+MOM,Method3_ConservativeQuality,0.015308701569531853,0.001275725130794321,0.6344342119502085,0.5265941492065855,0.6910950737845045,189
Helsinki,Q5,CAPM,Method4_ProbabilisticQuality,0.03583021997515723,0.0029858516645964355,1.27648944573008,0.2033655295968908,0.6457982054514775,189
Helsinki,Q5,FF3,Method4_ProbabilisticQuality,0.034312626205384264,0.002859385517115355,1.4037673742007932,0.1620645260125455,0.6619567384720255,189
Helsinki,Q5,FF3+MOM,Method4_ProbabilisticQuality,0.027662878879113298,0.002305239906592775,1.108599252389846,0.26905003250103254,0.6624016569316109,189
Helsinki,Q5,FF5,Method4_ProbabilisticQuality,0.02071337311392519,0.0017261144261604324,0.8670559705550327,0.38704681118006823,0.6827440507255501,189
Helsinki,Q5,FF5+MOM,Method4_ProbabilisticQuality,0.014217486488298608,0.0011847905406915506,0.6212108963658707,0.5352381288011476,0.6831876450497605,189
Oslo,Q5,CAPM,Method1_ObservedQuality,0.09769542617031128,0.008141285514192607,1.9678750776204523,0.05077900300987914,0.17494007074373707,165
Oslo,Q5,FF3,Method1_ObservedQuality,0.0678227713171482,0.00565189760976235,1.6717709491777206,0.0965119239509522,0.3740559613161437,165
Oslo,Q5,FF3+MOM,Method1_ObservedQuality,0.10152273644228792,0.008460228036857326,2.1759010405328936,0.031029586705302314,0.38139710754137857,165
Oslo,Q5,FF5,Method1_ObservedQuality,0.07690764185893337,0.006408970154911114,1.9328718380359238,0.0550290497325705,0.38122505802777706,165
Oslo,Q5,FF5+MOM,Method1_ObservedQuality,0.10977661043179651,0.009148050869316375,2.4284263883956108,0.016286960635368386,0.3885954271744444,165
Oslo,Q5,CAPM,Method2_LatentQuality,0.10284462267971015,0.008570385223309178,2.153473089069012,0.03275134907050958,0.17655818440079118,165
Oslo,Q5,FF3,Method2_LatentQuality,0.07337581452878889,0.006114651210732407,1.8976440391780054,0.059532928584818956,0.3730347796276332,165
Oslo,Q5,FF3+MOM,Method2_LatentQuality,0.09649010452811146,0.008040842044009289,2.397848056084059,0.017643509542673463,0.37657320532219163,165
Oslo,Q5,FF5,Method2_LatentQuality,0.0821403851519549,0.006845032095996241,2.2238440557221915,0.027568063921326047,0.37859502594495575,165
Oslo,Q5,FF5+MOM,Method2_LatentQuality,0.10425003876475569,0.008687503230396307,2.7060115278834607,0.007557868616754115,0.38201186842460233,165
Oslo,Q5,CAPM,Method3_ConservativeQuality,0.09735662013653253,0.008113051678044377,1.9967407999516622,0.047517934742413726,0.1768963609394737,165
Oslo,Q5,FF3,Method3_ConservativeQuality,0.06756196737704401,0.005630163948087001,1.716682268004701,0.08796041826564016,0.3786466519167665,165
