Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Nel ASA,Renewable Energy,Energy,0.06,0.0,0.0,0.0,0.0,12.72,0.0,0.0047169811320754715
2005,Nel ASA,Renewable Energy,Energy,0.11,0.0,0.0,0.0,0.0,13.62,0.0,0.008076358296622614
2006,Nel ASA,Renewable Energy,Energy,0.06,0.0,0.0,11.98,0.02,24.27,0.0,0.4952616398846313
2007,Nel ASA,Renewable Energy,Energy,0.06,0.0,0.0,0.0,0.0,21.05,0.0,0.002850356294536817
2008,Nel ASA,Renewable Energy,Energy,0.0,0.0,0.0,19.84,0.09,28.41,0.0,0.695177754311862
2009,Nel ASA,Renewable Energy,Energy,0.13,0.37,0.0,16.64,0.13,29.37,0.0,0.5539666326183181
2010,Nel ASA,Renewable Energy,Energy,1.09,1.8,0.0,13.88,0.17,89.6,0.0,0.14508928571428575
2011,Nel ASA,Renewable Energy,Energy,3.1,2.14,0.0,12.34,0.24,54.98,0.0,0.2375409239723536
2012,Nel ASA,Renewable Energy,Energy,0.13,0.67,0.0,16.69,0.15,16.45,0.0,0.9726443768996963
2013,Nel ASA,Renewable Energy,Energy,0.16,0.55,0.0,20.04,0.05,8.68,0.0,2.258064516129032
2014,Nel ASA,Renewable Energy,Energy,12.07,3.36,0.0,0.0,0.14,195.94,0.0,0.04373787894253343
2015,Nel ASA,Renewable Energy,Energy,88.54,42.12,0.0,0.0,0.5,731.01,0.0,0.06281719812314471
2016,Nel ASA,Renewable Energy,Energy,98.45,60.84,0.0,0.0,0.63,671.22,0.0,0.05509370996096659
2017,Nel ASA,Renewable Energy,Energy,275.01,163.64,25.18,0.0,0.4,1409.39,0.0,0.060870305593199885
2018,Nel ASA,Renewable Energy,Energy,453.19,298.55,64.75,0.0,0.57,1578.98,0.0,0.05656816425793867
2019,Nel ASA,Renewable Energy,Energy,519.05,342.37,85.81,0.0,0.91,1846.62,0.0,0.04871603253511819
2020,Nel ASA,Renewable Energy,Energy,578.33,393.98,56.28,12.94,0.8,5468.32,0.0,0.025640416069286364
2021,Nel ASA,Renewable Energy,Energy,753.1,551.7,63.04,21.38,1.14,5038.7,0.0,0.031476372873955584
2022,Nel ASA,Renewable Energy,Energy,914.85,584.82,0.0,73.94,0.69,5449.61,0.0,0.07400162580441536
2023,Nel ASA,Renewable Energy,Energy,1349.8,715.14,0.0,43.26,0.65,6197.74,0.0,0.10927692997770155
2024,Nel ASA,Renewable Energy,Energy,1389.91,503.98,0.0,41.59,0.0,4977.28,0.0,0.18635077793493637
