Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2005,Bouvet ASA,Software & IT Services,Information Technology,220.91,45.39,116.98,0.0,0.04,42.75,0.0,1.3684210526315785
2006,Bouvet ASA,Software & IT Services,Information Technology,316.41,70.02,174.09,0.0,0.06,47.99,0.0,1.5053136070014594
2007,Bouvet ASA,Software & IT Services,Information Technology,447.69,100.0,245.44,0.0,0.21,140.86,0.0,0.7244072128354394
2008,Bouvet ASA,Software & IT Services,Information Technology,565.37,97.17,327.43,0.0,0.15,120.96,0.0,1.1625330687830686
2009,Bouvet ASA,Software & IT Services,Information Technology,589.09,90.5,370.43000000000006,0.0,0.34,126.75,0.0,1.0084418145956604
2011,Bouvet ASA,Software & IT Services,Information Technology,897.25,150.81,560.0799999999999,0.0,0.18,137.62,2.01,1.3333810785647793
2012,Bouvet ASA,Software & IT Services,Information Technology,1030.35,171.76,665.6999999999999,0.0,0.49,142.34,2.34,1.329831351949129
2013,Bouvet ASA,Software & IT Services,Information Technology,1112.77,152.0,772.8900000000001,0.0,0.33,159.83,2.73,1.153727854330708
2014,Bouvet ASA,Software & IT Services,Information Technology,1132.6,136.65,820.0400000000001,0.0,0.36,153.53,3.17,1.120293554562858
2015,Bouvet ASA,Software & IT Services,Information Technology,1232.49,148.2,886.12,0.0,0.27,174.62,3.4,1.1116728457476686
2016,Bouvet ASA,Software & IT Services,Information Technology,1330.81,183.0,935.59,0.0,0.26,176.16,3.63,1.1789309750264194
2017,Bouvet ASA,Software & IT Services,Information Technology,1607.35,247.35,1085.3,0.0,0.14,220.41,3.02,1.2288412478181088
2018,Bouvet ASA,Software & IT Services,Information Technology,1846.71,258.51,1229.1899999999998,0.0,0.1,276.99,0.0,1.2957507491245177
2019,Bouvet ASA,Software & IT Services,Information Technology,2132.05,286.64,1453.7200000000005,0.0,5.21,317.75,0.8,1.2132475278606178
2020,Bouvet ASA,Software & IT Services,Information Technology,2401.84,308.82,1628.83,0.0,5.27,422.92,0.87,1.08289482998655
2021,Bouvet ASA,Software & IT Services,Information Technology,2695.12,326.65,1855.45,0.0,5.03,449.26,3.67,1.1215640385931596
2022,Bouvet ASA,Software & IT Services,Information Technology,3085.47,325.17,2140.91,0.0,6.71,456.97,5.2,1.3256593894021675
2023,Bouvet ASA,Software & IT Services,Information Technology,3525.76,347.46,2494.88,0.0,8.75,458.37,5.07,1.4557871569135166
2024,Bouvet ASA,Software & IT Services,Information Technology,3921.4,324.96,2816.4,0.0,23.66,464.84,0.0,1.627183547026934
