Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Magnora ASA,Renewable Energy,Energy,0.98,0.0,7.86,0.0,0.15,187.73,0.0,-0.03744739785862676
2005,Magnora ASA,Renewable Energy,Energy,147.86,126.93,22.61,0.0,0.82,835.55,48.66,-0.0028273826353467984
2006,Magnora ASA,Renewable Energy,Energy,140.3,340.83,0.0,0.0,0.0,2231.71,48.68,-0.08793671257986571
2007,Magnora ASA,Renewable Energy,Energy,481.24,996.43,0.0,0.0,0.0,3107.24,35.5,-0.16393020103476583
2008,Magnora ASA,Renewable Energy,Energy,680.38,1263.07,0.0,0.0,0.0,4865.14,268.02,-0.11351487193074052
2009,Magnora ASA,Renewable Energy,Energy,1223.71,734.98,210.54,0.0,358.48,5645.93,219.97,-0.013687584172931682
2010,Magnora ASA,Renewable Energy,Energy,433.72,15.1,87.59,0.0,61.61,4704.54,4.24,0.05721651892846979
2011,Magnora ASA,Renewable Energy,Energy,560.81,529.44,0.0,0.0,0.0,732.13,4.78,0.04256964893949043
2012,Magnora ASA,Renewable Energy,Energy,615.21,208.75,84.9,0.0,6.4,513.46,11.13,0.6007739377418556
2013,Magnora ASA,Renewable Energy,Energy,603.05,163.99,135.19,0.0,1.76,746.15,19.41,0.39462615601651074
2014,Magnora ASA,Renewable Energy,Energy,645.71,282.5,124.22,0.0,1.26,766.63,64.26,0.28611488885412034
2015,Magnora ASA,Renewable Energy,Energy,228.18,87.89,92.72,0.0,1.61,380.11,60.11,0.1044023442824043
2016,Magnora ASA,Renewable Energy,Energy,117.1,221.1,0.0,0.0,0.0,209.7,9.2,-0.47510278666057565
2017,Magnora ASA,Renewable Energy,Energy,54.3,0.0,81.6,0.0,0.1,183.7,0.3,-0.14891304347826087
2018,Magnora ASA,Renewable Energy,Energy,70.4,0.0,24.2,0.0,0.0,135.8,0.0,0.3402061855670103
2019,Magnora ASA,Renewable Energy,Energy,41.6,0.0,4.6,0.0,0.0,105.6,0.0,0.3503787878787879
2020,Magnora ASA,Renewable Energy,Energy,27.1,0.0,8.2,0.0,0.1,118.1,0.0,0.1591871295512278
2021,Magnora ASA,Renewable Energy,Energy,13.8,33.3,0.0,0.0,0.4,171.8,0.0,-0.11583236321303839
2022,Magnora ASA,Renewable Energy,Energy,91.1,47.4,0.0,0.0,9.7,385.5,46.3,0.07874015748031496
2023,Magnora ASA,Renewable Energy,Energy,12.1,54.3,0.0,5.4,12.6,538.3,14.0,-0.08944414267608185
2024,Magnora ASA,Renewable Energy,Energy,2.3,70.5,0.0,0.0,13.5,400.5,1.7,-0.20313276976628544
