Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Atea ASA,Software & IT Services,Information Technology,4041.4,2522.5,1479.3,0.0,34.9,238.3,0.0,0.01972303818715962
2005,Atea ASA,Software & IT Services,Information Technology,3091.4,2024.5,1105.6,0.0,29.1,86.5,0.0,-0.7838150289017319
2006,Atea ASA,Software & IT Services,Information Technology,8747.0,6770.4,1698.8000000000002,0.0,42.4,1754.0,0.0,0.13420752565564434
2007,Atea ASA,Software & IT Services,Information Technology,13210.3,10254.1,2450.0,0.0,98.2,2100.4,0.0,0.19424871453056508
2008,Atea ASA,Software & IT Services,Information Technology,14767.8,11242.2,2977.4,0.0,126.6,2854.8,3.5,0.14750026239373
2009,Atea ASA,Software & IT Services,Information Technology,14588.6,10996.5,3041.8,0.0,0.0,2813.0,3.7,0.19537046898853275
2010,Atea ASA,Software & IT Services,Information Technology,17131.2,13129.0,3327.0,0.0,69.2,3338.2,1.1,0.18147515946455867
2011,Atea ASA,Software & IT Services,Information Technology,20227.8,15372.9,3997.1,0.0,66.4,3825.2,3.5,0.20670201373834454
2012,Atea ASA,Software & IT Services,Information Technology,20930.3,15832.2,4285.3,0.0,76.5,3815.8,0.0,0.19296084700455954
2013,Atea ASA,Software & IT Services,Information Technology,22095.8,16776.2,4536.7,0.0,78.5,3532.8,0.0,0.19938858695652137
2014,Atea ASA,Software & IT Services,Information Technology,24588.4,18871.5,4758.5,0.0,91.0,3549.2,0.0,0.24439310267102488
2015,Atea ASA,Software & IT Services,Information Technology,27904.0,21501.0,5477.0,0.0,84.0,3480.0,0.0,0.24195402298850574
2016,Atea ASA,Software & IT Services,Information Technology,31188.0,24249.0,5854.0,0.0,42.0,3200.0,0.0,0.3259375
2017,Atea ASA,Software & IT Services,Information Technology,32438.0,25221.0,6043.0,0.0,34.0,3373.0,0.0,0.3379780610732286
2018,Atea ASA,Software & IT Services,Information Technology,34709.0,27174.0,6475.0,0.0,36.0,3237.0,0.0,0.3163422922459067
2019,Atea ASA,Software & IT Services,Information Technology,36655.0,28897.0,6350.0,0.0,44.0,3075.0,0.0,0.44357723577235775
2020,Atea ASA,Software & IT Services,Information Technology,39503.0,31266.0,6649.0,0.0,33.0,3384.0,0.0,0.45951536643026003
2021,Atea ASA,Software & IT Services,Information Technology,28491.0,20045.0,6786.0,0.0,38.0,3507.0,0.0,0.46250356429997147
2022,Atea ASA,Software & IT Services,Information Technology,32397.0,23395.0,7191.0,0.0,78.0,3728.0,0.0,0.46486051502145925
2023,Atea ASA,Software & IT Services,Information Technology,34704.0,24455.0,8317.0,0.0,146.0,4199.0,0.0,0.4253393665158371
2024,Atea ASA,Software & IT Services,Information Technology,34583.0,24186.0,8450.0,0.0,123.0,4423.0,0.0,0.4123897806918381
