Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2004,Gyldendal ASA,Media & Publishing,Communication Services,1425.32,0.0,747.34,0.0,19.39,560.56,0.0,1.1748786927358355
2005,Gyldendal ASA,Media & Publishing,Communication Services,1514.7,0.0,1411.0,0.0,0.0,584.4,0.0,0.1774469541409994
2006,Gyldendal ASA,Media & Publishing,Communication Services,1632.61,0.0,818.44,0.0,26.48,587.29,0.0,1.3412283539648213
2007,Gyldendal ASA,Media & Publishing,Communication Services,1833.71,0.0,860.97,0.0,42.02,589.33,0.0,1.5792849507067348
2008,Gyldendal ASA,Media & Publishing,Communication Services,1747.91,0.0,848.8800000000001,0.0,71.96,579.34,0.0,1.4276072772465218
2009,Gyldendal ASA,Media & Publishing,Communication Services,1741.1,0.0,777.64,0.0,35.4,617.06,0.0,1.5040028522347908
2010,Gyldendal ASA,Media & Publishing,Communication Services,1678.33,0.0,765.6800000000001,0.0,16.69,594.22,0.0,1.5077917269698087
2011,Gyldendal ASA,Media & Publishing,Communication Services,1709.11,0.0,761.29,0.0,11.99,570.61,0.0,1.6400518743099488
2012,Gyldendal ASA,Media & Publishing,Communication Services,1871.91,0.0,817.27,0.0,11.39,586.3,0.0,1.779379157427938
2013,Gyldendal ASA,Media & Publishing,Communication Services,1638.19,0.0,795.81,0.0,8.01,625.64,0.0,1.3336263666006012
2014,Gyldendal ASA,Media & Publishing,Communication Services,1677.28,0.0,809.85,0.0,8.19,593.33,0.0,1.4481654391316803
2015,Gyldendal ASA,Media & Publishing,Communication Services,1812.55,0.0,836.3,0.0,8.49,653.69,0.0,1.4804570974009086
2016,Gyldendal ASA,Media & Publishing,Communication Services,1814.6,0.0,842.48,0.0,6.74,704.55,0.0,1.3702079341423603
2017,Gyldendal ASA,Media & Publishing,Communication Services,1848.2,0.0,848.37,0.0,4.84,757.39,0.0,1.3137089214275341
2018,Gyldendal ASA,Media & Publishing,Communication Services,1965.15,837.9,958.46,0.0,10.87,798.05,0.0,0.1978823381993609
2019,Gyldendal ASA,Media & Publishing,Communication Services,2024.9,846.08,855.19,0.0,23.89,823.21,0.0,0.36411122313868893
2020,Gyldendal ASA,Media & Publishing,Communication Services,2343.85,1055.28,914.11,0.0,17.01,897.87,0.0,0.3981088576297236
2021,Gyldendal ASA,Media & Publishing,Communication Services,2521.09,1052.16,1132.97,0.0,16.7,957.96,0.0,0.3332707002380058
2022,Gyldendal ASA,Media & Publishing,Communication Services,2677.91,1050.87,1263.88,0.0,20.16,926.22,0.0,0.37032238561033
2023,Gyldendal ASA,Media & Publishing,Communication Services,2686.34,1055.7,1304.85,0.0,23.21,880.84,16.3,0.3372717747508752
2024,Gyldendal ASA,Media & Publishing,Communication Services,2731.31,1077.71,1271.01,0.0,26.65,922.74,7.43,0.3826612339679843
