Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2006,Nordic Mining ASA,Metals & Mining,Materials,7.5,0.0,9.07,0.0,0.15,19.15,0.0,-0.08981723237597913
2007,Nordic Mining ASA,Metals & Mining,Materials,12.57,3.48,23.67,0.0,2.4,45.96,0.0,-0.36945169712793735
2008,Nordic Mining ASA,Metals & Mining,Materials,18.01,1.4,26.65,0.0,0.98,67.56,10.9,-0.1404537343869487
2009,Nordic Mining ASA,Metals & Mining,Materials,20.3,6.41,20.67,0.0,1.04,36.73,8.79,-0.17179261862917403
2010,Nordic Mining ASA,Metals & Mining,Materials,22.44,6.5,22.22,0.0,1.1,38.86,7.53,-0.15908600991593008
2011,Nordic Mining ASA,Metals & Mining,Materials,25.61,6.58,25.46,0.0,0.0,35.55,8.31,-0.14660282717738257
2012,Nordic Mining ASA,Metals & Mining,Materials,0.0,0.0,15.35,5.24,0.0,36.6,0.0,-0.27622950819672126
2013,Nordic Mining ASA,Metals & Mining,Materials,0.0,0.0,9.04,7.54,0.0,36.33,0.0,-0.041288191577208894
2014,Nordic Mining ASA,Metals & Mining,Materials,0.0,0.0,10.11,5.07,0.0,30.88,-0.07,-0.1635832521908471
2015,Nordic Mining ASA,Metals & Mining,Materials,0.0,0.0,6.11,2.37,0.0,43.26,-0.1,-0.08665430954587583
2016,Nordic Mining ASA,Metals & Mining,Materials,0.0,0.0,15.24,0.69,0.0,97.14,-0.17,-0.15004640610498093
2017,Nordic Mining ASA,Metals & Mining,Materials,0.0,0.0,25.18,0.0,0.0,70.16,0.0,-0.35889395667046753
2018,Nordic Mining ASA,Metals & Mining,Materials,0.0,0.0,50.07,0.0,0.0,89.53,0.0,-0.5592538813805429
2019,Nordic Mining ASA,Metals & Mining,Materials,0.0,0.0,58.23,0.0,0.08,143.83,0.0,-0.4054091635959118
2020,Nordic Mining ASA,Metals & Mining,Materials,0.0,0.0,28.1,0.0,0.01,164.29,0.0,-0.17109988435084306
2021,Nordic Mining ASA,Metals & Mining,Materials,0.0,0.0,44.5,0.0,0.03,245.66,0.0,-0.18126679150044778
2022,Nordic Mining ASA,Metals & Mining,Materials,0.0,0.0,65.28,0.0,20.06,454.49,0.0,-0.1877709080507822
2023,Nordic Mining ASA,Metals & Mining,Materials,0.0,0.0,58.37,0.0,152.26,1528.97,0.0,-0.13775940665938508
2024,Nordic Mining ASA,Metals & Mining,Materials,0.0,0.0,64.75,0.0,158.09,1412.74,0.0,-0.15773603069213019
