Ticker,FormationYear,theta_obs,theta_post_mean,p_q5,sigma_acc,MarketCap,Method1_Raw_PortfolioNum,Method1_Raw_Portfolio,Method2_PostMean_PortfolioNum,Method2_PostMean_Portfolio,Method3_ProbQ5_PortfolioNum,Method3_ProbQ5_Portfolio
ASSAb.ST,2010,0.2857785758439517,0.2823257768473008,0.1996601590586719,0.0248970569895376,38660.27,4,Q4,4,Q4,3,Q3
ATCOa.ST,2010,0.4152508100352901,0.3711466970064344,0.5314843404867543,0.0719120173806396,70074.61,5,Q5,5,Q5,5,Q5
ATEA.OL,2010,0.0809811589050835,0.0832099321754515,0.0370824063765851,0.0458199842868709,4322.57,2,Q2,2,Q2,2,Q2
ATLA.CO,2010,0.1290395189555933,0.1261203367339779,0.2005948090880002,0.0891126425561211,474.39,3,Q3,3,Q3,3,Q3
ATRAV.HE,2010,0.2776042299073878,0.2676319301903687,0.2795422735055032,0.0443025945284022,1698.75,4,Q4,4,Q4,4,Q4
ATRLJb.ST,2010,0.1145559804733623,0.1146459247364915,0.1643894961546852,0.0785803860081289,7005.12,3,Q3,3,Q3,3,Q3
AUSS.OL,2010,0.146994988358786,0.1400548954044079,0.2198241805117189,0.0913471240651115,7318.1,3,Q3,3,Q3,3,Q3
AXFO.ST,2010,0.3508895361654028,0.2990152478526022,0.4225316261750713,0.0920201963405398,8893.74,4,Q4,4,Q4,5,Q5
AZN.ST,2010,0.781804557254512,0.7612004543976079,0.9999563150520472,0.0309426080147831,394961.01,5,Q5,5,Q5,5,Q5
AZT.OL,2010,-0.6333605887162715,-0.4946329293181707,0.0004353685893223,0.0826520015246888,120.55,1,Q1,1,Q1,1,Q1
BAVA.CO,2010,-0.2646515597335269,-0.2254358742126105,0.0011667380074538,0.0588023731418816,1272.1,1,Q1,1,Q1,1,Q1
BEIAb.ST,2010,0.2386938755107905,0.2224415186621825,0.2710030457008026,0.0674180457167248,1784.29,4,Q4,4,Q4,4,Q4
BEIJb.ST,2010,0.1497060076693651,0.141002903425622,0.2371165948856908,0.1004056861826641,2717.8,3,Q3,3,Q3,4,Q4
BERGb.ST,2010,0.0721706269522535,0.080095681812771,0.1413045385799201,0.0824669427096734,677.17,2,Q2,2,Q2,3,Q3
BETSb.ST,2010,0.7788891734329573,0.7097292324335194,0.9690572065027152,0.059092692221151,1447.76,5,Q5,5,Q5,5,Q5
BIF.CO,2010,0.1673374856654599,0.1578555542514245,0.2190591404978503,0.0815835975177967,160.37,3,Q3,3,Q3,3,Q3
BILIa.ST,2010,0.1199240229665749,0.1194726234562389,0.0978133763514176,0.0555668250518644,1350.41,3,Q3,3,Q3,2,Q2
BILL.ST,2010,0.0313203811409479,0.0365009740607455,0.0156577038479825,0.0444900720019712,4596.59,2,Q2,2,Q2,1,Q1
BINV.ST,2010,0.8262608309264607,0.3224018798972101,0.4753118439800077,0.2701288976785577,1143.91,5,Q5,5,Q5,5,Q5
BIOBV.HE,2010,0.8539952718676123,0.6594836609841906,0.8435305776626262,0.1035736443261167,93.48,5,Q5,5,Q5,5,Q5
BIOGb.ST,2010,0.4629885057471263,0.4051805920236944,0.5852867520254648,0.0773494966486705,1026.75,5,Q5,5,Q5,5,Q5
BIOPOR.CO,2010,-0.5029103608847496,-0.2112940186092862,0.0823713699964303,0.1637878488268866,331.14,1,Q1,1,Q1,2,Q2
BITTI.HE,2010,0.072443090390268,0.0869180025731168,0.2198443105973091,0.1242186485073801,778.37,2,Q2,2,Q2,3,Q3
BNOR.OL,2010,-0.077674076223329,-0.0284065339239533,0.1009507946159324,0.1015326332114627,3409.22,1,Q1,1,Q1,2,Q2
BO.CO,2010,-1.0411098383606978,-0.9634878981407652,0.0,0.0464840066750663,1924.6,1,Q1,1,Q1,1,Q1
BOL.ST,2010,0.2228038912186057,0.1964361898388709,0.2960598773760633,0.0986473111017046,17939.47,4,Q4,4,Q4,4,Q4
BOLJ.ST,2010,0.0469253657327048,0.0538192348838286,0.0557419073639224,0.058125199528393,223.07,2,Q2,2,Q2,2,Q2
BONHR.OL,2010,0.2640777094561875,0.2589067176492743,0.1960079143688839,0.0328554768644227,6689.45,4,Q4,4,Q4,3,Q3
BOR.OL,2010,-0.0253126787179551,0.0122023460662809,0.1323605634738398,0.1046335396354787,346.22,2,Q2,2,Q2,3,Q3
BOREO.HE,2010,-0.0453757680794075,0.0014930532487781,0.1356145436070395,0.1113031041380024,59.42,1,Q1,2,Q2,3,Q3
BORG.ST,2010,0.4971183487468168,0.4692417034201241,0.7660839664860469,0.0486135308671352,572.49,5,Q5,5,Q5,5,Q5
BOUV.OL,2010,0.4474950690335308,0.342071321633943,0.4866348184454929,0.1180873640374139,524.76,5,Q5,5,Q5,5,Q5
BRIMH.IC,2010,0.2342223978096489,0.2327949352802517,0.0314362659924845,0.0190813150246569,409.54,4,Q4,4,Q4,2,Q2
BTSb.ST,2010,0.3185756450537942,0.2983278897712954,0.3842807593520467,0.0575981488404048,538.4,4,Q4,4,Q4,4,Q4
CARLb.CO,2010,-0.3373168662278126,-0.3053440698670174,1.4074213157244664e-05,0.0477837852089989,65590.11,1,Q1,1,Q1,1,Q1
CAST.ST,2010,0.1753692659058826,0.1752634988872015,3.410605131648481e-13,0.0072641348022867,10090.02,3,Q3,3,Q3,1,Q1
CATE.ST,2010,-0.0017503570728428,0.0303127490704055,0.1486874618819504,0.1065653707605052,821.07,2,Q2,2,Q2,3,Q3
CBRAIN.CO,2010,0.3214398484370066,0.2451705407120052,0.3819003656170686,0.1326762529328009,131.55,4,Q4,4,Q4,4,Q4
CEMAT.CO,2010,0.2427117834870049,0.1883060704883244,0.3346751719698178,0.1493601605581601,568.5,4,Q4,4,Q4,4,Q4
CEVI.ST,2010,0.3640118968935888,0.2870942950704184,0.4202928529522545,0.1158698447904156,192.99,5,Q5,4,Q4,4,Q4
CHEMM.CO,2010,0.0467399267399267,0.0712684416316432,0.2131127442990961,0.1296465064639047,248.2,2,Q2,2,Q2,3,Q3
CLASb.ST,2010,0.3479708019575213,0.3222450749513005,0.4373777413352866,0.0610611088336757,4572.67,4,Q4,5,Q5,5,Q5
CMBT.OL,2010,-0.0318182843189366,-0.0259725660483557,0.0006553876548941,0.0352743591695933,5105.55,2,Q2,1,Q1,1,Q1
COLOb.CO,2010,0.5878556806867167,0.5744784608848414,0.9869094118158588,0.0295682359493515,19988.83,5,Q5,5,Q5,5,Q5
COLUM.CO,2010,1.6884441525325504,1.5882354465717263,1.0,0.0451923192334632,124.63,5,Q5,5,Q5,5,Q5
CONTX.OL,2010,0.1270130659374051,0.1209343197929212,0.2911082655202087,0.1766141610152645,141.11,3,Q3,3,Q3,4,Q4
COREa.ST,2010,0.1031891420987925,0.1121509221684517,0.3193472621145266,0.3029184277702159,129.36,3,Q3,3,Q3,4,Q4
CRADb.ST,2010,-0.4199834162520729,-0.1326398672164418,0.1311745065787355,0.1866178392434377,132.63,1,Q1,1,Q1,2,Q2
CTH1V.HE,2010,-0.2510521175530496,-0.2127890331295811,0.0015383146381814,0.0591934069670756,596.54,1,Q1,1,Q1,1,Q1
CTY1S.HE,2010,0.0760601068783085,0.0778228671218878,0.0142392973478384,0.0376884785805974,4696.58,2,Q2,2,Q2,1,Q1
DANT.CO,2010,-0.2057528617552099,-0.1675238349010504,0.0053803560652178,0.0637295422564521,32.0,1,Q1,1,Q1,1,Q1
DEMANT.CO,2010,1.321725532339953,1.2578973081839129,0.9999999999853024,0.0409500376716716,25797.37,5,Q5,5,Q5,5,Q5
DFDS.CO,2010,0.1939108099298991,0.1881466136582331,0.1510213940047555,0.0486693218111723,3188.39,4,Q4,4,Q4,3,Q3
DIGIA.HE,2010,0.3779140850032122,0.3518487549605327,0.497034193393052,0.0574920931264678,246.77,5,Q5,5,Q5,5,Q5
DIGIGR.HE,2010,0.2926123860421256,0.2561062781086675,0.3586422228282764,0.088160384796237,210.1,4,Q4,4,Q4,4,Q4
DIOS.ST,2010,0.1130677742926573,0.1132032811604581,0.058797895190629,0.0465199930552743,769.55,3,Q3,3,Q3,2,Q2
DNO.OL,2010,-0.0682206879077721,-0.0440649333837541,0.0321431492382914,0.0675064319657937,4587.62,1,Q1,1,Q1,2,Q2
DNORD.CO,2010,0.049532551191765,0.0576915932535146,0.0783645384211874,0.0653327394659881,10416.57,2,Q2,2,Q2,2,Q2
DOV1V.HE,2010,0.2895746009096591,0.2228995776392666,0.3607554462043413,0.1362620926613187,148.03,4,Q4,4,Q4,4,Q4
DSV.CO,2010,0.6085852810313757,0.5778100366257418,0.9357831259336292,0.0446862746188055,21917.53,5,Q5,5,Q5,5,Q5
DUNI.ST,2010,0.2586943005181346,0.240666599422175,0.2955978707317683,0.065650777524177,2224.61,4,Q4,4,Q4,4,Q4
EIOF.OL,2010,0.210122481606723,0.2044700302370858,0.1512177971520045,0.0435730047321906,801.83,4,Q4,4,Q4,3,Q3
EKTAb.ST,2010,0.5488510035964814,0.5259884452367755,0.8983305189122404,0.0408721339918321,6749.47,5,Q5,5,Q5,5,Q5
ELANb.ST,2010,0.0616105322671836,0.0649155163080541,0.0249660304180676,0.044474195361617,256.3,2,Q2,2,Q2,2,Q2
ELEAV.HE,2010,0.0672499049068089,0.071255061468593,0.0497393948770052,0.0523803791667666,61.14,2,Q2,2,Q2,2,Q2
ELISA.HE,2010,0.2679732170129306,0.2564235408087053,0.2757698132642826,0.049532202800691,20788.07,4,Q4,4,Q4,4,Q4
ELUXb.ST,2010,0.2612422734276757,0.233492191548024,0.321120683520171,0.0838833211139901,32621.01,4,Q4,4,Q4,4,Q4
EMBLA.CO,2010,0.1782910594635235,0.1663804756181988,0.2334035683429145,0.0834940153793356,2711.53,3,Q3,3,Q3,4,Q4
EMGS.OL,2010,-2.862136328751831,-1.627793757344337,9.90154889191075e-08,0.1458210401248507,622.46,1,Q1,1,Q1,1,Q1
ENEA.ST,2010,0.2386701159336972,0.2235776255213665,0.2652566140412735,0.0646267886304238,384.29,4,Q4,4,Q4,4,Q4
ENH.OL,2010,-0.2429445665735843,-0.2246866378680724,7.579189382989071e-06,0.0401669644513548,458.43,1,Q1,1,Q1,1,Q1
ENRO.ST,2010,0.1653387823078105,0.1650810260259946,4.468539454238751e-06,0.0124412795313974,4680.41,3,Q3,3,Q3,1,Q1
ENSG.CO,2010,0.4036912293477765,0.3551118643052086,0.5030875225439517,0.0779525144848958,33.89,5,Q5,5,Q5,5,Q5
EPEND.ST,2010,0.1782423106075718,0.1585018076385962,0.2779834821421537,0.1168361347619309,669.51,3,Q3,3,Q3,4,Q4
EQNR.OL,2010,0.5921456340758953,0.5318306250008037,0.8020946535681495,0.0659192076037117,461716.1,5,Q5,5,Q5,5,Q5
ERICb.ST,2010,0.3423875016475828,0.326399323428381,0.4320930140453164,0.047661636077915,174345.96,4,Q4,5,Q5,5,Q5
ETTE.HE,2010,-0.1777413740145388,-0.1186809844744316,0.0378328877302601,0.0870953199971529,463.6,1,Q1,1,Q1,2,Q2
EWRK.ST,2010,0.1488463278540165,0.1331866270762089,0.2924571120504777,0.1611564847140656,307.26,3,Q3,3,Q3,4,Q4
EXL1V.HE,2010,0.3642705632806977,0.3470804554860551,0.4842041833052299,0.0471664993066321,491.48,5,Q5,5,Q5,5,Q5
FIA1S.HE,2010,-0.2639959324401593,-0.1274758513536226,0.0878412106842271,0.1299945605191765,3847.34,1,Q1,1,Q1,2,Q2
FLS.CO,2010,0.3227967779878798,0.2960380204616136,0.3938138202305007,0.0666321271563656,21766.25,4,Q4,4,Q4,4,Q4
FLUGb.CO,2010,0.1021669916331416,0.1034178038714108,0.087372678843413,0.0567388944408705,607.38,3,Q3,3,Q3,2,Q2
FORTUM.HE,2010,0.2716453923187421,0.2458491793574337,0.3273547481953485,0.0769602383671265,135148.09,4,Q4,4,Q4,4,Q4
FRO.OL,2010,0.1938690112153915,0.1871504193842345,0.1681589540262318,0.0529061480173575,12323.11,4,Q4,4,Q4,3,Q3
FSKRS.HE,2010,0.0967201054763633,0.0974987694756889,0.0178872360655505,0.0364624491810606,5366.78,2,Q2,2,Q2,2,Q2
GABR.CO,2010,0.0656538667073823,0.0733406084088125,0.115093364493919,0.0743561382258716,159.65,2,Q2,2,Q2,2,Q2
GJ.CO,2010,-0.000728803951737,0.027955278379016,0.1345947770829394,0.0994208239186043,55.49,2,Q2,2,Q2,3,Q3
GLA1V.HE,2010,0.4838253275109169,0.4291518793314988,0.630548276245401,0.0722955674664353,543.38,5,Q5,5,Q5,5,Q5
GMAB.CO,2010,0.3533682769303109,0.2038795479190414,0.3749484355135897,0.2248239294498916,4105.21,5,Q5,4,Q4,4,Q4
GN.CO,2010,0.0927200135915731,0.1029267145995818,0.2655407958790944,0.158771767881932,6457.52,2,Q2,3,Q3,4,Q4
GOD.OL,2010,0.128756170852114,0.1285510909359731,0.0009629480787799,0.0213820076660393,349.94,3,Q3,3,Q3,1,Q1
GSFG.OL,2010,0.1052807729806026,0.1084442987228719,0.2331697270048316,0.119611038174414,1138.95,3,Q3,3,Q3,4,Q4
GYL.OL,2010,0.079911191780378,0.0809080671844739,0.0031230069288493,0.0295937942448215,693.91,2,Q2,2,Q2,1,Q1
GYLDb.CO,2010,0.8382052031569716,0.8203055529712548,0.9999997398816228,0.0276054585704875,905.24,5,Q5,5,Q5,5,Q5
HAPD.IC,2010,0.2736605710619184,0.2663652891623298,0.2467745103936688,0.0380507377208755,81.13,4,Q4,4,Q4,4,Q4
HARBb.CO,2010,-0.012291585886002,-0.0023835747685137,0.0155600357760931,0.0503235552076619,699.01,2,Q2,2,Q2,1,Q1
HAVI.OL,2010,0.1557841074127863,0.147288655871182,0.2230152301978074,0.0889948009974386,949.62,3,Q3,3,Q3,3,Q3
HEX.OL,2010,0.193175649476541,0.1842074618347481,0.1995589215184096,0.0624127034281383,897.75,3,Q3,4,Q4,3,Q3
HHDC.CO,2010,0.3648312145438205,0.3607445306354818,0.5395347563717063,0.022348732043193,710.87,5,Q5,5,Q5,5,Q5
HIAB.HE,2010,0.1178197237040078,0.1177400398010202,0.0098244616334429,0.0300084386175482,5095.0,3,Q3,3,Q3,1,Q1
HKFOODS.HE,2010,0.105303108197197,0.1057272960034996,0.0222627677552565,0.0368952519384769,2946.72,3,Q3,3,Q3,2,Q2
HLUNa.CO,2010,0.7069144540488433,0.47492485264707,0.6287652380668933,0.1391279192792317,20715.7,5,Q5,5,Q5,5,Q5
HMb.ST,2010,0.5423572128428505,0.4111289832240317,0.5700912912459559,0.1153639055601199,245100.69,5,Q5,5,Q5,5,Q5
HONBS.HE,2010,-0.0847192330268049,-0.0761772662412281,0.0002232986728317,0.0366186199749668,70.91,1,Q1,1,Q1,1,Q1
HUH1V.HE,2010,0.1434611459396415,0.1408053140745999,0.1202205062776132,0.0556779443361445,8532.8,3,Q3,3,Q3,2,Q2
ICP1V.HE,2010,-0.8482410179640716,-0.7807513262557697,2.199351811782435e-13,0.0475598546264796,67.69,1,Q1,1,Q1,1,Q1
ILKKA2.HE,2010,0.1001983530684618,0.1009037401451741,0.0250254718296292,0.0386472560485194,1529.07,3,Q3,2,Q2,2,Q2
INVEST.HE,2010,0.0614467202488981,0.0739633476656616,0.1642063957051294,0.0955989827210536,25.52,2,Q2,2,Q2,3,Q3
IOX.OL,2010,-0.0018004776777509,0.02121270716776,0.1029423843861654,0.0857944866354276,170.17,2,Q2,2,Q2,2,Q2
ITAB.ST,2010,0.1385705355282344,0.1266396822054332,0.2954722988079317,0.17605963700849,712.19,3,Q3,3,Q3,4,Q4
ITERA.OL,2010,0.3122694275853862,0.3079539743152685,0.3024280384684424,0.0259188528835524,401.1,4,Q4,4,Q4,4,Q4
JBTM.IC,2010,1.273664218082283,1.159688888580907,0.9999930905509842,0.0572354309924241,2720.97,5,Q5,5,Q5,5,Q5
JDAN.CO,2010,0.0596653035339398,0.0599189389558113,1.1546319456101628e-13,0.0117492870833853,3488.97,2,Q2,2,Q2,1,Q1
KABEb.ST,2010,0.3603993245845307,0.3146236262210028,0.4399478297357623,0.0829923034865156,475.76,5,Q5,4,Q4,5,Q5
KBHL.CO,2010,0.2872404728770436,0.2866553014815226,0.0267703678431969,0.0101193821550961,10717.78,4,Q4,4,Q4,2,Q2
KCRA.HE,2010,0.9221153077271635,0.8489212304391809,0.9973031114012704,0.0547234652896729,9560.22,5,Q5,5,Q5,5,Q5
KELAS.HE,2010,0.4791907514450866,0.3864163361795515,0.5442438646464165,0.1013207637705012,90.41,5,Q5,5,Q5,5,Q5
KEMIRA.HE,2010,0.972145651428208,0.8047988045833546,0.9579693904952448,0.0853511682906442,9397.73,5,Q5,5,Q5,5,Q5
KESKOB.HE,2010,0.0385453083484825,0.0444785462934884,0.0304174813340867,0.0502301803849138,18957.72,2,Q2,2,Q2,2,Q2
KIT.OL,2010,0.1420039519548856,0.1336920633782688,0.2520878861022826,0.1158047482570962,650.34,3,Q3,3,Q3,4,Q4
KNEBV.HE,2010,0.9629155791480936,0.7124431688048246,0.8680541202760458,0.1122012310460365,54559.04,5,Q5,5,Q5,5,Q5
KNOW.ST,2010,0.2367494296662159,0.2268386490223271,0.2270312512831789,0.0516006780376669,697.29,4,Q4,4,Q4,3,Q3
KOA.OL,2010,-0.5161357681245325,-0.384170123209674,0.0032015349495704,0.0890852170957312,2261.63,1,Q1,1,Q1,1,Q1
KOG.OL,2010,0.4476650563607085,0.401476508895324,0.5866150583396823,0.0695859363534483,9564.11,5,Q5,5,Q5,5,Q5
KSL.HE,2010,0.2891014975041597,0.28594793653727,0.1990628941816657,0.023540201914622,697.63,4,Q4,4,Q4,3,Q3
LAGRb.ST,2010,0.1745814019487273,0.1728358668897971,0.0374970589189697,0.0301241089186682,423.54,3,Q3,3,Q3,2,Q2
LAMMb.ST,2010,0.1009134134134134,0.1015540466221582,0.0226956266335983,0.0377054498628349,292.96,3,Q3,2,Q2,2,Q2
LIAB.ST,2010,0.0047412090082972,0.0151993333432794,0.0317115714569739,0.05606796608088,4680.73,2,Q2,2,Q2,2,Q2
LINDEX.HE,2010,0.1047848351195674,0.1049304042419441,0.0002072570904586,0.0207479975813719,11584.2,3,Q3,3,Q3,1,Q1
LOOMIS.ST,2010,0.2473030815156445,0.1910720753276409,0.3371075780151265,0.1490557746902305,4405.52,4,Q4,4,Q4,4,Q4
LSG.OL,2010,0.1660480994172447,0.1579665611263693,0.2035596115707425,0.0752209186242677,5625.62,3,Q3,3,Q3,3,Q3
LUOTEA.HE,2010,0.2553812132593981,0.2402499567494383,0.2804167439258174,0.0602460828320842,4633.92,4,Q4,4,Q4,4,Q4
MAERSKb.CO,2010,0.12670075401864,0.1260625144955144,0.0506608740248687,0.0417773772829086,147287.98,3,Q3,3,Q3,2,Q2
MARAS.HE,2010,0.0820331776942638,0.0856256971547412,0.0850046242098756,0.0605113514457095,209.98,2,Q2,2,Q2,2,Q2
MEABb.ST,2010,0.1534599180469786,0.151142709526603,0.082212685436173,0.0439246929468338,196.91,3,Q3,3,Q3,2,Q2
MEDI.OL,2010,0.363345564022956,0.3385962213685373,0.4687660739874684,0.0576588783334122,424.38,5,Q5,5,Q5,5,Q5
MEDIVIR.ST,2010,-0.3080568720379146,-0.0193657172016983,0.2228540429485668,0.2539064268256262,1314.62,1,Q1,1,Q1,3,Q3
MEKKO.HE,2010,0.90460314453495,0.7832965477699009,0.9681869264657555,0.0738278746122057,659.31,5,Q5,5,Q5,5,Q5
MEKO.ST,2010,0.3568597666229371,0.336947865825337,0.4617856642658441,0.0519096450638883,3871.33,5,Q5,5,Q5,5,Q5
METSB.HE,2010,-0.4190806016579913,-0.3329616496007211,0.0019318715954168,0.0759668822774382,3980.38,1,Q1,1,Q1,1,Q1
METSO.HE,2010,0.1681033875625044,0.1493673809630606,0.2810371355271547,0.1280936877217527,9184.97,3,Q3,3,Q3,4,Q4
MGN.OL,2010,-0.1158458207606675,-0.0827397151470403,0.0257935043594448,0.0708845180448199,3041.88,1,Q1,1,Q1,2,Q2
MOWI.OL,2010,0.0973168709916669,0.1037206779468854,0.2411581024776344,0.1300817195538149,15125.39,2,Q2,3,Q3,4,Q4
MYCR.ST,2010,0.1287798314566957,0.127117454180314,0.1362712210425105,0.0644009148452019,656.42,3,Q3,3,Q3,3,Q3
NAS.OL,2010,0.3131973451714208,0.2558471659942698,0.379804755508689,0.1106005910156796,3934.13,4,Q4,4,Q4,4,Q4
NAVA.OL,2010,-0.0071569153694757,0.0242477849370353,0.1362634128820635,0.1018838353570873,50.25,2,Q2,2,Q2,3,Q3
NCCb.ST,2010,0.3686526289662016,0.3541800687765671,0.502671802032647,0.0426306057718341,6765.32,5,Q5,5,Q5,5,Q5
NEL.OL,2010,-0.7827715355805241,-0.5827071100668939,0.0004013068615807,0.0927808098179664,169.29,1,Q1,1,Q1,1,Q1
NEOBO.ST,2010,-3.1948548583347818,-1.941250964404993,1.4609069509674555e-10,0.1352910364207812,153.17,1,Q1,1,Q1,1,Q1
NESTE.HE,2010,0.1581692203591428,0.1504581349277154,0.2088821421818731,0.0808995346172509,26411.93,3,Q3,3,Q3,3,Q3
NETIB.ST,2010,0.2279162365432826,0.2144226239777347,0.2487018913367462,0.0638615043599351,1493.63,4,Q4,4,Q4,4,Q4
NEWAb.ST,2010,0.0851143863488697,0.0929366400633143,0.194532331050024,0.1029788201899385,1015.42,2,Q2,2,Q2,3,Q3
NHY.OL,2010,0.0365292933573471,0.0647539109635326,0.2079382011864416,0.129759474287637,60405.77,2,Q2,2,Q2,3,Q3
NIBEb.ST,2010,0.227771663986004,0.217621122359782,0.2224729951448598,0.0545177837530223,4508.71,4,Q4,4,Q4,3,Q3
NKR.OL,2010,-0.2167371885284436,-0.1457612247817736,0.0340789955242016,0.0903858669041567,111.62,1,Q1,1,Q1,2,Q2
NKT.CO,2010,0.0657532924887842,0.0674959621856435,0.005084424734796,0.0331587169448619,3655.98,2,Q2,2,Q2,1,Q1
NLG1V.HE,2010,0.132617946345976,0.1310298668087561,0.1059770242886166,0.0546811601097113,303.59,3,Q3,3,Q3,2,Q2
NMAN.ST,2010,0.0843798775363188,0.0857046699323447,0.0147299830858987,0.0367954512065368,627.98,2,Q2,2,Q2,1,Q1
NOBI.ST,2010,0.040916370638634,0.0438720600980463,0.0043992716851386,0.0353013206379078,4246.81,2,Q2,2,Q2,1,Q1
NOD.OL,2010,0.5507109394263173,0.3282659879903407,0.4764492422580826,0.1769990685252356,1771.73,5,Q5,5,Q5,5,Q5
NOKIA.HE,2010,0.6786250004802757,0.5615455624737187,0.7801234447576866,0.0887326859513561,259606.99,5,Q5,5,Q5,5,Q5
NOLAb.ST,2010,0.2603846591555704,0.25616328677681,0.1678339531653908,0.0299729699447983,1124.12,4,Q4,4,Q4,3,Q3
NORTHM.CO,2010,-1.4779762283099214,-1.2574881017270358,1.2467804566540508e-13,0.0694481764095583,505.17,1,Q1,1,Q1,1,Q1
NOTE.ST,2010,-0.4518426939832804,-0.3351423449529301,0.005159760562151,0.0882178950495545,165.86,1,Q1,1,Q1,1,Q1
NOVOb.CO,2010,0.9371919327420584,0.8325887017441204,0.9884511520789316,0.0661600249453903,189691.85,5,Q5,5,Q5,5,Q5
NRC.OL,2010,-0.1273350250168452,-0.1080632298214882,0.0028388986437699,0.0509215674672571,535.43,1,Q1,1,Q1,1,Q1
NSISb.CO,2010,0.4862634277512758,0.4841660118157923,0.9983829405573964,0.0130621936361371,32659.51,5,Q5,5,Q5,5,Q5
NTGNT.CO,2010,-0.134715461443822,-0.0299848401643159,0.1585281011367327,0.1472267023525195,2092.77,1,Q1,1,Q1,3,Q3
ODF.OL,2010,-0.0239426479373784,-0.0197209544786026,0.0001483705100793,0.0306638949924134,4469.83,2,Q2,1,Q1,1,Q1
OEMb.ST,2010,0.1763972437930656,0.1717309329012086,0.1330169370585803,0.0497314951102508,531.0,3,Q3,3,Q3,3,Q3
OKEAC.CO,2010,0.0884647066970891,0.1014685677503032,0.2712818494447083,0.1693432623471404,2117.96,2,Q2,2,Q2,4,Q4
OLVAS.HE,2010,0.3713705867193542,0.3606486633168377,0.5244344653315467,0.036206660619658,1870.4,5,Q5,5,Q5,5,Q5
