Year,Ticker,firm_idx,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws
2009,AAB.CO,2,0.11489844863380518,0.10818411042307047,0.0357428209574238,0.06955963128544447,0.18073213974293112,8000
2009,ABB.ST,4,0.08727193048017513,0.0797437345166144,0.033951746262767576,0.04741974341010019,0.15212048299288036,8000
2009,ACG1V.HE,9,0.09568713477025906,0.08649990171585346,0.040933401286995706,0.04953954097253234,0.1746086329136178,8000
2009,ACTI.ST,11,0.04255731904052651,0.03585773572976525,0.024765393748836278,0.018565849050354594,0.0882875967892987,8000
2009,ADDTb.ST,12,0.04080980793103135,0.0356636432615594,0.01974689683459944,0.019948856551770894,0.0797644556518455,8000
2009,AFAGR.HE,13,0.19740745493716155,0.19204904290857513,0.04307162034222987,0.13787197199012077,0.27727834384441225,8000
2009,AFGA.OL,14,0.05770580231166644,0.0512478331703517,0.02729792268537175,0.027291519017862184,0.10992028502727906,8000
2009,AFK.OL,15,0.1360627167840348,0.12724704357818944,0.04536652761035481,0.08198874430052383,0.22338138921930664,8000
2009,AFRY.ST,16,0.04223278198456357,0.03649966550545585,0.022571303108667316,0.019231395331243736,0.08502413266303412,8000
2009,AGATE.CO,17,0.16194171566735008,0.15034504931225678,0.06071663583333817,0.08782476812784082,0.27737410616946623,8000
2009,AGFEb.CO,18,0.25988891940867187,0.25426933796540346,0.04782027473046794,0.19264057972516943,0.34685786469318713,8000
2009,AKAST.OL,19,0.0650640914582091,0.058569726820106846,0.027924157859305528,0.03364951739941205,0.11842273258455278,8000
2009,AKVA.OL,24,0.05276750067190445,0.047244753555356275,0.02337548297329411,0.027330553911940003,0.09653510106772406,8000
2009,ALFA.ST,25,0.05487568618349826,0.04804638736757329,0.026536300342841813,0.02676303235655442,0.10589583325865509,8000
2009,ALIVsdb.ST,28,0.020446380077026746,0.016993351987973283,0.012928552222219161,0.008984035782588447,0.043137311992593505,8000
2009,ALKb.CO,29,0.045321979897099046,0.03871585666815477,0.026472082488295186,0.018557566459861854,0.09440356172302024,8000
2009,AMBUb.CO,34,0.04764221073799137,0.04099130242571327,0.025117820349556653,0.022664345085411416,0.09629378032934965,8000
2009,ANODb.ST,37,0.10133752193287637,0.092010798073822,0.0407146075793518,0.054390580822549155,0.17879141078510866,8000
2009,ANOT.ST,39,0.17097744176586258,0.1611273598619699,0.05314929247534069,0.10363410445920393,0.2695464479218417,8000
2009,AOJb.CO,40,0.15561947451628155,0.14946407824959412,0.04046390073192926,0.10183884291734188,0.23138494535140217,8000
2009,APETIT.HE,41,0.1344138494890373,0.12774153988784093,0.039733734637581064,0.08329272459018444,0.20778498733544395,8000
2009,AQ.ST,43,0.09832001003063034,0.09121318502486774,0.03497950843169334,0.055874385754592595,0.1666202703020744,8000
2009,ARRA.OL,48,0.15509914295231314,0.1486596764034152,0.04164555431875869,0.09959200069103828,0.23267705337858852,8000
2009,ASPO.HE,51,0.11551040182361182,0.10843118297530321,0.03743385074511683,0.06820990598407689,0.1875899302210968,8000
2009,ASSAb.ST,52,0.0331407135202945,0.028457904133392477,0.017907658916650002,0.015223989938379302,0.06683205214369967,8000
2009,ATCOa.ST,53,0.07403369694635452,0.06712803686635191,0.03009764129907579,0.03905464729389103,0.13233958256839495,8000
2009,ATEA.OL,54,0.06636956973678804,0.05801799263384154,0.03224669031784532,0.03257014231914949,0.12845911361668905,8000
2009,ATRAV.HE,58,0.05812526132764366,0.052292998931033,0.025245270338530343,0.03026607441821077,0.1051914083706368,8000
2009,ATRLJb.ST,59,0.12172413359738381,0.11098241393702518,0.04841687483812398,0.06631390435219732,0.21226404934521867,8000
2009,AUSS.OL,61,0.11939112377230975,0.11210895825877895,0.03762190232846813,0.07193217650470067,0.18922395299312295,8000
2009,AXFO.ST,63,0.11396398934121454,0.10737056186283948,0.03643499756835864,0.06877361083396948,0.1825318566829618,8000
2009,AZN.ST,64,0.01592473291371415,0.012567332497060935,0.012129753654952271,0.004937653309165492,0.03880890343375662,8000
2009,AZT.OL,65,0.10828265955628945,0.0986687790510942,0.043453656730550926,0.05902419140278559,0.18923189240543117,8000
2009,BAVA.CO,70,0.0938777638119545,0.08453976450274608,0.03978425923726504,0.04810113253750545,0.1704520275456575,8000
2009,BEIAb.ST,72,0.08248552971190909,0.07553934136274808,0.031414044214896686,0.04557598321624855,0.1429957110376618,8000
2009,BEIJb.ST,73,0.15228211735800656,0.14478178454656998,0.042683119647901585,0.09604743780464758,0.23387856750510375,8000
2009,BERGb.ST,75,0.09804536586474208,0.09083303972160417,0.035038416417296235,0.05570482269167316,0.16575046412567013,8000
2009,BIF.CO,84,0.10508742130104284,0.09873415666490465,0.03372583261494153,0.06247448270069564,0.1686120793532412,8000
2009,BILIa.ST,85,0.04668357349798459,0.04111887144322392,0.022248023585138044,0.022702627986158935,0.09010701604853809,8000
2009,BILL.ST,86,0.053318681354794915,0.04775783363717402,0.023005060067440044,0.027751808806571576,0.09859353921110961,8000
2009,BINV.ST,87,0.2532032395139839,0.24361807378822506,0.06235898225080895,0.16858984776417582,0.3708546437874374,8000
2009,BIOBV.HE,89,0.12629070110655888,0.1164260416300717,0.047619460799816195,0.06878011545253285,0.21494781311906244,8000
2009,BIOGb.ST,90,0.08860979354192743,0.07941081194363797,0.03881571355697582,0.04517670049981559,0.1643665330812057,8000
2009,BIOPOR.CO,91,0.23199866627393492,0.2219562739498797,0.06283252583535417,0.15066919111089172,0.3496156922570021,8000
2009,BITTI.HE,92,0.19739189363124468,0.19090095383126315,0.04535321753938624,0.13605785012282312,0.2828337606613231,8000
