Method,Portfolio,FactorModel,alpha,t_stat,p_value,r_squared,n_obs
Method1_Raw,Q1,CAPM,7.235406851456343e-05,0.028800591695120663,0.9770538577091747,0.5081372673831814,192.0
Method1_Raw,Q1,FF3,-3.1995963677464495e-05,-0.01294735590759173,0.9896835225504581,0.5180807925771446,192.0
Method1_Raw,Q1,Carhart,0.00211081691464618,0.7661240922312601,0.4445684593100099,0.5274420374050466,192.0
Method1_Raw,Q1,FF5,0.0015575412719648636,0.6941887356498966,0.4884299774801457,0.6591068093879584,192.0
Method1_Raw,Q1,FF5_MOM,0.002225525215227724,0.9724356979184485,0.33210357138765234,0.6600105640582035,192.0
Method1_Raw,Q2,CAPM,-0.001982806951432079,-0.8086135426452089,0.4197488094552959,0.5665761172767916,192.0
Method1_Raw,Q2,FF3,-0.0016752109062235527,-0.7522399548271815,0.45284756036145213,0.6112445747328329,192.0
Method1_Raw,Q2,Carhart,-0.0014660384442606194,-0.700484311099591,0.4844955213968052,0.6113344052760009,192.0
Method1_Raw,Q2,FF5,-0.0009616247024739338,-0.41287823221330483,0.6801713781583061,0.6442303494236812,192.0
Method1_Raw,Q2,FF5_MOM,-0.0015147760986396542,-0.7317466356867306,0.46524914264209793,0.6448544526611657,192.0
Method1_Raw,Q3,CAPM,0.0009280918315676379,0.5388096795717656,0.5906489208984151,0.619921161603699,192.0
Method1_Raw,Q3,FF3,0.0010055231219826502,0.6338335261047736,0.5269598757811018,0.6421955381607811,192.0
Method1_Raw,Q3,Carhart,0.0018352553328169338,0.9264519945500882,0.3554052580323057,0.6445652874772664,192.0
Method1_Raw,Q3,FF5,0.0010010852680615717,0.6829205422571734,0.4955067703934586,0.6429420597060304,192.0
Method1_Raw,Q3,FF5_MOM,0.0019449773869717637,1.133380294062118,0.25852121947488493,0.6459887241669258,192.0
Method1_Raw,Q4,CAPM,0.0016714748258180464,0.8502811726282441,0.3962389932186112,0.6109019445563961,192.0
Method1_Raw,Q4,FF3,0.0017134041336150853,0.9070389695377152,0.36554731243108884,0.6178656367875679,192.0
Method1_Raw,Q4,Carhart,0.0013148957014493116,0.7393279519972857,0.46063492544700857,0.6183725455835005,192.0
Method1_Raw,Q4,FF5,0.0015769232423591482,0.832544747065312,0.4061692217482853,0.6203324806492696,192.0
Method1_Raw,Q4,FF5_MOM,0.0010747090540305035,0.597218627860552,0.5510916630854097,0.6211322894029347,192.0
Method1_Raw,Q5,CAPM,0.0031695021574154854,1.6884320013605658,0.09296890864436902,0.5923335281199791,192.0
Method1_Raw,Q5,FF3,0.0026773770762164345,1.7181902670697087,0.0874082847371771,0.6534110055377732,192.0
Method1_Raw,Q5,Carhart,0.000560382028642788,0.31944823460655286,0.7497432247773794,0.6697626163096346,192.0
Method1_Raw,Q5,FF5,0.002067882800430151,1.214863939169712,0.2259579572961421,0.6789121109287993,192.0
Method1_Raw,Q5,FF5_MOM,0.00027441262250075887,0.1518457776285929,0.8794740395601539,0.6905711451217003,192.0
Method2_PostMean,Q1,CAPM,8.303818601935433e-05,0.03291107060690883,0.9737800519242348,0.5096969772608657,192.0
Method2_PostMean,Q1,FF3,-5.1276720462686006e-05,-0.020738482821116618,0.9834762646340101,0.5215600594730299,192.0
Method2_PostMean,Q1,Carhart,0.002071999682728346,0.7461724268967734,0.4565002580274893,0.5308024861371391,192.0
Method2_PostMean,Q1,FF5,0.0015730817676472598,0.7034518970655497,0.4826537997423168,0.6674497408963667,192.0
Method2_PostMean,Q1,FF5_MOM,0.0022073058004439114,0.9573634269562159,0.33963327238058216,0.6682689820047814,192.0
Method2_PostMean,Q2,CAPM,-0.002032279246367352,-0.7887358481435843,0.4312494527981756,0.5661188202106775,192.0
Method2_PostMean,Q2,FF3,-0.0017223496785711107,-0.7240433541544131,0.4699391394009902,0.6050328907735414,192.0
Method2_PostMean,Q2,Carhart,-0.001828906320467375,-0.8057558880832657,0.4214070343114029,0.6050571072796722,192.0
Method2_PostMean,Q2,FF5,-0.0011177023498268235,-0.45500939217262587,0.6496331231298229,0.6300768421010307,192.0
Method2_PostMean,Q2,FF5_MOM,-0.0018859508719666427,-0.8504201996323627,0.3961908117985149,0.631327410071389,192.0
Method2_PostMean,Q3,CAPM,0.0012134289948020093,0.6892162107222066,0.49152803261463873,0.6008490869653562,192.0
Method2_PostMean,Q3,FF3,0.0012519118194329558,0.7825185093781947,0.4348944364560756,0.6199632341611452,192.0
Method2_PostMean,Q3,Carhart,0.0029688702692131953,1.6352618559112684,0.10367630412473416,0.6291284950969795,192.0
Method2_PostMean,Q3,FF5,0.0011180770729523866,0.6854577685199249,0.4939085100792253,0.6232376912043054,192.0
Method2_PostMean,Q3,FF5_MOM,0.0027470300366025675,1.546801791392145,0.12361997815775738,0.6314335742327204,192.0
Method2_PostMean,Q4,CAPM,0.0003014264668536724,0.15062545321888246,0.8804309715378089,0.5909516745726419,192.0
Method2_PostMean,Q4,FF3,0.0003078140604205858,0.16663153809536158,0.8678390571609755,0.6054690218093742,192.0
Method2_PostMean,Q4,Carhart,-0.0011923127288810567,-0.6508882492017778,0.5159176055132662,0.6131614551110581,192.0
Method2_PostMean,Q4,FF5,0.00020867112662156364,0.12064407682890242,0.904103179621107,0.6152097335954663,192.0
Method2_PostMean,Q4,FF5_MOM,-0.000975575094422077,-0.5801955430781547,0.5624887533129419,0.6199723458057504,192.0
Method2_PostMean,Q5,CAPM,0.0035380327703603545,2.1071387666521404,0.036417718646432284,0.6036638072020137,192.0
Method2_PostMean,Q5,FF3,0.0030839847451710175,2.096405169853051,0.03738437823716256,0.6571534040319846,192.0
Method2_PostMean,Q5,Carhart,0.0010544863287668493,0.6750423877770673,0.500482623280778,0.6717867483629517,192.0
Method2_PostMean,Q5,FF5,0.002526159618635475,1.5457648451644836,0.12386109295026149,0.6762261897423265,192.0
Method2_PostMean,Q5,FF5_MOM,0.0007236697677171862,0.44665230936217226,0.6556485270364352,0.6876935964236942,192.0
Method3_ProbQ5,Q1,CAPM,0.0033655337111369137,1.9024695008002832,0.05862224932383908,0.6276801256104634,192.0
Method3_ProbQ5,Q1,FF3,0.003228895522560616,1.7588213271068072,0.0802347929208167,0.6301098236678854,192.0
