Exchange,PortfolioStrategy,FactorModel,Method,alpha_annualized,alpha_monthly,t_stat,p_value,r_squared,n_obs
Helsinki,LongShort,FF3,Method1_ObservedQuality,0.12367577416337841,0.010306314513614868,3.7233495911089185,0.0002608310873986053,0.1656566875969041,189
Helsinki,LongShort,FF3+MOM,Method1_ObservedQuality,0.1095270212694791,0.009127251772456591,2.462966069849728,0.014698950686955037,0.16698987578058722,189
Helsinki,LongShort,FF5,Method1_ObservedQuality,0.0979397981557891,0.008161649846315759,2.7216720707532223,0.007122723333948366,0.2218079692309618,189
Helsinki,LongShort,FF5+MOM,Method1_ObservedQuality,0.09967229332470962,0.008306024443725801,2.4043146605776644,0.017205873692341722,0.22182992466127605,189
Helsinki,LongShort,CAPM,Method2_LatentQuality,0.08467022635803972,0.00705585219650331,2.154874361841198,0.03245035010874897,0.0003199154017740069,189
Helsinki,LongShort,FF3,Method2_LatentQuality,0.10747038996785507,0.008955865830654589,2.9730233521382825,0.0033413922516667416,0.1779972894699443,189
Helsinki,LongShort,FF3+MOM,Method2_LatentQuality,0.07958305810065915,0.006631921508388262,1.560433326000694,0.12037581386618124,0.18300018810650465,189
Helsinki,LongShort,FF5,Method2_LatentQuality,0.08380674896754228,0.00698389574729519,2.126000825430733,0.034843943200208116,0.22679140032664202,189
Helsinki,LongShort,FF5+MOM,Method2_LatentQuality,0.07129679224652152,0.005941399353876793,1.4855045636225481,0.13914029210459722,0.2278971635586864,189
Helsinki,LongShort,CAPM,Method3_ConservativeQuality,0.10003379302015819,0.008336149418346516,2.806281998574625,0.005542377079616578,2.903141773979989e-06,189
Helsinki,LongShort,FF3,Method3_ConservativeQuality,0.12171688299162675,0.010143073582635562,3.7733123368944863,0.00021677478130421868,0.16717560174712798,189
Helsinki,LongShort,FF3+MOM,Method3_ConservativeQuality,0.10979884990161476,0.009149904158467897,2.626487691992864,0.009354070348876142,0.16813422053615257,189
Helsinki,LongShort,FF5,Method3_ConservativeQuality,0.09803094330968826,0.008169245275807355,2.8249154716787865,0.005254163939594214,0.21749786117493453,189
Helsinki,LongShort,FF5+MOM,Method3_ConservativeQuality,0.10092296771332339,0.008410247309443616,2.5966731982504663,0.010182407662308934,0.21755985999531968,189
Helsinki,LongShort,CAPM,Method4_ProbabilisticQuality,0.0922161253737712,0.007684677114480933,2.3476814520023934,0.019936156126909577,7.829350426835635e-05,189
Helsinki,LongShort,FF3,Method4_ProbabilisticQuality,0.1145906807878577,0.009549223398988142,3.0815071995954813,0.002374154163300446,0.1544445243557293,189
Helsinki,LongShort,FF3+MOM,Method4_ProbabilisticQuality,0.10285399122269076,0.00857116593522423,2.1844753436224758,0.030191655612325397,0.15525015052329927,189
Helsinki,LongShort,FF5,Method4_ProbabilisticQuality,0.08996483862493887,0.0074970698854115725,2.298769126679156,0.02264803103105062,0.2133549475960156,189
Helsinki,LongShort,FF5+MOM,Method4_ProbabilisticQuality,0.09484162123471916,0.007903468436226597,2.2041631141649507,0.028767104812744027,0.21350772245052352,189
Oslo,LongShort,CAPM,Method1_ObservedQuality,0.3212471338150986,0.026770594484591553,5.714942418183031,4.269523201649861e-08,0.04861104149068041,189
Oslo,LongShort,FF3,Method1_ObservedQuality,0.34817926417571243,0.02901493868130937,6.002400115364834,1.0053629484474413e-08,0.13566163864752212,189
Oslo,LongShort,FF3+MOM,Method1_ObservedQuality,0.17423581650478226,0.014519651375398521,2.5645119864718913,0.011130079916931379,0.20231448403472307,189
Oslo,LongShort,FF5,Method1_ObservedQuality,0.2843401689379746,0.023695014078164548,4.990199956435536,1.397345422926577e-06,0.28038664678379566,189
Oslo,LongShort,FF5+MOM,Method1_ObservedQuality,0.15734975130558349,0.01311247927546529,2.322830439632023,0.021294128150574743,0.31940664147731834,189
Oslo,LongShort,CAPM,Method2_LatentQuality,0.29288375472992845,0.024406979560827373,5.966271738949458,1.1923468212771127e-08,0.045145171513854665,189
Oslo,LongShort,FF3,Method2_LatentQuality,0.3184772138034648,0.026539767816955398,6.410549193098805,1.17372933594595e-09,0.14366596581664282,189
Oslo,LongShort,FF3+MOM,Method2_LatentQuality,0.1512546516253037,0.01260455430210864,2.6490707502588586,0.008773162899656795,0.2144779736722694,189
