Year,Ticker,firm_idx,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws
2009,AAB.CO,2,0.09303495531477059,0.08820521627961597,0.0312518394624166,0.051447096345997104,0.14872980660580795,8000
2009,AAK.ST,3,0.09888340084219595,0.09176456290344545,0.04259796373863567,0.04243251470566765,0.17946481905788522,8000
2009,ABB.ST,4,0.05731382380113709,0.0530072558916545,0.02282945174101941,0.029124430203202347,0.1002001339290703,8000
2009,ACG1V.HE,9,0.0920719668980692,0.0848730225898443,0.03838765301566484,0.044038723127369096,0.16334432713112262,8000
2009,ACTI.ST,11,0.07785559794789589,0.06851523640868726,0.040589597450111974,0.030813080026950546,0.15545784184926725,8000
2009,ADDTb.ST,12,0.03349694431694219,0.02910598358298115,0.01784159770646024,0.014383985389945357,0.06750140171005022,8000
2009,AFAGR.HE,13,0.17518810046635916,0.16927698002699473,0.053615172797913946,0.10009560240116874,0.27234287774242627,8000
2009,AFGA.OL,14,0.04517513680831221,0.0402228614222553,0.02232540145384769,0.01916787590458742,0.08734032042168066,8000
2009,AFK.OL,15,0.12287360856664756,0.11540610947091282,0.04477630547779535,0.06539986753631012,0.2062963775470104,8000
2009,AFRY.ST,16,0.05490751417576301,0.05074290502849868,0.021622387657906375,0.02815830061574898,0.09537539413716578,8000
2009,AGATE.CO,17,0.14235155967759028,0.1323910877654606,0.05888497932728501,0.06560576745385675,0.2522355501489582,8000
2009,AGFEb.CO,18,0.16388044241682564,0.15930220546739854,0.04806090835970655,0.09453610935729051,0.2516099404652604,8000
2009,AKAST.OL,19,0.0518216754153834,0.04716512324283603,0.023657062073813222,0.023159488426015472,0.09764424796625651,8000
2009,AKVA.OL,24,0.03195233380477986,0.028188141253912974,0.017595669231676152,0.011457058498462413,0.06531697243645887,8000
2009,ALFA.ST,25,0.04286627200406185,0.038705773947224284,0.019736346900239576,0.019793960954053034,0.08103680931638096,8000
2009,ALIVsdb.ST,28,0.022910154925466067,0.020651456854625487,0.0105164373764414,0.010935945712577666,0.042877423167206406,8000
2009,ALKb.CO,29,0.07183392919817343,0.06090044651452191,0.0462728892470321,0.01862629972452411,0.16110039905779835,8000
2009,AMBUb.CO,34,0.04297613961561834,0.03668316973134507,0.02489143764335598,0.01802346925327478,0.0899394103586578,8000
2009,ANODb.ST,37,0.08571332901858693,0.07863976690135327,0.03652625781610857,0.04052764318310899,0.15414455001357608,8000
2009,ANOT.ST,39,0.1648456885172111,0.1572301453135429,0.05503011432654177,0.08944698587297836,0.2662805062580022,8000
2009,AOJb.CO,40,0.10496677512983182,0.10044360004073137,0.03613768637379168,0.054445958372677995,0.16966504756568787,8000
2009,APETIT.HE,41,0.10634082447534149,0.10157844334367025,0.035324179029197884,0.057560917826479215,0.17193121426804073,8000
2009,AQ.ST,43,0.07551680381490036,0.07046004116451224,0.029134231598093963,0.037996383709371154,0.13044593093679466,8000
2009,ARRA.OL,48,0.1078799884615395,0.10335773464970704,0.03894307432530954,0.053312364833497806,0.1787460280476275,8000
2009,ASPO.HE,51,0.10215351683294649,0.0977733386267104,0.033638350364477265,0.05543605067082028,0.16359820059135682,8000
2009,ASSAb.ST,52,0.024561220824370764,0.021776104543945553,0.012573996432415933,0.010616280100161888,0.04823512334555012,8000
2009,ATCOa.ST,53,0.07009770510255871,0.06488340014891197,0.028388249512079633,0.03491795315268969,0.12353264828471845,8000
2009,ATEA.OL,54,0.04456788190575903,0.03951176016277805,0.02216021982529766,0.02022335228803794,0.08672600346911856,8000
2009,ATLA.CO,56,0.08158618337906355,0.07642392923345649,0.029469148294559384,0.04322089204851128,0.13578817714738714,8000
2009,ATRAV.HE,58,0.04458035186098459,0.040538522138119065,0.01999310120893599,0.02125152044709048,0.08221338513462606,8000
2009,ATRLJb.ST,59,0.07840070669131356,0.07099743005522718,0.03754381871222919,0.0324693189242719,0.14769714287039767,8000
2009,AUSS.OL,61,0.08668088862913846,0.0814149575239089,0.03221558068063597,0.04390093608766323,0.14685762050472181,8000
2009,AXFO.ST,63,0.09206196555971823,0.08674384533192869,0.03771898866553686,0.04027166829764235,0.16291301947348213,8000
2009,AZN.ST,64,0.026244367916372687,0.021907468772600826,0.017690861868570763,0.007563615435033479,0.05970744044530556,8000
2009,AZT.OL,65,0.07309883562328046,0.06624446394011603,0.03326115639846727,0.033681414700652404,0.13596731100643664,8000
2009,BAVA.CO,70,0.059185005933940084,0.05361538769297297,0.027818711296084177,0.02601743599559187,0.1116555075758619,8000
2009,BEIAb.ST,72,0.06802924714125226,0.0638693481451113,0.024799780625864108,0.035954825399474054,0.11467831393482586,8000
2009,BEIJb.ST,73,0.09757488680288134,0.09273672775724326,0.03230064798797716,0.054380572131471135,0.1578102285035408,8000
2009,BERGb.ST,75,0.0817350818400486,0.07695150816804071,0.03031655327643083,0.04193239087722153,0.1378090702227646,8000
2009,BETSb.ST,80,0.056422337192721744,0.05197722165384994,0.022389789790956304,0.028528183167838072,0.10005682230246171,8000
2009,BIF.CO,84,0.08339953277089222,0.07870154402948953,0.028793419939539464,0.045099626613203186,0.13785958617440552,8000
2009,BILIa.ST,85,0.05009822713517363,0.04567845079141521,0.020807988500883848,0.025232970014898735,0.08939559382117235,8000
2009,BILL.ST,86,0.043341105895454896,0.03861709104340779,0.021753727447028144,0.018146333828242364,0.0842989573966553,8000
2009,BINV.ST,87,0.2539216728077126,0.24674099429271135,0.06772403617810976,0.155574082040175,0.3758746317348088,8000
2009,BIOBV.HE,89,0.10281526319623839,0.0955069422136439,0.04195010923826785,0.04964514498457212,0.1800124011753314,8000
2009,BIOGb.ST,90,0.061818878528204196,0.0554272322828731,0.02965257530922342,0.02714654494303672,0.11898505910645073,8000
2009,BIOPOR.CO,91,0.1591675320435002,0.1497540329779362,0.05817317204937212,0.08012682491329043,0.2703811518523487,8000
2009,BITTI.HE,92,0.13191195645860707,0.12804602976188884,0.03628675325754395,0.07995408632452101,0.1983523211838176,8000
2009,BNOR.OL,94,0.07148996809046877,0.06564645207277944,0.032361818552628124,0.030468245887616686,0.1303304746419592,8000
2009,BO.CO,95,0.052019834435275976,0.04516757603839271,0.02751087401876077,0.02286868907812968,0.10398222198265383,8000
2009,BOL.ST,96,0.10521510986281672,0.09922316165589376,0.036303532137984366,0.05758119254581323,0.17479953760522413,8000
2009,BOLJ.ST,97,0.05477297721877352,0.04946543351947651,0.02486587169838735,0.02502815390381441,0.10184339143019933,8000
2009,BONHR.OL,100,0.03168367859790251,0.02829322085399851,0.014517204054931957,0.015038436939729826,0.05911125398459373,8000
2009,BOR.OL,103,0.10662058159396944,0.09772652844351586,0.04768369200842106,0.047143654993762676,0.19563937300629716,8000
2009,BOREO.HE,104,0.11085352858286537,0.10554359593919,0.03504332796924037,0.06313335150759589,0.17619090444292673,8000
2009,BORG.ST,105,0.055359902835303114,0.05021438450467314,0.024725511566682862,0.02535070651650256,0.10166672436545109,8000
2009,BOUV.OL,107,0.1150403638260865,0.1061281102806042,0.04989719503804273,0.050104689877157,0.20938408347856244,8000
2009,BRIMH.IC,110,0.014775658017119695,0.012855540313512576,0.008108401679959147,0.006121919240432123,0.029485721242556072,8000
2009,BTSb.ST,112,0.055885941696605636,0.0513478186526731,0.02297817828870067,0.02759682147951245,0.099881289492944,8000
2009,CARLb.CO,122,0.046911376752932755,0.04234262456245032,0.02176815057069451,0.021302249081515737,0.08778404267819741,8000
2009,CAST.ST,123,0.006086448339934209,0.005337197763512699,0.0031780351149343538,0.002594768138767186,0.012098897181848608,8000
2009,CATE.ST,124,0.10977975291063641,0.09508600690115247,0.06895210247560714,0.02714113439336647,0.24130048866591686,8000
2009,CBRAIN.CO,127,0.1260711216888898,0.1179713249672229,0.04732599861259143,0.06382530585543018,0.2144614526495291,8000
2009,CEMAT.CO,128,0.15857276417972282,0.14976253668914874,0.05401630878274605,0.08744540241505547,0.25865165949970836,8000
2009,CEVI.ST,129,0.10221737951412442,0.0952609771317128,0.03871712026957228,0.053247862009349674,0.17482541235468352,8000
