FormationYear,Method,PortfolioNum,Portfolio,MethodLabel,n_firms,total_marketcap,avg_theta_obs,avg_theta_post_mean,avg_theta_conservative,avg_p_q5,avg_p_q1,avg_sigma_acc
2014,Method1_ObservedQuality,1,Q1,Observed Quality,29,1111286.1099999999,-0.0965863376339523,-0.05143575241936461,-0.12636170880365236,0.0025620167342305083,0.7890095638474967,0.05003812480736857
2014,Method1_ObservedQuality,2,Q2,Observed Quality,28,533354.61,0.09659663214505752,0.10870456219653872,0.06543427030082574,0.011824309885969051,0.29377315754664396,0.05004553383479491
2014,Method1_ObservedQuality,3,Q3,Observed Quality,28,479407.79,0.17193189133586947,0.1728667099360679,0.14399111061335246,0.04140873853941211,0.07771860788666708,0.04682487605874354
2014,Method1_ObservedQuality,4,Q4,Observed Quality,28,1171043.48,0.26124826051358374,0.24478442620053378,0.22437842397942775,0.2772427175614532,0.018055809814574695,0.057541026131683645
2014,Method1_ObservedQuality,5,Q5,Observed Quality,28,2822834.74,0.44872822352755326,0.3895622305376859,0.40771953921416065,0.8302635873993921,0.002512845061450989,0.06124221293891085
2014,Method2_LatentQuality,1,Q1,Latent Quality,29,1126163.4,-0.09253896233454167,-0.05403374257116122,-0.11418077175545459,0.00022362738111985736,0.7747830535803513,0.040544041230119746
2014,Method2_LatentQuality,2,Q2,Latent Quality,28,535947.67,0.09346549975418054,0.11124661082769728,0.057412036573374535,0.011214380474870708,0.2951884123323264,0.056015515161166596
2014,Method2_LatentQuality,3,Q3,Latent Quality,28,448417.33999999997,0.1730710876135801,0.1727319898658238,0.13701407777141938,0.058335716854545416,0.0947099851423514,0.056278379961079004
2014,Method2_LatentQuality,4,Q4,Latent Quality,28,1110085.17,0.26147565987516425,0.24279665436468137,0.22374703296935086,0.2707215009850244,0.016166482277593958,0.057407593618231785
2014,Method2_LatentQuality,5,Q5,Latent Quality,28,2897313.15,0.44630083586189245,0.39183344932698455,0.410734226279417,0.822889658330365,0.0007301404766083076,0.05578531821437754
2014,Method3_ConservativeQuality,1,Q1,Conservative Quality,29,944363.08,-0.09376948517942726,-0.04523878346212716,-0.1312742107776814,0.007271336084324641,0.7756182364418052,0.058225354651261954
2014,Method3_ConservativeQuality,2,Q2,Conservative Quality,28,690058.39,0.09779909694802728,0.10709270029568264,0.06811974059667017,0.016687544212046348,0.32554203391205766,0.04858042558575337
2014,Method3_ConservativeQuality,3,Q3,Conservative Quality,28,496829.15,0.17328124145784776,0.16891881883160423,0.14137311352506834,0.06986845646647157,0.06955186902767053,0.051947319362366365
2014,Method3_ConservativeQuality,4,Q4,Conservative Quality,28,1089362.96,0.2582063789263956,0.24165467113941602,0.2263842121797126,0.2464161850504605,0.010105965991752106,0.050860954891888945
2014,Method3_ConservativeQuality,5,Q5,Conservative Quality,28,2897313.15,0.44630083586189245,0.39183344932698455,0.410734226279417,0.822889658330365,0.0007301404766083076,0.05578531821437754
2014,Method4_ProbabilisticQuality,1,Q1,Probabilistic Quality,28,1108700.78,-0.10219540291745773,-0.05614809459265714,-0.13177817739988673,0.0025836504274198264,0.7993313339849072,0.04982443449895995
2014,Method4_ProbabilisticQuality,5,Q5,Probabilistic Quality,28,2822834.74,0.44872822352755326,0.3895622305376859,0.40771953921416065,0.8302635873993921,0.002512845061450989,0.06124221293891085
2015,Method1_ObservedQuality,1,Q1,Observed Quality,32,1240088.07,-0.06652648887135583,-0.012881756419428368,-0.10911331026683545,0.002843777916517194,0.7810811095560278,0.057748922308703925
2015,Method1_ObservedQuality,2,Q2,Observed Quality,32,621762.9,0.11112372395688386,0.1251528564021823,0.08220445430890656,0.0045668554784422605,0.21067922640613548,0.04234483128880625
2015,Method1_ObservedQuality,3,Q3,Observed Quality,31,500995.19,0.19038895898633618,0.19206684451682815,0.15782931326217806,0.033339317399757526,0.05719397511046616,0.04701480127918945
2015,Method1_ObservedQuality,4,Q4,Observed Quality,32,2684541.2600000002,0.28943776634171636,0.2751779153850856,0.25716806150618665,0.2288720513477521,0.00804172782260445,0.04707477168512726
2015,Method1_ObservedQuality,5,Q5,Observed Quality,32,2310052.64,0.48572295946400407,0.42032201800931407,0.43826714085922824,0.7890563515345127,0.003103562566413011,0.06445383265422967
2015,Method2_LatentQuality,1,Q1,Latent Quality,32,1256534.01,-0.06021495876960809,-0.018313465600870667,-0.08909718920730017,0.0002960470572344471,0.74395955377369,0.043054034595017984
2015,Method2_LatentQuality,2,Q2,Latent Quality,32,590575.12,0.10848151426717054,0.13005151280452848,0.0712939288066208,0.005833010037843584,0.2265562876464313,0.05031357985066385
2015,Method2_LatentQuality,3,Q3,Latent Quality,31,486996.2,0.18730160999849835,0.19237628036772858,0.14528827014248213,0.04689498824998458,0.08278006687950201,0.057486680488972305
2015,Method2_LatentQuality,4,Q4,Latent Quality,32,2475008.24,0.30269417430584483,0.26846997493040153,0.25861008644791894,0.24893961900682177,0.007361795925402392,0.061380717636138414
2015,Method2_LatentQuality,5,Q5,Latent Quality,32,2548326.49,0.4717881004198091,0.4272632452625345,0.4398686558824518,0.757138304039167,0.00024146260440350341,0.04672939287056972
2015,Method3_ConservativeQuality,1,Q1,Conservative Quality,32,1108099.55,-0.06273578198930456,-0.0038481165621294276,-0.11442333471421386,0.004941399170889309,0.7612363666873605,0.06630697668908957
2015,Method3_ConservativeQuality,2,Q2,Conservative Quality,32,678456.05,0.11296608610303445,0.1225232060001478,0.08409799821211654,0.013539412558383864,0.2468076402089745,0.04242753184618512
2015,Method3_ConservativeQuality,3,Q3,Conservative Quality,31,581837.9299999999,0.19158208804328433,0.1868550579944227,0.1574364208614696,0.06250672490440896,0.04711755161541966,0.04929964041713273
2015,Method3_ConservativeQuality,4,Q4,Conservative Quality,32,2443433.98,0.2861051019442965,0.26778573824995144,0.25247706771169615,0.20713187346146178,0.00443833680459172,0.04829572188994934
2015,Method3_ConservativeQuality,5,Q5,Conservative Quality,32,2545612.5500000003,0.4822667110593036,0.4263591238827641,0.44675522971107345,0.7714704250663582,0.00018481791108028152,0.05237868959676052
2015,Method4_ProbabilisticQuality,1,Q1,Probabilistic Quality,31,1215609.64,-0.07069607914856596,-0.016427282859495143,-0.11306895678976127,0.002878132779140591,0.7900223302957712,0.05758293308335013
2015,Method4_ProbabilisticQuality,5,Q5,Probabilistic Quality,31,2285134.2,0.49015389063671566,0.42620146596555136,0.4460328047515359,0.7982822550215735,0.0016637573793060307,0.06031332860197961
2016,Method1_ObservedQuality,1,Q1,Observed Quality,34,1055711.03,-0.19619283161111523,-0.13696474734055017,-0.23814291047759206,0.04206141826881192,0.714815412695132,0.048063509548299195
2016,Method1_ObservedQuality,2,Q2,Observed Quality,34,1193370.56,0.10436566311908703,0.11650020133034596,0.06885113953920119,0.08835213635566433,0.35645127532562937,0.04161510553127972
2016,Method1_ObservedQuality,3,Q3,Observed Quality,34,838125.72,0.17363724956990767,0.17145480102152913,0.14106531291476432,0.14204438364395885,0.18864466403784555,0.04234052268858107
2016,Method1_ObservedQuality,4,Q4,Observed Quality,34,1188335.06,0.26042657895718074,0.2420339037825258,0.22149190884912073,0.35101659875538394,0.1022527604377238,0.04670615003302697
2016,Method1_ObservedQuality,5,Q5,Observed Quality,34,4504676.0,0.4981612130059607,0.43682867851129764,0.4598630919578978,0.7835127537926678,0.026164587697873377,0.0453415457356125
2016,Method2_LatentQuality,1,Q1,Latent Quality,34,1149267.28,-0.19212896623766684,-0.14001287077708824,-0.2228610663792469,0.023164027784432932,0.7019966191666285,0.038602105287640937
2016,Method2_LatentQuality,2,Q2,Latent Quality,34,1099814.31,0.10030179774563865,0.11954832476688401,0.05356929544085604,0.10724952684004331,0.3692700688541328,0.051076509791937966
2016,Method2_LatentQuality,3,Q3,Latent Quality,34,907416.03,0.17577009780037114,0.17114072196192598,0.13911185381086272,0.15038377906158223,0.19323558630661025,0.04675543549459532
2016,Method2_LatentQuality,4,Q4,Latent Quality,34,1578371.95,0.26127056773237917,0.23976186322623394,0.22029255030027753,0.3485580151751712,0.10740071862274793,0.047143672998789105
2016,Method2_LatentQuality,5,Q5,Latent Quality,34,4045348.8000000003,0.4951843760002989,0.43941479812719264,0.46301590961064265,0.7776319419552572,0.01642570724408455,0.04048910996383613
2016,Method3_ConservativeQuality,1,Q1,Conservative Quality,34,1136501.72,-0.19020017830974165,-0.1270289108781001,-0.24280705113883272,0.06805500659524365,0.697887948318448,0.05646946941005702
2016,Method3_ConservativeQuality,2,Q2,Conservative Quality,34,937010.06,0.10477499807611917,0.11187334479417765,0.06636694086452893,0.10230330910533914,0.40388857829180846,0.046870548201847634
2016,Method3_ConservativeQuality,3,Q3,Conservative Quality,34,1073981.84,0.1740550040168176,0.16817285109013486,0.14459753052401328,0.13995395363529,0.17966394043126968,0.03836826552274285
2016,Method3_ConservativeQuality,4,Q4,Conservative Quality,34,1590976.38,0.25751466926387734,0.23758506727518072,0.22182142316664796,0.3264417035446076,0.09265909865377409,0.04289034789310687
2016,Method3_ConservativeQuality,5,Q5,Conservative Quality,34,4041748.37,0.4942533799939485,0.4392504850237553,0.46314969936703454,0.7702333179360065,0.014229134498903834,0.03946820250904509
2016,Method4_ProbabilisticQuality,1,Q1,Probabilistic Quality,34,1055711.03,-0.19619283161111523,-0.13696474734055017,-0.23814291047759206,0.04206141826881192,0.714815412695132,0.048063509548299195
2016,Method4_ProbabilisticQuality,5,Q5,Probabilistic Quality,34,4504676.0,0.4981612130059607,0.43682867851129764,0.4598630919578978,0.7835127537926678,0.026164587697873377,0.0453415457356125
2017,Method1_ObservedQuality,1,Q1,Observed Quality,38,1870075.25,-0.14064169316790662,-0.07991584487214906,-0.18274875814976657,0.02321849730316339,0.6749545940591609,0.04638269178625287
2017,Method1_ObservedQuality,2,Q2,Observed Quality,38,870131.75,0.10664860163029255,0.1231952904723816,0.07124010770068505,0.05135560319008041,0.31160089973488997,0.03973817247460967
2017,Method1_ObservedQuality,3,Q3,Observed Quality,38,831365.94,0.19354038141326613,0.19322582377768815,0.15730441208815396,0.13580652012581382,0.13243637580147985,0.040617075184636614
2017,Method1_ObservedQuality,4,Q4,Observed Quality,38,1934211.17,0.28583415318631394,0.268604116152411,0.2501701418911672,0.33858105201858024,0.04903444115223445,0.04027966529848223
2017,Method1_ObservedQuality,5,Q5,Observed Quality,38,3017292.67,0.5255785506762782,0.461915172062239,0.4851523229708123,0.8120670288009818,0.01336270395610562,0.04548573330000914
2017,Method2_LatentQuality,1,Q1,Latent Quality,38,1978229.77,-0.13547817609715218,-0.08449234690777871,-0.16665146622995664,0.011778340302930521,0.6602248099406332,0.03703804795230359
