PortfolioStrategy,FactorModel,Method1_ObservedQuality_alpha_annualized,Method2_LatentQuality_alpha_annualized,Method3_ConservativeQuality_alpha_annualized,Method4_ProbabilisticQuality_alpha_annualized,Method1_ObservedQuality_p_value,Method2_LatentQuality_p_value,Method3_ConservativeQuality_p_value,Method4_ProbabilisticQuality_p_value,Method1_ObservedQuality_t_stat,Method2_LatentQuality_t_stat,Method3_ConservativeQuality_t_stat,Method4_ProbabilisticQuality_t_stat,Method2_LatentQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method3_ConservativeQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_alpha_difference_annualized,Method2_LatentQuality_minus_Method1_ObservedQuality_p_value,Method3_ConservativeQuality_minus_Method1_ObservedQuality_p_value,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_p_value,Method2_LatentQuality_minus_Method1_ObservedQuality_t_stat,Method3_ConservativeQuality_minus_Method1_ObservedQuality_t_stat,Method4_ProbabilisticQuality_minus_Method1_ObservedQuality_t_stat
LongShort,CAPM,0.022453438566848193,0.019403246573344593,0.03668162852306029,0.01975600033491249,0.4354107810909822,0.5534695077872787,0.23020507097822884,0.49471903353877256,0.7822285335515842,0.594012135112628,1.2051189495887065,0.684627406561585,-0.0030501919935036134,0.014228189956212117,-0.002697438231935713,0.9441069368673756,0.7341550042631024,0.947157929117282,-0.07017234439653744,0.3399445280630216,-0.0663360926287586
LongShort,FF3,0.04387101263969685,0.04101424209768505,0.05726220685078613,0.040670815924938486,0.08499441074846903,0.12591985030513553,0.06897162876961205,0.12103190181537649,1.7349733137097918,1.5397828661015338,1.8330122549406125,1.5601483776294318,-0.0028567705420220676,0.013391194211081692,-0.0032001967147672946,0.937889119734099,0.7393239938919258,0.9296036503607437,-0.07799479413198117,0.33308612899162154,-0.08842479242208559
LongShort,FF3+MOM,0.006143585106983965,0.007256785575248083,-6.429016411145268e-05,0.004349738799934229,0.8283523479992272,0.8289284383156867,0.9983076866666036,0.8809851024439377,0.21723297232022545,0.21649228575378712,-0.0021249042843581607,0.15000221193356028,0.0011132004682631869,-0.006207875271095975,-0.001793846307050033,0.9798685890341998,0.8814740149641864,0.9647287077501052,0.025256877696778837,-0.14924105903328858,-0.044261158788779176
LongShort,FF5,0.011621698758143015,0.006143608483715115,0.02316777166932877,0.006769484231858448,0.5591660934936407,0.7974101049545079,0.3512023033177514,0.7426358498382413,0.5855342322045326,0.25720763520570517,0.9354976279897554,0.3290393477294663,-0.005478090274428598,0.011546072911185184,-0.004852214526285184,0.860588790355961,0.7173422215183582,0.8656632683540417,-0.1757924260312424,0.362392519793479,-0.16933076956393292
LongShort,FF5+MOM,-0.01181471904232928,-0.012805900071349912,-0.018944800826127716,-0.01480084120893932,0.6602945279154104,0.6974645251836309,0.4765319572206197,0.5907209518587377,-0.4404865240375183,-0.3895814772449093,-0.713897882725518,-0.5390876051641147,-0.0009911810290231735,-0.007130081783800833,-0.0029861221666124746,0.9813794944254157,0.8501620973730839,0.938001354130203,-0.023361255542727544,-0.1890942157896494,-0.07785517107999873
Q5,CAPM,0.01837254466562687,0.012545225953335808,0.017979926520387733,0.0163084250862641,0.13923037610437428,0.31567342740846094,0.15802291409847835,0.20953115114298715,1.4871868952420586,1.0070232128510155,1.4193938203000773,1.2606940859729436,-0.00582731871229103,-0.000392618145239082,-0.0020641195793627692,0.7374848312151956,0.9821621111732253,0.9074519561434253,-0.33552144540208406,-0.02237846640900349,-0.11635910489849094
Q5,FF3,0.02039648060645316,0.0151837931808755,0.020005351476146627,0.0179769276340621,0.059143751664439304,0.20522934819093486,0.09695705339883887,0.11697762672919998,1.9029606013554836,1.2728435625304562,1.671239873067824,1.5775399347882073,-0.005212687425614579,-0.000391129130343823,-0.0024195529724275328,0.7424211375118499,0.9804114781366648,0.8761103904768381,-0.32898129502850004,-0.02457546424943966,-0.1560476222951996
Q5,FF3+MOM,0.025354622802316457,0.01997700590148392,0.024415522593239473,0.023387442586334708,0.06460490698597221,0.1553870358540359,0.0760776992406389,0.09970507617148372,1.8631016936950435,1.4286865499726382,1.7875374490437248,1.657590723588695,-0.005377616900832834,-0.0009391002090773509,-0.0019671802159818425,0.7838689691649996,0.9613647130883827,0.9203791909516505,-0.27455185399702603,-0.04848573759659091,-0.1000489172236857
Q5,FF5,0.01637465388303762,0.008131747832884428,0.013672572652179868,0.014014857716770964,0.14762192386013595,0.4957185604530989,0.25484668311666114,0.2453842006216964,1.4563347336533867,0.6830932214696487,1.143519455807689,1.1667102991958989,-0.008242906050154708,-0.002702081230859063,-0.002359796166267955,0.6136763920197716,0.8690227534134682,0.8856650025195325,-0.5054197353023191,-0.16505684011775076,-0.1439276040414322
Q5,FF5+MOM,0.02127229700722487,0.01313158132205755,0.01861702415152202,0.019488423051526788,0.11843772364588934,0.3179113080885132,0.16540167985785703,0.17490307974838792,1.5714444474939735,1.0024952836865983,1.3947411695560659,1.3638446386175993,-0.008140715685169435,-0.0026552728557050626,-0.0017838739557003158,0.6670548305333166,0.8893767630689624,0.9280123441571053,-0.43066953072011427,-0.13922519672252984,-0.09043090938739905
