Year,Ticker,firm_idx,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_measure,sigma_scale_mean,sigma_scale_median,sigma_scale_std,sigma_scale_q05,sigma_scale_q95,sigma_scale_n_draws
2013,BRGB.OL,109,0.030024851025544013,0.026149751102103783,0.01596994868561963,0.012934177842584108,0.060011602842680326,8000,student_t_residual_sd,0.020240579499159146,0.017785031733508594,0.010388050143955775,0.00880821907041513,0.039952020021984676,8000
2013,CARLb.CO,122,0.04185976924330336,0.037821351759568314,0.019911113345312398,0.018554217398517613,0.07929405342995924,8000,student_t_residual_sd,0.028361779482424253,0.025651968589497153,0.01337344656281131,0.012438456191666008,0.05323274919579662,8000
2013,CAST.ST,123,0.006167741360733683,0.005171447879331882,0.003964575589208272,0.0023987067068259008,0.013160770065306159,8000,student_t_residual_sd,0.0041643494350634015,0.003496437112750224,0.002597832793519619,0.001638880893956264,0.008791525349436495,8000
2013,CTY1S.HE,150,0.05302436965225588,0.048061787959252464,0.022673290233557335,0.027135951084188953,0.0952656669946512,8000,student_t_residual_sd,0.03575473842297508,0.032764335969894504,0.014701305869502721,0.01858979255015433,0.06284073187888936,8000
2013,DEMANT.CO,153,0.07146737216317936,0.0648896090494277,0.029481449106100684,0.03678945870746629,0.12813710465008032,8000,student_t_residual_sd,0.048241472698796355,0.04414733724163511,0.019269319332431274,0.025024503033484424,0.08491335234344922,8000
2013,DFDS.CO,154,0.07007213204401916,0.0656897740902834,0.02600553717497257,0.03681539980309938,0.1181701535043575,8000,student_t_residual_sd,0.047302293835370546,0.04476756199815281,0.016789449493547267,0.0250971492354648,0.07887211572466384,8000
2013,DIGIA.HE,155,0.0625602250967502,0.05714544433135052,0.025702663301406834,0.03188493671271706,0.1120965497693846,8000,student_t_residual_sd,0.04226376513550169,0.03884796606732553,0.01692227749390867,0.02183860929180004,0.07511555262505161,8000
2013,DIOS.ST,157,0.035221358448751613,0.03154974119509578,0.016421656269164555,0.016413960054746633,0.06576327445163474,8000,student_t_residual_sd,0.023811047611223657,0.0214745724696752,0.010860982088724692,0.011237698031384722,0.044268428700344635,8000
2013,DNO.OL,158,0.08737480782341857,0.0812760131879921,0.03291709182549548,0.04606228875794228,0.1495427661491261,8000,student_t_residual_sd,0.05893932926279477,0.0553303191525457,0.021128823773389354,0.03147373196571055,0.09748559980339615,8000
2013,DSV.CO,163,0.02951581076742624,0.026591415086823014,0.013444081108379016,0.014225310104538754,0.05409004640871215,8000,student_t_residual_sd,0.019932934414544214,0.018163384042571923,0.008760552721364832,0.009591424743902543,0.03606442268608852,8000
2013,EAST9.ST,167,0.16773613700450693,0.15680616608674663,0.06227849829300143,0.08854338980714048,0.2832413164804626,8000,student_t_residual_sd,0.11405681072106552,0.10645370668356427,0.043265879344547155,0.058753089369446385,0.19396212214675987,8000
2013,ELISA.HE,178,0.07235224127775527,0.06692099586622,0.027577572901538484,0.03845453173873953,0.12483502996513632,8000,student_t_residual_sd,0.04882600897072483,0.04524889043137751,0.017949343869619407,0.026692703995879176,0.08275578758560341,8000
2013,ELUXb.ST,184,0.090664258969796,0.08358056027630588,0.03855426741607355,0.04247662146358443,0.16433991654805696,8000,student_t_residual_sd,0.06159712262970868,0.056656897284573,0.02643598084417328,0.028221055264595927,0.11144118171915059,8000
2013,EMBLA.CO,185,0.08427859050516985,0.07753530314892104,0.035496795013892427,0.040387744471793996,0.15090124176149966,8000,student_t_residual_sd,0.05709154066179299,0.05277890378219964,0.02380623816704966,0.02730414671387145,0.10233483672364915,8000
2013,EQNR.OL,203,0.06104302012857327,0.05596561731783824,0.024787836593334053,0.03125866841387523,0.10639070962544683,8000,student_t_residual_sd,0.04118742364901496,0.03823838680042853,0.01602475573785477,0.021545595403486124,0.07016810015948317,8000
2013,ERICb.ST,205,0.09032666835748981,0.08405648040981031,0.03226524454132684,0.050065412596445806,0.15023524139961122,8000,student_t_residual_sd,0.06091783605439568,0.057173815101575015,0.02066678191605306,0.034476155277748353,0.09935663124667837,8000
2013,ETTE.HE,208,0.06373423242357631,0.058922517678906425,0.02647017620731825,0.029437449982846812,0.11340077859626851,8000,student_t_residual_sd,0.04325002245361834,0.04030675282068076,0.017902761019877436,0.019723873637483284,0.07736251463112123,8000
2013,EXL1V.HE,211,0.04050912074681228,0.03648901971104814,0.01876107789558676,0.018013376384938454,0.075844226639404,8000,student_t_residual_sd,0.027474231460211863,0.02504062692785515,0.012728926716316619,0.012071817154777575,0.051614944074696495,8000
2013,FIA1S.HE,215,0.12995267996965698,0.12511701077522214,0.03727243067877491,0.07745139220473539,0.1988040306629932,8000,student_t_residual_sd,0.08803518816193895,0.0851823758979421,0.02495056787288654,0.051882525796031996,0.13301730045897836,8000
2013,FLS.CO,216,0.06067743684649709,0.056697647202205395,0.021801758437897636,0.033127789771341405,0.10104322621995161,8000,student_t_residual_sd,0.04091462870463892,0.03840440118069649,0.013933817414642913,0.02306473989490532,0.06668848174443648,8000
2013,FORTUM.HE,218,0.08802406303216433,0.08161374486287096,0.033336209808253574,0.04785009709132651,0.15182279392256962,8000,student_t_residual_sd,0.05940490789231117,0.05528057620608766,0.021551033811596232,0.032897838855990486,0.10049302707083013,8000
2013,FSKRS.HE,221,0.10954911234823336,0.1027422593655758,0.0380520434119105,0.06083994121207854,0.18112544537352998,8000,student_t_residual_sd,0.07399730226334564,0.06980679963681777,0.024785326531868705,0.04180619635614193,0.12115194512845558,8000
2013,GMAB.CO,228,0.23830011487939784,0.22848028842534135,0.07184171630871403,0.14090067621816305,0.36981168343456894,8000,student_t_residual_sd,0.16155927582168253,0.15572716045353907,0.048474115128414715,0.09442982353279275,0.2493327093373328,8000
2013,GN.CO,229,0.14606799899820705,0.1382755076198213,0.04996909384289133,0.08002034422379986,0.23962835054548423,8000,student_t_residual_sd,0.09892263023444656,0.0941229609730376,0.03324448304181553,0.05410006521068928,0.16121407560317408,8000
2013,GSFG.OL,234,0.11742500476564191,0.11025519755388645,0.04004302696297447,0.06521884268154439,0.19420839062606135,8000,student_t_residual_sd,0.07924006016974193,0.07497685665711287,0.025904617039282412,0.0452876971147015,0.12766309570430945,8000
2013,HEX.OL,247,0.09273159411648133,0.08801972429007414,0.029495934398869272,0.053994067786253486,0.14671847967658366,8000,student_t_residual_sd,0.06256679546295986,0.059538935863532,0.0188130899336584,0.03740694911129445,0.09728721338089426,8000
2013,HHDC.CO,248,0.03404622923734621,0.03097257104885886,0.01533074740207703,0.016101133164941446,0.06334586502326083,8000,student_t_residual_sd,0.022965072665470293,0.02101201980018809,0.009968436758212393,0.010998459715909157,0.04166026414647844,8000
2013,HIAB.HE,249,0.02636106925631789,0.023477553821731563,0.012551852406118258,0.012353514042164882,0.049977241471411235,8000,student_t_residual_sd,0.017771898820437747,0.01599544315502863,0.00813953018828632,0.008496338895842937,0.03274649623402424,8000
2013,HKFOODS.HE,250,0.04370100196143872,0.03961111751353608,0.019238467529831053,0.021860283170580447,0.07941622719590712,8000,student_t_residual_sd,0.029475914621837497,0.0268905582018781,0.012514426277314424,0.01499174909038742,0.05252348069659205,8000
2013,HMb.ST,252,0.11103902302743376,0.10515890965780891,0.036799860447186306,0.06322951700930046,0.17999686967840436,8000,student_t_residual_sd,0.07508537884117006,0.07148380994620179,0.0241090534757591,0.042858210395530165,0.11978278897964535,8000
2013,HUH1V.HE,256,0.0437979345298665,0.04006353700934638,0.01789638820484671,0.021997185056270754,0.07789145537601838,8000,student_t_residual_sd,0.02957196132675084,0.02727430663304283,0.011698554225836492,0.015118252760101843,0.05127638256328396,8000
2013,JBTM.IC,274,0.05811286426537922,0.05377670196044046,0.022420227982114,0.030766485083104773,0.10137501771603298,8000,student_t_residual_sd,0.03923621374366844,0.03649275580595311,0.014641494109234767,0.02092423698679194,0.06653911577669978,8000
2013,JM.ST,277,0.07016839883024535,0.06451228266887735,0.028611375491416183,0.0353746812065073,0.12498259419650087,8000,student_t_residual_sd,0.047332269887749606,0.04364462105731366,0.018683359024349002,0.02459863760343199,0.08264725477564125,8000
2013,KCRA.HE,287,0.05104238014177156,0.04686226783423565,0.021694661875806764,0.024824711673060752,0.09146949147915677,8000,student_t_residual_sd,0.03448212844434343,0.03173776785761529,0.014218564919782437,0.01679872624149076,0.06111874082371886,8000
2013,KEMIRA.HE,290,0.0656752265574492,0.061506821021174385,0.02463874955741136,0.03398006411442778,0.1127747443081926,8000,student_t_residual_sd,0.04452059389616539,0.04181150676802421,0.01659634208177539,0.022759549848442445,0.07518314017691075,8000
2013,KESKOB.HE,292,0.07837860755526757,0.07260675526520055,0.031236094896972898,0.04011468750774274,0.13766728674985346,8000,student_t_residual_sd,0.0528894957612458,0.04906019105182245,0.020318167875293267,0.027464179660520636,0.09145902691220231,8000
2013,KNEBV.HE,299,0.07416573943145914,0.06961277702663364,0.02593372340255589,0.04109068409860925,0.12301472990314663,8000,student_t_residual_sd,0.05001901710831112,0.04722121772437992,0.016554127658140093,0.02845114921931347,0.08077959804230714,8000
2013,KNOW.ST,300,0.0774513965935729,0.07087671979938676,0.0328372005460441,0.038428181717690836,0.139463677703353,8000,student_t_residual_sd,0.052339299470178235,0.048208306490800684,0.021739324426389522,0.026228477182892628,0.09259861251901781,8000
2013,KOG.OL,302,0.10974132235573528,0.10440578573031817,0.03348030519214134,0.06476776006471764,0.17282561226805168,8000,student_t_residual_sd,0.07415511961168585,0.07109066915930187,0.02165044860799214,0.04428474509019764,0.11462610701600785,8000
2013,LIAB.ST,311,0.03858828790406307,0.03505296071374077,0.01661264880960291,0.019195021125733236,0.06944457275070566,8000,student_t_residual_sd,0.026018186556636763,0.023773928232316055,0.010766879600092597,0.013241864119843004,0.04619073685782108,8000
2013,LOOMIS.ST,317,0.08396203529300317,0.07828937686775157,0.03641475200262332,0.03519377352056311,0.1521348501905033,8000,student_t_residual_sd,0.0574260353666519,0.05310174790404479,0.026043250154551827,0.023064602960608003,0.10704000627132355,8000
2013,LSG.OL,318,0.0907773672582011,0.08450524971192915,0.03552653235745716,0.04655343376219321,0.15719476743018534,8000,student_t_residual_sd,0.06118954186358999,0.05718248453898851,0.022704799088931433,0.03194358704412667,0.1035985391642098,8000
2013,LUOTEA.HE,321,0.03843760815380477,0.03504440110571338,0.016173526983622403,0.019198739211427115,0.06919420952407221,8000,student_t_residual_sd,0.025989749036171923,0.023704345658653484,0.010761963233457962,0.013123401181339108,0.04654670998038323,8000
2013,MAERSKb.CO,322,0.07125499390304302,0.06696289360080418,0.024964196990481177,0.03923018409880487,0.11825729575657998,8000,student_t_residual_sd,0.04812323957608129,0.045542947988157445,0.01628534755315461,0.026953483491826857,0.07806993588174044,8000
2013,MEDIVIR.ST,330,0.2638724486369749,0.25391214916741134,0.0739031924211272,0.16232401752264486,0.3933775876566586,8000,student_t_residual_sd,0.17879391332008276,0.17300761258354053,0.0492277720670592,0.1090731932278666,0.26885399438816315,8000
2013,MEKKO.HE,331,0.09096557359464785,0.0853894161887086,0.0320541284112596,0.049661256567343354,0.1496274689581934,8000,student_t_residual_sd,0.06147948364539841,0.05841688625159991,0.020924289527846848,0.03381918458586855,0.10055079910860275,8000
2013,MEKO.ST,332,0.06516138728244726,0.06022084483502338,0.025327040618854976,0.03391088568744568,0.1137963374707382,8000,student_t_residual_sd,0.04395804204488029,0.0409837497468757,0.016358907104577994,0.023368887033939224,0.07493576735612101,8000
2013,METSB.HE,334,0.08998351885090433,0.08519403938992896,0.030288095548079937,0.04968336213152057,0.14642390891795987,8000,student_t_residual_sd,0.06091185147560893,0.05800142907292667,0.020180343151600205,0.03384314081367403,0.09826453792240103,8000
2013,METSO.HE,335,0.1148553642316512,0.10959640985526965,0.033997037342692354,0.06956428360826075,0.17908978404254106,8000,student_t_residual_sd,0.07757370727085189,0.07469102107480424,0.021800296272266897,0.047758773793365926,0.11799037714726532,8000
2013,MOWI.OL,340,0.13826812642900957,0.13122512361151428,0.044859400013273806,0.07854285087542,0.22116330479571286,8000,student_t_residual_sd,0.09355670996286156,0.089375315956407,0.029647616725969585,0.05305605980630869,0.14824844045708002,8000
2013,MYCR.ST,347,0.06402943505329277,0.05852370728517173,0.02682569694387654,0.03153333194343322,0.1133887293505861,8000,student_t_residual_sd,0.04331140134575004,0.03999257348598728,0.017857642657777645,0.021292495589025014,0.07565735291460526,8000
2013,NCCb.ST,352,0.11138637732449067,0.10674079694730879,0.03354228952669222,0.0656333870318238,0.17320359178882846,8000,student_t_residual_sd,0.07534743566986722,0.07260233390181701,0.022070481658094394,0.04463814411961605,0.11643371194610917,8000
2013,NESTE.HE,356,0.10875094927022168,0.10151509592284086,0.03924967673665788,0.05894416732842832,0.1821021779856399,8000,student_t_residual_sd,0.0734552013863811,0.06912337761740842,0.02543694842078733,0.04048620495137785,0.12022799362712094,8000
2013,NEWAb.ST,360,0.09713447575305395,0.09094547631548468,0.03389615991519324,0.05431944655490106,0.16105661141335956,8000,student_t_residual_sd,0.06554608593676398,0.061972456196818224,0.02168975263403164,0.03700385384000946,0.10618144762336702,8000
2013,NHY.OL,362,0.03241876913684402,0.029379107204308644,0.014833450168145197,0.014877626918993832,0.059327128800325805,8000,student_t_residual_sd,0.021906206272533042,0.01999543953721458,0.009781774666355034,0.010151959365582981,0.039759526406596225,8000
2013,NIBEb.ST,363,0.056525589979971085,0.05251381708482671,0.02248384288175826,0.028660642665200825,0.09817842744734451,8000,student_t_residual_sd,0.03823460771980216,0.035513034019363454,0.014958630211912046,0.01940627006049598,0.06613290057296885,8000
2013,NKT.CO,368,0.037460889477237594,0.034024581243990736,0.015363820906858953,0.019287765977405356,0.06663776268568064,8000,student_t_residual_sd,0.02526103646852571,0.023174198140180444,0.009955823669046154,0.0132290667042261,0.04407202576252983,8000
2013,NMAN.ST,371,0.05289550786101614,0.04883451261244735,0.02030133559968955,0.02792589443330673,0.09109827340662495,8000,student_t_residual_sd,0.03572407034527717,0.03319341521753422,0.013302902556018148,0.01910545165917303,0.05987534394186996,8000
2013,NOBI.ST,373,0.03124265552467544,0.028099447444446028,0.014305237128962114,0.014883230982561939,0.05810365155305656,8000,student_t_residual_sd,0.02111653627314439,0.019098630943361165,0.009449556584584228,0.010146026537106483,0.0388951218046856,8000
2013,NOD.OL,374,0.19273189894589823,0.1834673615520081,0.06031414683499094,0.11106889635724382,0.3044789469868588,8000,student_t_residual_sd,0.1306751687950916,0.12549332889617404,0.04076155845131228,0.07488018422979137,0.20589812193258208,8000
2013,NOHOP.HE,375,0.08853387732941692,0.08123960903745678,0.03670663523909979,0.04266496259483712,0.15920726105532315,8000,student_t_residual_sd,0.05980438347337423,0.055081077542637275,0.02414396518150183,0.02940936418931595,0.10623865692677675,8000
2013,NOKIA.HE,376,0.09723009097241439,0.0911328161114,0.0337822553873834,0.054493258234483304,0.16110744950370384,8000,student_t_residual_sd,0.06563728769354603,0.06183954935629603,0.02183174014727092,0.03722508753765148,0.10697428695765102,8000
2013,NOLAb.ST,378,0.06390679145168747,0.0594951662202875,0.02469285021509758,0.03237044151251359,0.10947253443625356,8000,student_t_residual_sd,0.04328721976538677,0.040369240068335296,0.016572048069717852,0.021700844556200975,0.07392880312330735,8000
2013,NOVOb.CO,386,0.03186446683149865,0.027914522725428083,0.016396387125820942,0.013773853660734279,0.06278690171985243,8000,student_t_residual_sd,0.0215660594619999,0.01904486202253876,0.010921779694519247,0.009311906689230123,0.04177220481454621,8000
2013,NSISb.CO,389,0.02793552302625811,0.024806573722044825,0.014706298140608408,0.010590213674696543,0.0555673824099603,8000,student_t_residual_sd,0.018967248561877644,0.016922512862354095,0.009996117260135006,0.007134316466732783,0.03817345861988419,8000
2013,OLVAS.HE,402,0.050421196868673884,0.04580816736531865,0.02112881775189017,0.026027833466902052,0.09044301424445726,8000,student_t_residual_sd,0.03398473678825653,0.03099323544153576,0.013663615403285269,0.017982616981095746,0.059659959369611194,8000
2013,ORIOLA.HE,406,0.10292790861344217,0.09532360480478397,0.03895093559189343,0.05563588421012345,0.1749205246305369,8000,student_t_residual_sd,0.06939106618588767,0.06479556447716431,0.025087907140208598,0.03857273561073674,0.11636763261118103,8000
2013,ORK.OL,407,0.16185254940453592,0.15409443635346748,0.05123575008179723,0.09379341152773593,0.25849846911603164,8000,student_t_residual_sd,0.10943193067564803,0.10471932153829507,0.03340248997297315,0.0634834478562004,0.17091109097143967,8000
2013,OUT1V.HE,416,0.08915602982071018,0.08492360767561354,0.028493792267638436,0.05102869888970877,0.1423907864958503,8000,student_t_residual_sd,0.060322448445228403,0.05794771040956115,0.018719366607966893,0.034348496607145285,0.094410314311152,8000
2013,PEABb.ST,427,0.05768645181954842,0.05271119102910854,0.02528279999674268,0.02638277174933158,0.10617513436840181,8000,student_t_residual_sd,0.03916371296840941,0.03596090660286736,0.01724414037699516,0.017583912297244694,0.07155876185786973,8000
2013,PNDORA.CO,437,0.07554300362603333,0.06921690062388461,0.032779596374760384,0.03566548177379918,0.13584720095535588,8000,student_t_residual_sd,0.051104614707645254,0.047085024735659196,0.021766712719875358,0.024193393334045177,0.09179944156055649,8000
2013,PON1V.HE,440,0.10249437723392622,0.09789707120425675,0.032560464151075635,0.05855246229604332,0.16308516645974933,8000,student_t_residual_sd,0.069338948338762,0.06635023762168193,0.02144516312210156,0.03950473122830633,0.10893510159289445,8000
2013,RAIVV.HE,456,0.18175944051800796,0.1742376750106323,0.05323749739048268,0.10993312023383647,0.2792652002515233,8000,student_t_residual_sd,0.12288096009297265,0.1184255804194258,0.03467507486484995,0.0751629165113345,0.18690537947559033,8000
2013,RAYb.ST,460,0.09918803848375549,0.09198307523623575,0.03859688424915405,0.05100452866377619,0.17119717036524035,8000,student_t_residual_sd,0.0670873915720589,0.06265079247288996,0.02558581285616915,0.03459165948476298,0.11401544382087923,8000
2013,RBREW.CO,462,0.07236860616277387,0.06554959370229074,0.03227590855276825,0.03341292213700582,0.1358102406500466,8000,student_t_residual_sd,0.04905248184059822,0.044518561859510766,0.021780836751138576,0.022485785039939175,0.09178040598792012,8000
2013,REG1V.HE,466,0.09102004399908709,0.08359176264320226,0.03696153649625259,0.04635973033790032,0.1596603969078211,8000,student_t_residual_sd,0.061390558795318614,0.05659102162800593,0.023954159362242773,0.032087820522979586,0.10629453735830101,8000
2013,ROCKb.CO,474,0.02910488747737542,0.026189196589906268,0.013329318791667594,0.013857038035329054,0.054140794614075116,8000,student_t_residual_sd,0.019668467662606895,0.017797264883712676,0.008782072098454436,0.009420585449899087,0.03624385154516214,8000
2013,SAABb.ST,480,0.050311070737341854,0.04595572422077264,0.020657771726369043,0.025672467965417816,0.08982917033925628,8000,student_t_residual_sd,0.03396101728971247,0.031309213095391586,0.013469400710907834,0.01746825215450737,0.059379932758945014,8000
2013,SALM.OL,484,0.1182441429082146,0.11152867580729997,0.04092675751508711,0.06537435802153406,0.19416850863154486,8000,student_t_residual_sd,0.0799215354115268,0.07565923404988478,0.02678412880598834,0.0445362963128628,0.12946809418125968,8000
2013,SAND.ST,486,0.06957400880408394,0.06538776794504778,0.02504808341941506,0.03714323183970474,0.11615992733332527,8000,student_t_residual_sd,0.04708915259208517,0.04470341019198848,0.016599417534200918,0.02505200774485987,0.07773991927759105,8000
2013,SANOMA.HE,488,0.04425656721064879,0.039726542798649844,0.02049848934404367,0.02050385614773107,0.08305939813416492,8000,student_t_residual_sd,0.029944418854289764,0.02700667489942691,0.013675831591125967,0.013930664750641463,0.055900066955057705,8000
2013,SCAb.ST,494,0.046767243925565145,0.043109894575334574,0.01941210935242249,0.023012447626893806,0.08359109742257842,8000,student_t_residual_sd,0.031641994475068845,0.029358067129632005,0.012887196827287966,0.015571393241585163,0.05601299277441155,8000
2013,SCHO.CO,495,0.11606853005168102,0.10866385587202579,0.04092198113160482,0.06313766237057303,0.1923293323178892,8000,student_t_residual_sd,0.07841307493360952,0.07389119124892854,0.026738644697374844,0.04318778078448216,0.12842079391545197,8000
2013,SECUb.ST,499,0.09406505866001577,0.08913154624281855,0.03060443805851191,0.05353889458386475,0.15052831232523584,8000,student_t_residual_sd,0.06361458999026345,0.060859877824657196,0.020099535364211295,0.03625291545786365,0.10077967469892214,8000
2013,SKAb.ST,514,0.06857991886264683,0.06467520196309673,0.023815130385810446,0.037938919492702845,0.11262217738105033,8000,student_t_residual_sd,0.04631115924807233,0.04381318267827121,0.015501222914094184,0.026159409728299603,0.07529275119099606,8000
2013,SKFb.ST,515,0.08585636933800712,0.08134285557234339,0.029065119529178104,0.0472089226944314,0.13902735930907834,8000,student_t_residual_sd,0.05808650805903898,0.055400944151037544,0.019186536740125784,0.032121319028958484,0.09322860065201707,8000
2013,SOBIV.ST,522,0.06145864612550788,0.05626934839637669,0.026131624512711178,0.030678019777752072,0.11065786176495683,8000,student_t_residual_sd,0.04149620438167787,0.03823427553687457,0.01714997437670975,0.020878240419327496,0.07360671063279323,8000
2013,SOLARb.CO,525,0.09175624312360284,0.08654922302200968,0.030470240505512725,0.0515684219403234,0.14985944618765434,8000,student_t_residual_sd,0.06199140582934092,0.058935402259922554,0.019837960932058307,0.03531290890627346,0.09866843120606833,8000
2013,SRV1V.HE,529,0.10476446620184399,0.09945030256718106,0.03666217813723308,0.05616471701926356,0.172468191716496,8000,student_t_residual_sd,0.07108319957406553,0.06745816128700771,0.024957474733994185,0.037560647056480705,0.11701216889320795,8000
