portfolio_year,specification_label,cfo_t1_source,reference_sample_label,Ticker,Year,is_portfolio_year,CFO_lead1_scaled
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,BIOGb.ST,2012,False,0.2065655091917129
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,BITTI.HE,2008,False,0.001887104783976163
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,BITTI.HE,2009,False,0.007621001246364769
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,BITTI.HE,2010,False,0.035750539133465487
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,BITTI.HE,2011,False,0.05444102939514154
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,BITTI.HE,2012,False,0.2910595314850634
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,BMAX.ST,2009,False,0.12859709256830482
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,BMAX.ST,2010,False,0.05827728579140101
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,BMAX.ST,2011,False,0.1274275108935392
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,BMAX.ST,2012,False,0.11140644788944641
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,BOL.ST,2008,False,0.13134385899389786
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,BOL.ST,2009,False,0.1934288291023917
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,BOL.ST,2010,False,0.12103029015702761
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,BOL.ST,2011,False,0.1502674282259525
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,BOL.ST,2012,False,0.09450034309934167
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,BRGB.OL,2010,False,0.15325232308791994
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,BRGB.OL,2011,False,0.1527161862527716
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,BRGB.OL,2012,False,0.14773206010391798
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,CARLb.CO,2008,False,0.12722639423373341
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,CARLb.CO,2009,False,0.07050679005687206
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,CARLb.CO,2010,False,0.061324834878418784
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,CARLb.CO,2011,False,0.06512376934584214
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,CARLb.CO,2012,False,0.055866468221809434
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,CAST.ST,2008,False,0.032851582431659
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,CAST.ST,2009,False,0.040750721505267304
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,CAST.ST,2010,False,0.043788805178704565
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,CAST.ST,2011,False,0.03745716521222484
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,CAST.ST,2012,False,0.040682077836076434
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,CTY1S.HE,2008,False,0.02928729879999838
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,CTY1S.HE,2009,False,0.008035781972557046
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,CTY1S.HE,2010,False,0.027434032229757235
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,CTY1S.HE,2011,False,0.023160550473739674
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,CTY1S.HE,2012,False,0.021914864942544004
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DEMANT.CO,2008,False,0.24594664709031802
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DEMANT.CO,2009,False,0.17293781716616025
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DEMANT.CO,2010,False,0.23589359286134695
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DEMANT.CO,2011,False,0.16978175758107342
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DEMANT.CO,2012,False,0.16179892534924945
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DFDS.CO,2008,False,0.07034995563575086
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DFDS.CO,2009,False,0.07808859157844346
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DFDS.CO,2010,False,0.10490757634070265
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DFDS.CO,2011,False,0.05967298392987845
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DFDS.CO,2012,False,0.11238698202799
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DIGIA.HE,2008,False,0.1319858423749528
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DIGIA.HE,2009,False,0.07306056618638859
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DIGIA.HE,2010,False,0.07512894045295447
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DIGIA.HE,2011,False,0.18888628429875634
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DIGIA.HE,2012,False,0.05585637353489366
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DIOS.ST,2008,False,0.019719945938059993
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DIOS.ST,2009,False,0.009234453789908326
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DIOS.ST,2010,False,0.03732118596659474
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DIOS.ST,2011,False,0.03594903789549788
2013,no_cfo_lead_matched_sample,none,analyst_cfo_hybrid_window_rows,DIOS.ST,2012,False,0.029061292487100578
