Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,firm_idx_y,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_measure,sigma_scale_mean,sigma_scale_median,sigma_scale_std,sigma_scale_q05,sigma_scale_q95,sigma_scale_n_draws,sigma_acc,sigma_acc_measure
2022,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,812.22,381.4,674.79,97.89,47.44,27.39,4661.43,355.92,1772.87,595.08,1616.96,0.0,3.81,3673.1,0.0,2335.18,-0.1206011271133375,3.759999999999991,-87.42000000000002,-12.660000000000082,94.77,15.969999999999999,214.5800000000001,5854.25,5257.84,0.04081143587480792,355.92,124.17,301.7299999999998,0.02361616176985226,0.0676931972064574,0.05738668350501342,0.005209363540921747,435.73,0.08287243430762442,True,6,169,169,0.2381556545560615,0.22961800438037178,0.06755359483865249,0.14385078615569943,0.35912027273198327,8000,student_t_residual_sd,0.13460412786184286,0.13097094802452403,0.036288185522674196,0.08212022328849684,0.20051665280429265,8000,0.2381556545560615,student_t_residual_sd
2023,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,766.65,481.54,565.4,0.6,68.36,30.5,4905.76,435.73,2035.34,615.78,1262.41,0.0,2.59,3926.89,0.0,1685.93,0.0393593912740107,-45.57000000000005,100.14000000000004,-109.38999999999999,-97.29,20.92,-112.69000000000011,4661.43,4783.595,-0.02355759632661212,435.73,355.92,262.47,0.07440429216938307,0.09108839690651069,0.054868775471167607,0.006375957830878241,197.4,0.04126603527263491,True,6,169,169,0.188899983373004,0.18263274405756602,0.05452975136795496,0.11160416060050797,0.2882354813034822,8000,student_t_residual_sd,0.11566563755094919,0.11223320198712114,0.03266505079914947,0.06821796838249132,0.17393707607767467,8000,0.188899983373004,student_t_residual_sd
2024,EG7.ST,Enad Global 7 AB (publ),Software & IT Services,Information Technology,606.47,330.53,568.95,0.41,25.29,36.7,5052.78,197.4,1742.12,502.19,1720.04,0.0,3.16,4086.58,0.0,1484.81,-0.1182578097088519,-160.17999999999995,-151.01000000000005,3.550000000000068,-0.19,-43.07,-55.97999999999997,4905.76,4979.27,-0.01124261186880807,197.4,435.73,-293.22,0.08750881153261421,0.039644365539526875,-0.05888815027102366,0.007370558334856314,,,True,6,169,169,0.14787979502540124,0.1412765077079392,0.048844594090455315,0.08105100843244317,0.23669569318567413,8000,student_t_residual_sd,0.09640414941699116,0.09226131147226219,0.031684067999020064,0.052302222050903034,0.15388453472364205,8000,0.14787979502540124,student_t_residual_sd
2014,EKTAb.ST,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,9076.88,2055.82,5899.38,114.36,200.37,570.91,16369.67,1557.98,9846.92,5568.01,2615.03,797.4,0.0,5717.31,7.32,30686.87,0.4299456908132053,1006.1699999999992,-228.85999999999967,846.7300000000005,-74.32000000000001,-13.22999999999999,300.7499999999983,14513.56,15441.615,0.019476589721994644,1557.98,2037.26,883.8199999999997,0.13193309119544813,0.10089488696616254,0.05723624115741778,0.036972169038018365,1189.16,0.07701007958040659,True,4,174,174,0.09205752217170476,0.08470907273961142,0.039972301093866125,0.042335413299522756,0.1677754508263582,8000,student_t_residual_sd,0.07093737981074173,0.06530702832043035,0.03127802062798733,0.03152700350239874,0.13021511349054027,8000,0.09205752217170476,student_t_residual_sd
2015,EKTAb.ST,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,10428.2,2951.97,7747.46,971.94,107.59,796.54,19153.02,1189.16,9922.47,5980.58,3052.99,871.5,237.1,6001.59,7.23,26997.81,0.2535106726445458,1351.3200000000015,896.1499999999996,1848.08,857.58,-92.78,-628.1099999999981,16369.67,17761.345,-0.03536387587764316,1189.16,1557.98,75.54999999999927,0.08771745608229556,0.06695213678919024,0.004253619306420728,0.04484682888598808,699.58,0.03938778285090459,True,4,174,174,0.10336320175235938,0.095243975411106,0.0437439227901863,0.04927831909336618,0.18521137628479273,8000,student_t_residual_sd,0.07382063212052356,0.06804870270295638,0.031355598361206535,0.03448976433892552,0.13235037449170578,8000,0.10336320175235938,student_t_residual_sd
2016,EKTAb.ST,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,9793.84,2275.52,9072.04,1887.09,93.1,803.89,19462.54,699.58,11071.94,6520.22,3381.47,1050.85,281.21,6409.09,10.01,22496.97,0.3022059167172968,-634.3600000000006,-676.4499999999998,1324.5800000000008,915.1499999999999,-14.490000000000009,-381.83000000000175,19153.02,19307.78,-0.019775965957764267,699.58,1189.16,1149.4700000000012,0.06158968042933989,0.036233062527126374,0.05953403239523142,0.041635547950100944,735.43,0.03808982700237935,True,4,174,174,0.1001379149256587,0.09084753788596873,0.04589412231480781,0.04417268836960786,0.18743437147270411,8000,student_t_residual_sd,0.06418970813895707,0.05829974675117109,0.029452773731609136,0.027767261540386553,0.11978003215936127,8000,0.1001379149256587,student_t_residual_sd
2017,EKTAb.ST,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,10440.28,3279.73,7709.27,0.0,107.61,770.73,20310.5,735.43,10263.38,6018.62,2982.94,976.1,259.85,6567.22,0.0,34377.72,0.3012035534061595,646.4400000000005,1004.21,-1362.7700000000004,-1887.09,14.510000000000005,-867.579999999999,19462.54,19886.52,-0.04362653697077211,735.43,699.58,-808.5600000000013,0.035178603395667016,0.03698133207821177,-0.04065869744932755,0.038756403835361844,2288.43,0.11507443232903493,True,4,174,174,0.05781716518772309,0.05217752644289709,0.026991096156927765,0.02720510191956634,0.1086444572352966,8000,student_t_residual_sd,0.03771601268936465,0.034137099593758075,0.017173716218286915,0.018027207935510024,0.06979392538390569,8000,0.05781716518772309,student_t_residual_sd
2018,EKTAb.ST,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,11982.79,4084.04,10691.98,893.21,98.02,819.92,21766.89,2288.43,11236.3,6327.4,3157.3900000000003,1063.14,218.46,6400.9,0.0,34949.53,0.4055976503304222,1542.5100000000002,804.31,2982.709999999999,893.21,-9.590000000000003,-1360.889999999999,20310.5,21038.695,-0.06468509572480607,2288.43,735.43,972.9200000000001,0.03495606547839588,0.10877243098965976,0.046244313157256196,0.038971998976172234,2093.71,0.09951710407893646,True,4,174,174,0.06934326665690908,0.06152092045203847,0.034437058765664004,0.03144758579841733,0.13302254030474997,8000,student_t_residual_sd,0.03876714518207566,0.03487840577757946,0.018177623992088502,0.01821199994052879,0.07237081966760592,8000,0.06934326665690908,student_t_residual_sd
2019,EKTAb.ST,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,11725.13,3702.91,10815.99,909.14,150.92,870.04,21877.45,2093.71,12579.91,7308.51,3644.51,1477.48,171.69,7071.26,0.91,39230.53,0.4146789457832602,-257.6600000000017,-381.1300000000001,124.01000000000022,15.92999999999995,52.89999999999999,68.28999999999816,21766.89,21822.17,0.00312938630759444,2093.71,2288.43,1343.6100000000006,0.10486720614860942,0.09594417053849366,0.06157087035798918,0.03986954551265983,2405.01,0.1102094796255368,True,4,174,174,0.07152292799829267,0.06280938067807904,0.03683321257126498,0.031288527787045765,0.1401106388393567,8000,student_t_residual_sd,0.037340418977909795,0.03344682949387673,0.018035783545229885,0.01698163814124545,0.07139054388566624,8000,0.07152292799829267,student_t_residual_sd
2020,EKTAb.ST,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,16340.14,6725.64,11861.98,1050.78,258.23,1016.14,29823.95,2405.01,13901.64,8058.59,3993.12,1577.63,253.26,8516.48,1.05,36390.98,0.3726784642965742,4615.01,3022.7300000000005,1045.9899999999998,141.64,107.31000000000003,795.24,21877.45,25850.7,0.03076280332834314,2405.01,2093.71,1321.7299999999996,0.08099239092171585,0.09303461801808076,0.05112936980429929,0.03930802647510512,2733.37,0.10573678855891716,True,4,174,174,0.08088137144477883,0.0718512919829328,0.040824389629826555,0.036995905322010095,0.15733938871603803,8000,student_t_residual_sd,0.03995590644085847,0.036349190060934636,0.017608278380143068,0.019324504564064107,0.07394394834543286,8000,0.08088137144477883,student_t_residual_sd
2021,EKTAb.ST,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,13008.41,4331.55,11725.93,2102.44,134.53,880.84,24396.54,2733.37,14142.6,8377.87,3817.46,1526.99,302.11,8049.37,0.0,42675.59,0.394086742192246,-3331.7299999999996,-2394.09,-136.04999999999927,1051.66,-123.70000000000002,126.36999999999989,29823.95,27110.245000000003,0.004661337439038263,2733.37,2405.01,240.96000000000095,0.08871221931044887,0.10082424559423936,0.00888815279979952,0.03249103798213553,1833.36,0.06762609485823531,True,4,174,174,0.07669656975472919,0.06560622958314802,0.06323402231315493,0.03451764778712501,0.14278129951654742,8000,student_t_residual_sd,0.035155184240011364,0.03186669655866272,0.015094463818316285,0.017273540171426332,0.06382831446903763,8000,0.07669656975472919,student_t_residual_sd
2022,EKTAb.ST,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,12287.0,2935.33,11031.59,486.52,108.75,910.08,25091.99,1833.36,14270.58,8937.26,3825.63,1345.84,197.17,8502.64,2.86,24420.75,0.3123108576803244,-721.4099999999999,-1396.2200000000003,-694.3400000000001,-1615.92,-25.78,-272.5499999999995,24396.54,24744.265,-0.011014673501112258,1833.36,2733.37,127.97999999999956,0.11046478850755923,0.07409231997798277,0.005172107557044009,0.03677943151675752,2039.81,0.08243566741626797,True,4,174,174,0.05887253247117007,0.05295376321334648,0.027262491341222307,0.02854116605747929,0.1093910495523732,8000,student_t_residual_sd,0.03317226471527925,0.030132693389735954,0.01445690259129349,0.016416925769806575,0.059963921329640686,8000,0.05887253247117007,student_t_residual_sd
2023,EKTAb.ST,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,14907.76,3399.49,13176.9,14.52,209.49,1016.32,30705.32,2039.81,16277.0,10150.81,4263.92,1368.24,299.13,10089.57,4.15,34233.3,0.2904162191937165,2620.76,464.15999999999985,2145.3099999999995,-472.0,100.74000000000001,-359.96999999999935,25091.99,27898.655,-0.012902772553013734,2039.81,1833.36,2006.42,0.06571499593797622,0.0731149942533072,0.07191816236302431,0.03642899630824497,2688.31,0.09635984243684866,True,4,174,174,0.0466387222601766,0.04146633486796756,0.022689194016916683,0.02157011867727839,0.08923657281055598,8000,student_t_residual_sd,0.028509198357686998,0.025501693652609476,0.013707231848078353,0.01341686788804492,0.053278928973836306,8000,0.0466387222601766,student_t_residual_sd
2024,EKTAb.ST,Elekta AB (publ),Healthcare Equipment & Supplies,Health Care,14066.57,2800.62,14104.87,1130.73,201.56,1070.26,31657.34,2688.31,18168.39,11372.92,4427.03,1407.83,483.31,10857.81,5.04,30614.92,0.3031395996446604,-841.1900000000005,-598.8699999999999,927.9700000000012,1116.21,-7.930000000000007,-62.01000000000175,30705.32,31181.33,-0.0019886900270130155,2688.31,2039.81,1891.3899999999994,0.06541767140785848,0.0862153731094857,0.060657771814095145,0.03432374436882583,,,True,4,174,174,0.03331054580268086,0.0297047324707014,0.016278305811861002,0.015421834224525007,0.06394586490210744,8000,student_t_residual_sd,0.02168090265667812,0.019295925217075415,0.010492947310597677,0.010066605350015353,0.0411614613222377,8000,0.03331054580268086,student_t_residual_sd
2021,ELABS.OL,Elliptic Laboratories ASA,Software & IT Services,Information Technology,264.95,218.15,18.06,4.0,0.0,0.0,371.36,-10.82,54.6,0.0,74.18,7.4,0.8,342.77,0.0,2881.61,-0.0378679581060186,143.35,118.43,4.4399999999999995,0.0,-0.2,20.279999999999987,218.72,295.04,0.06873644251626893,-10.82,-6.68,24.380000000000003,-0.0226409978308026,-0.03667299349240781,0.082632863340564,0.0,-17.34,-0.05877169197396963,True,6,175,175,0.21888057600601876,0.199709176502962,0.1446973060458324,0.1020974727563255,0.3778154636501978,8000,student_t_residual_sd,0.10158045517484629,0.09695272752668524,0.036530744570195735,0.049589043371837074,0.1684590938429886,8000,0.21888057600601876,student_t_residual_sd
2022,ELABS.OL,Elliptic Laboratories ASA,Software & IT Services,Information Technology,225.62,178.22,17.18,4.0,0.0,0.0,349.32,-17.34,52.06,0.0,94.19,6.2,2.12,325.62,0.0,2294.84,-0.1168540015969534,-39.329999999999984,-39.93000000000001,-0.879999999999999,0.0,0.0,1.4800000000000217,371.36,360.34000000000003,0.0041072320586113716,-17.34,-10.82,-2.539999999999999,-0.030027196536604316,-0.04812121884886496,-0.0070488982627518425,0.0,-38.1,-0.10573347394127768,True,6,175,175,0.1700639231168124,0.15982868197558248,0.06569054803597203,0.08275795938520962,0.291426994228712,8000,student_t_residual_sd,0.09618828823958105,0.09124993615268133,0.03589280194518554,0.047057708496050746,0.16252126380400925,8000,0.1700639231168124,student_t_residual_sd
2023,ELABS.OL,Elliptic Laboratories ASA,Software & IT Services,Information Technology,185.64,115.58,24.93,4.0,0.0,0.46,348.2,-38.1,68.32,0.0,119.51,9.7,2.43,305.4,0.0,1786.44,-0.1438113948919449,-39.98000000000002,-62.64,7.75,0.0,0.0,14.909999999999982,349.32,348.76,0.04275146232366092,-38.1,-17.34,16.25999999999999,-0.04971900447299002,-0.10924417937836908,0.0466223190732882,0.0013189585961692857,-10.61,-0.03042206675077417,True,6,175,175,0.1348543511631898,0.12779584438407754,0.04945456240123726,0.06695020219989758,0.22727577477293304,8000,student_t_residual_sd,0.08267374401817483,0.07858569704545808,0.030153670943967564,0.04091581172946503,0.13874786300895378,8000,0.1348543511631898,student_t_residual_sd
2024,ELABS.OL,Elliptic Laboratories ASA,Software & IT Services,Information Technology,195.45,76.39,24.96,2.0,0.0,0.36,361.03,-10.61,131.91,0.0,128.63,12.5,2.39,325.34,0.0,1103.28,0.041156943505256,9.810000000000002,-39.19,0.030000000000001137,-2.0,0.0,46.97,348.2,354.615,0.1324535059148654,-10.61,-38.1,63.59,-0.1074404636013705,-0.029919772147258293,0.1793212357063294,0.0010151854828475953,,,True,6,175,175,0.11721786977167829,0.11080615974902706,0.04421619756203046,0.056832542635521135,0.20067878890143026,8000,student_t_residual_sd,0.07650018642381883,0.07230492786861728,0.029001399273499342,0.037048378783174844,0.13070823274439558,8000,0.11721786977167829,student_t_residual_sd
2013,ELISA.HE,Elisa Oyj,Telecommunications Services,Communication Services,4385.84,1148.99,4666.0,90.05,2.5,5950.07,19380.24,3030.52,12083.03,4840.55,5082.62,17.18,212.39,7173.27,15.84,26578.69,0.2732813936634716,1372.1100000000001,856.86,1584.0100000000002,54.82,-3.37,-1017.3100000000001,14743.51,17061.875,-0.05962474815927324,3030.52,2559.76,473.3200000000015,0.15002805963588411,0.17761939997802118,0.02774138246822237,0.3487348254514817,3443.75,0.2018388951976263,True,0,178,178,0.07235224127775527,0.06692099586622,0.027577572901538484,0.03845453173873953,0.12483502996513632,8000,student_t_residual_sd,0.04882600897072483,0.04524889043137751,0.017949343869619407,0.026692703995879176,0.08275578758560341,8000,0.07235224127775527,student_t_residual_sd
2014,ELISA.HE,Elisa Oyj,Telecommunications Services,Communication Services,3866.84,373.31,4305.22,92.2,15.37,6254.91,20277.85,3443.75,12829.05,5064.93,5284.71,16.71,222.29,7936.15,5.42,34198.16,0.2863199594034931,-519.0,-775.6800000000001,-360.77999999999975,2.1500000000000057,12.87,632.4799999999998,19380.24,19829.045,0.0318966445433958,3443.75,3030.52,746.0199999999986,0.15283237291558924,0.17367200487971057,0.03762258848068572,0.3154418177980836,4139.59,0.20876396215753207,True,0,178,178,0.06393423463808348,0.05971861722476658,0.022687306175387202,0.03561323580476028,0.10577058204021206,8000,student_t_residual_sd,0.048984823696427975,0.04604517825762919,0.01704455000388849,0.027575707298473067,0.08055568116786721,8000,0.06393423463808348,student_t_residual_sd
2015,ELISA.HE,Elisa Oyj,Telecommunications Services,Communication Services,4008.01,279.36,5463.37,1253.76,27.84,6503.06,21567.42,4139.59,14038.65,5447.3,5842.65,14.31,214.67,8883.86,4.8,55887.39,0.2866956324125345,141.17000000000007,-93.94999999999999,1158.1499999999996,1161.56,12.47,251.00000000000037,20277.85,20922.635,0.011996576912994009,4139.59,3443.75,1209.6000000000004,0.16459446910009184,0.19785223037155694,0.057812985792659505,0.31081457952117414,4518.69,0.21597136307162076,True,0,178,178,0.06599824440684554,0.0616232674416958,0.023590047324023502,0.036517589707235634,0.10982916465644689,8000,student_t_residual_sd,0.046889427722255045,0.04401513812521533,0.016208387132000807,0.026200979422377094,0.07696237492398915,8000,0.06599824440684554,student_t_residual_sd
2016,ELISA.HE,Elisa Oyj,Telecommunications Services,Communication Services,5799.47,404.06,5919.32,82.63,0.0,6482.29,22999.92,4518.69,15192.65,5818.11,6264.870000000001,14.86,208.05,8814.97,4.54,46995.68,0.3306850380576698,1791.46,124.69999999999999,455.9499999999998,-1171.13,-27.84,11.840000000000146,21567.42,22283.67,0.0005313307906642014,4518.69,4139.59,1154.0,0.18576787396331038,0.20278033196506678,0.05178680172520954,0.2908986715383956,4672.58,0.20968628596636013,True,0,178,178,0.056563865210065754,0.0524894201989778,0.022542689597136494,0.02902178535679697,0.0979204406065692,8000,student_t_residual_sd,0.03607883940194974,0.033531664890347465,0.013866573041558325,0.01903160625784627,0.06121806673974325,8000,0.056563865210065754,student_t_residual_sd
2017,ELISA.HE,Elisa Oyj,Telecommunications Services,Communication Services,5134.24,436.14,5255.33,582.83,0.98,7463.59,25404.38,4672.58,16676.85,6490.11,6713.1,16.79,204.33,10235.0,0.98,53904.1,0.3210342341427003,-665.2300000000005,32.079999999999984,-663.9899999999998,500.20000000000005,0.98,467.85999999999945,22999.92,24202.15,0.019331340397444004,4672.58,4518.69,1484.199999999999,0.18670613974378306,0.19306466574250633,0.061325130205374265,0.30838541203983943,4948.59,0.20446902444617523,True,0,178,178,0.048789455430112864,0.04496011472745412,0.02128045360993537,0.022896347887370133,0.08853427139933075,8000,student_t_residual_sd,0.031862479969498085,0.02964391843350625,0.013431316594576071,0.015011948457700347,0.05715027227712638,8000,0.048789455430112864,student_t_residual_sd
2018,ELISA.HE,Elisa Oyj,Telecommunications Services,Communication Services,5619.63,801.53,5955.5,0.0,16.84,7446.61,26441.6,4948.59,17585.06,6763.26,7037.860000000001,9.6,222.75,11159.01,4.95,59817.09,0.3198497665702851,485.3900000000003,365.39,700.1700000000001,-582.83,15.86,-1147.1399999999999,25404.38,25922.989999999998,-0.044251839776198655,4948.59,4672.58,908.2100000000028,0.18024849756914615,0.19089580330046807,0.03503492459781849,0.2872589157346433,5453.09,0.21035729288943908,True,0,178,178,0.0630969727346951,0.057659396767849175,0.027221440095764764,0.03053349793978635,0.11274790194542773,8000,student_t_residual_sd,0.03524064924377478,0.032716019309441666,0.013945891465203822,0.017657047667617866,0.06090926250486051,8000,0.0630969727346951,student_t_residual_sd
2019,ELISA.HE,Elisa Oyj,Telecommunications Services,Communication Services,5673.1,511.71,4887.82,0.0,3.94,8136.2,27693.4,5453.09,18149.08,6823.5,7492.950000000001,15.75,222.49,11312.75,6.89,81098.82,0.3203184906940504,53.470000000000255,-289.82,-1067.6800000000003,0.0,-12.9,1398.0700000000004,26441.6,27067.5,0.051651242264708616,5453.09,4948.59,564.0200000000004,0.18282405098365198,0.20146263969705366,0.02083753579015426,0.3005892675718112,6433.93,0.23769945506603862,True,0,178,178,0.06478908516050708,0.05869437984818621,0.02983570161509369,0.029544470674960858,0.12075848427237419,8000,student_t_residual_sd,0.0338910989321334,0.03111194610206863,0.014564894399619437,0.015846433346796286,0.061527752190904825,8000,0.06478908516050708,student_t_residual_sd
2020,ELISA.HE,Elisa Oyj,Telecommunications Services,Communication Services,7818.38,2305.81,5963.04,2.1,12.57,7701.04,31862.27,6433.93,20316.21,7653.16,8322.28,25.74,185.52,12390.18,15.71,78658.6,0.3370165300514512,2145.2799999999997,1794.1,1075.2200000000003,2.1,8.63,-713.3100000000004,27693.4,29777.835,-0.023954394266742375,6433.93,5453.09,2167.1299999999974,0.18312580481421836,0.21606439823445864,0.07277661388076055,0.25861651795706436,6053.31,0.20328240787149235,True,0,178,178,0.06675586537590462,0.0600532687900326,0.03173571423248171,0.030813627387577546,0.12532129293784744,8000,student_t_residual_sd,0.0331056828513301,0.03013836995699482,0.014267046504221541,0.01599634586908677,0.05994546101001249,8000,0.06675586537590462,student_t_residual_sd
2021,ELISA.HE,Elisa Oyj,Telecommunications Services,Communication Services,7047.08,1142.31,5265.04,1080.24,29.03,7535.64,30318.77,6053.31,20302.02,7759.46,8257.38,96.54,130.07,11991.75,63.07,90665.72,0.3526929477171789,-771.3000000000002,-1163.5,-698.0,1078.14,16.46,2184.8,31862.27,31090.52,0.07027222445941722,6053.31,6433.93,-14.18999999999869,0.2069418588045488,0.1946995418539156,-0.00045640922055979413,0.24237741922618214,5973.49,0.192132199783085,True,0,178,178,0.08898839308132465,0.07839986059523493,0.06408302787051552,0.040337569320217,0.1626373411910673,8000,student_t_residual_sd,0.04102110224277082,0.03801373798488812,0.016716263038721896,0.020200503737179926,0.0718986607203014,8000,0.08898839308132465,student_t_residual_sd
2022,ELISA.HE,Elisa Oyj,Telecommunications Services,Communication Services,7547.62,895.36,7456.41,2995.36,22.02,8038.29,32509.62,5973.49,21494.67,8284.96,8536.3,135.26,138.28,13068.64,56.62,86771.92,0.3558321892290134,500.53999999999996,-246.94999999999993,2191.37,1915.1200000000001,-7.010000000000002,464.23000000000013,30318.77,31414.195,0.014777714342194671,5973.49,6053.31,1192.6499999999978,0.19269346230263104,0.19015257274617414,0.03796532109130913,0.25588082075634916,7389.72,0.23523505854598536,True,0,178,178,0.07208627205444788,0.06735962709213285,0.02767692955969978,0.03707364872131812,0.12169797062033397,8000,student_t_residual_sd,0.04070458095757388,0.03826398943356453,0.01505191186494743,0.02131378869692185,0.06839174256108349,8000,0.07208627205444788,student_t_residual_sd
2023,ELISA.HE,Elisa Oyj,Telecommunications Services,Communication Services,7807.16,709.13,7936.9,3327.55,34.67,9122.52,34948.77,7389.72,24873.85,9330.12,10158.3,176.81,314.84,14433.18,36.91,78365.96,0.3626376891919813,259.53999999999996,-186.23000000000002,480.4899999999998,332.19000000000005,12.650000000000002,310.12000000000023,32509.62,33729.195,0.009194408582831586,7389.72,5973.49,3379.1800000000003,0.1771014695132807,0.21908972330943566,0.1001856107149904,0.27046361468158375,7563.2,0.22423304202783376,True,0,178,178,0.0674357148746729,0.06260506605802477,0.025817491279033974,0.03458913568833864,0.11521048044871607,8000,student_t_residual_sd,0.04123539319921601,0.03844931272349564,0.01547147343554551,0.021313953286214028,0.06994273194905096,8000,0.0674357148746729,student_t_residual_sd
2024,ELISA.HE,Elisa Oyj,Telecommunications Services,Communication Services,8787.56,1057.85,10750.29,5679.91,38.83,10290.2,39494.6,7563.2,25464.37,9108.61,10759.76,212.64,446.2,15126.42,85.9,82305.2,0.3525063895579371,980.3999999999996,348.7199999999999,2813.3900000000012,2352.3599999999997,4.159999999999997,174.80999999999813,34948.77,37221.685,0.0046964558428775624,7563.2,7389.72,590.5200000000004,0.19853265643401155,0.2031933804178935,0.015864945394062642,0.27645712438864606,,,True,0,178,178,0.05178948622405495,0.048230311659373463,0.02059400958805958,0.02544635323355711,0.09092571475701688,8000,student_t_residual_sd,0.033733140044904276,0.03135308849586309,0.013299186362716353,0.016556319070984257,0.05910034848682245,8000,0.05178948622405495,student_t_residual_sd
2018,ELK.OL,Elkem ASA,Chemicals,Materials,16656.0,7082.0,8824.0,2052.0,330.0,12445.0,31129.0,4460.0,24968.0,11366.0,9334.0,495.0,372.0,13622.0,101.0,12902.18,0.3199737666690956,5143.0,5331.0,-2179.0,-1595.0,191.0,587.0,25507.0,28318.0,0.0207288650328413,4460.0,2256.0,3835.0,0.07966664312451445,0.1574969983755915,0.13542623066600748,0.4394731266332368,1839.0,0.06494102690867999,True,7,179,179,0.056159075669674874,0.05087763067629657,0.02617712176311031,0.024725668080606295,0.10579625077143065,8000,student_t_residual_sd,0.03142582478246973,0.02883022258559733,0.01385115403594291,0.014204947016249182,0.05781289746442905,8000,0.056159075669674874,student_t_residual_sd
2019,ELK.OL,Elkem ASA,Chemicals,Materials,13311.0,4496.0,6516.0,939.0,51.0,13202.0,29004.0,1839.0,22246.0,11512.0,9956.0,494.0,263.0,12856.0,96.0,14393.24,0.0779030265596047,-3345.0,-2586.0,-2308.0,-1113.0,-279.0,157.0,31129.0,30066.5,0.005221758435468046,1839.0,4460.0,-2722.0,0.14833785109673556,0.06116441887150151,-0.0905326526200256,0.439093343089485,2111.0,0.07021103221193022,True,7,179,179,0.058732512738996746,0.05345896117691348,0.025504908297599736,0.027730753413628018,0.10764639438976922,8000,student_t_residual_sd,0.03072544500848719,0.028358229457926633,0.012519806878693482,0.015008959342389178,0.05384119154741484,8000,0.058732512738996746,student_t_residual_sd
2020,ELK.OL,Elkem ASA,Chemicals,Materials,12873.0,3154.0,9471.0,3195.0,65.0,14131.0,30888.0,2111.0,24025.0,12858.0,10859.0,548.0,267.0,12528.0,108.0,16497.59,0.0466128521684077,-438.0,-1342.0,2955.0,2256.0,14.0,219.0,29004.0,29946.0,0.00731316369465037,2111.0,1839.0,1779.0,0.06141053897014626,0.07049355506578509,0.05940693247846123,0.47188272223335337,4913.0,0.16406197822747612,True,7,179,179,0.052823581725840285,0.04828209649938543,0.02312886297044471,0.02476018381359909,0.09490298532929119,8000,student_t_residual_sd,0.026276725559761255,0.02443492400182868,0.010608351639386917,0.012780437403527594,0.04566005355059547,8000,0.052823581725840285,student_t_residual_sd
2021,ELK.OL,Elkem ASA,Chemicals,Materials,21497.0,7040.0,12252.0,1836.0,914.0,15722.0,41850.0,4913.0,33083.0,15861.0,11882.0,716.0,255.0,19789.0,86.0,19068.14,0.291874213836478,8624.0,3886.0,2781.0,-1359.0,849.0,1447.0,30888.0,36369.0,0.0397866314718579,4913.0,2111.0,9058.0,0.05804393851906844,0.13508757458274903,0.24905826390607386,0.43229123704253625,9314.0,0.2560972256592153,True,7,179,179,0.06830086359882759,0.06150806998558893,0.052211155052538566,0.034359178966121076,0.11487581938718555,8000,student_t_residual_sd,0.03148224758418343,0.02972476230319692,0.01084893007181905,0.01721735078707958,0.05161273794334307,8000,0.06830086359882759,student_t_residual_sd
2022,ELK.OL,Elkem ASA,Chemicals,Materials,26645.0,9255.0,11832.0,84.0,1903.0,19520.0,52781.0,9314.0,45018.0,21976.0,13631.0,1000.0,309.0,28640.0,134.0,22508.34,0.3510808368666157,5148.0,2215.0,-420.0,-1752.0,989.0,2590.0,41850.0,47315.5,0.05473893333051537,9314.0,4913.0,11935.0,0.10383489554163013,0.19684881275691898,0.25224292250953706,0.4125497986917606,2769.0,0.05852204880007608,True,7,179,179,0.07404940532812412,0.06991975589625206,0.025444597101719216,0.040954526479409406,0.12173868893163366,8000,student_t_residual_sd,0.04181004212732431,0.039776290484966476,0.013700351585585654,0.023430119492827885,0.06707661211044103,8000,0.07404940532812412,student_t_residual_sd
