Ticker,FormationYear,theta_obs,theta_post_mean,theta_conservative,p_q5,p_q1,sigma_acc,MarketCap,Method1_ObservedQuality_PortfolioNum,Method1_ObservedQuality_Portfolio,Method2_LatentQuality_PortfolioNum,Method2_LatentQuality_Portfolio,Method3_ConservativeQuality_PortfolioNum,Method3_ConservativeQuality_Portfolio,Method4_ProbabilisticQuality_PortfolioNum,Method4_ProbabilisticQuality_Portfolio
BETSb.ST,2010,0.7788891734329573,0.7108088522697141,0.7378649402950364,0.9874887704507904,7.772560570860451e-06,0.1023934594837676,1447.76,5,Q5,5,Q5,5,Q5,5,Q5
BIF.CO,2010,0.1673374856654599,0.1579847558572334,0.0957434274774296,0.2293838274964281,0.2022949818246611,0.1414221820001684,160.37,3,Q3,3,Q3,3,Q3,,
BILIa.ST,2010,0.1199240229665749,0.1194745844644679,0.0827861834004381,0.0983453224388353,0.1854363841327591,0.0968996087412927,1350.41,3,Q3,3,Q3,3,Q3,,
BILL.ST,2010,0.0313203811409479,0.0364129572630433,0.0070013698345301,0.0138571726598593,0.3085653321446304,0.0770633518853088,4596.59,2,Q2,2,Q2,2,Q2,,
BINV.ST,2010,0.8262608309264607,0.3254851433976207,0.5446008295585503,0.8290631041346741,0.0405623667067422,0.4672844780435261,1143.91,5,Q5,5,Q5,5,Q5,5,Q5
BIOBV.HE,2010,0.8539952718676123,0.6613901099810113,0.7497310783843559,0.9509140212460648,0.0015464604032139,0.1798457525589876,93.48,5,Q5,5,Q5,5,Q5,5,Q5
BIOGb.ST,2010,0.4629885057471263,0.4058329838246519,0.3972746104099598,0.6760108709838595,0.0178719148288164,0.1342931899942532,1026.75,5,Q5,5,Q5,5,Q5,5,Q5
BIOPOR.CO,2010,-0.5029103608847496,-0.2161308447794064,-0.6885300860367949,0.0170414418803465,0.8731384237114557,0.2818410171533477,331.14,1,Q1,1,Q1,1,Q1,1,Q1
BITTI.HE,2010,0.072443090390268,0.0867178195760075,-0.0614656498140222,0.2066036858490314,0.3696118444265965,0.2148689709345519,778.37,2,Q2,2,Q2,2,Q2,,
BNOR.OL,2010,-0.077674076223329,-0.0295017838726271,-0.1776387110796218,0.073060771891699,0.5481707117138487,0.1748322370447402,3409.22,1,Q1,1,Q1,1,Q1,1,Q1
BO.CO,2010,-1.0411098383606978,-0.9634345462733688,-1.0679826131790584,0.0,0.999999999960043,0.0812853600643427,1924.6,1,Q1,1,Q1,1,Q1,1,Q1
BOL.ST,2010,0.2228038912186057,0.1966670602166808,0.1257497569709441,0.3276319014031839,0.182548597050255,0.1714387736704515,17939.47,4,Q4,4,Q4,3,Q3,,
BOLJ.ST,2010,0.0469253657327048,0.0537677353904068,0.0067693748733883,0.0515465747003774,0.3184322054881279,0.1011818420355907,223.07,2,Q2,2,Q2,2,Q2,,
BONHR.OL,2010,0.2640777094561875,0.2589573439157941,0.2503312494212557,0.2087104802666972,0.0027017282582542,0.0571404619527105,6689.45,4,Q4,4,Q4,4,Q4,,
BOR.OL,2010,-0.0253126787179551,0.0111587065494247,-0.1292227634617344,0.1052321876605179,0.4782688853092749,0.1794326983668162,346.22,2,Q2,2,Q2,2,Q2,,
BOREO.HE,2010,-0.0453757680794075,0.0009772434052955,-0.1609267880151561,0.1055629255588614,0.5044916241168218,0.1930497518695032,59.42,1,Q1,2,Q2,1,Q1,1,Q1
BORG.ST,2010,0.4971183487468168,0.4694246138352572,0.4681223367272429,0.8162253577391361,0.0003692453433834,0.0846767913860252,572.49,5,Q5,5,Q5,5,Q5,5,Q5
BOUV.OL,2010,0.4474950690335308,0.3426142235920191,0.321289148244358,0.6113922085196432,0.0709567540701379,0.2056422681493258,524.76,5,Q5,5,Q5,5,Q5,5,Q5
BRIMH.IC,2010,0.2342223978096489,0.232816457782526,0.2295020680250797,0.0323583339658815,9.177144537113508e-06,0.0330992747643042,409.54,4,Q4,4,Q4,4,Q4,,
BTSb.ST,2010,0.3185756450537942,0.2987386455978069,0.2795825404137316,0.4257657660799889,0.0258227050481432,0.0995452875820917,538.4,4,Q4,4,Q4,4,Q4,,
CARLb.CO,2010,-0.3373168662278126,-0.30600397742319,-0.3650028785382971,4.806987155991926e-06,0.9708892780657526,0.0825962012938858,65590.11,1,Q1,1,Q1,1,Q1,1,Q1
CAST.ST,2010,0.1753692659058826,0.1752645561573614,0.1746745126172786,3.100852907778062e-13,7.776953202440182e-19,0.012634188256135,10090.02,3,Q3,3,Q3,4,Q4,,
CATE.ST,2010,-0.0017503570728428,0.0289871539257568,-0.1069855153057609,0.1216203408355878,0.4476463512032235,0.1809785627821551,821.07,2,Q2,2,Q2,2,Q2,,
CBRAIN.CO,2010,0.3214398484370066,0.2468266701508294,0.1768102446880635,0.4644808061225413,0.1542187383335894,0.227943844897114,131.55,4,Q4,4,Q4,4,Q4,,
CEMAT.CO,2010,0.2427117834870049,0.1887529268484773,0.0735995629659052,0.3872095583885933,0.2303342580712097,0.2592218281317773,568.5,4,Q4,4,Q4,3,Q3,,
CEVI.ST,2010,0.3640118968935888,0.2880497753608055,0.2419494084338439,0.5131221397978083,0.1077452377942991,0.2007252807160889,192.99,5,Q5,4,Q4,4,Q4,5,Q5
CHEMM.CO,2010,0.0467399267399267,0.0713789276371488,-0.097467263449492,0.1947066233947589,0.4018363843850655,0.2274227138849633,248.2,2,Q2,2,Q2,2,Q2,,
CLASb.ST,2010,0.3479708019575213,0.3223591702687404,0.3039811034047179,0.4893262872519917,0.023757499799081,0.1064703684843301,4572.67,4,Q4,5,Q5,5,Q5,,
CMBT.OL,2010,-0.0318182843189366,-0.0260929001354413,-0.0474080022585674,0.0005033849888288,0.4660757892087389,0.0609966772361133,5105.55,2,Q2,1,Q1,2,Q2,,
COLOb.CO,2010,0.5878556806867167,0.5743556768873966,0.5764336913588558,0.9903854664779864,1.665046521326456e-10,0.0519297595054418,19988.83,5,Q5,5,Q5,5,Q5,5,Q5
COLUM.CO,2010,1.6884441525325504,1.5883917325364176,1.6630075421264183,1.0,2.9646365835394914e-31,0.0789317083409253,124.63,5,Q5,5,Q5,5,Q5,5,Q5
CONTX.OL,2010,0.1270130659374051,0.1209667782346459,-0.0757157560845319,0.2960542732590322,0.3446566439626961,0.3070509716702727,141.11,3,Q3,3,Q3,2,Q2,,
COREa.ST,2010,0.1031891420987925,0.112086529256877,-0.1960305451172754,0.3129670653958836,0.388730970223671,0.5219053850278133,129.36,3,Q3,3,Q3,1,Q1,,
CRADb.ST,2010,-0.4199834162520729,-0.1353054245667399,-0.6328002506457652,0.0369393308746845,0.8090054658915028,0.3229640199758208,132.63,1,Q1,1,Q1,1,Q1,1,Q1
CTH1V.HE,2010,-0.2510521175530496,-0.2132261166689646,-0.2923767236821234,0.0007623225341717,0.8638454522506132,0.1028106526525021,596.54,1,Q1,1,Q1,1,Q1,1,Q1
CTY1S.HE,2010,0.0760601068783085,0.0777847009519583,0.0583824581660948,0.0131053779595562,0.1722802385686762,0.0651301310552217,4696.58,2,Q2,2,Q2,3,Q3,,
DANT.CO,2010,-0.2057528617552099,-0.1673830784015431,-0.2535900976548392,0.0032110216162447,0.7879822156361813,0.1116338411441339,32.0,1,Q1,1,Q1,1,Q1,1,Q1
DEMANT.CO,2010,1.321725532339953,1.2603615093055371,1.301383455969079,0.9999999999997776,1.0465527969934624e-24,0.0701109662852163,25797.37,5,Q5,5,Q5,5,Q5,5,Q5
DFDS.CO,2010,0.1939108099298991,0.188194939809919,0.1649063805061673,0.1592344786164308,0.0699942170234771,0.0846900418655348,3188.39,4,Q4,4,Q4,4,Q4,,
DIGIA.HE,2010,0.3779140850032122,0.3520383744119856,0.3385340605382886,0.5527555751898503,0.0120552761251643,0.1000916036725735,246.77,5,Q5,5,Q5,5,Q5,5,Q5
DIGIGR.HE,2010,0.2926123860421256,0.2573632333612488,0.2131907071738865,0.4092838589753531,0.1028731751782712,0.150760303513404,210.1,4,Q4,4,Q4,4,Q4,,
DIOS.ST,2010,0.1130677742926573,0.1132024555211288,0.086338517245506,0.0586149591787704,0.156234438883753,0.0810524253270892,769.55,3,Q3,3,Q3,3,Q3,,
DNO.OL,2010,-0.0682206879077721,-0.0446202542830963,-0.1197207971527027,0.0238272247736126,0.549427277374993,0.1164360056702767,4587.62,1,Q1,1,Q1,2,Q2,1,Q1
DNORD.CO,2010,0.049532551191765,0.057469755936543,0.001098570012219,0.0705662673794824,0.3290678217652862,0.1124232627960916,10416.57,2,Q2,2,Q2,2,Q2,,
DOV1V.HE,2010,0.2895746009096591,0.2241877530095624,0.1396832691287324,0.4304054058064986,0.1807000856351587,0.2344814191379186,148.03,4,Q4,4,Q4,3,Q3,,
DSV.CO,2010,0.6085852810313757,0.5780105834068727,0.5838034593155993,0.9581637141800716,5.273391718981795e-06,0.0778411467717799,21917.53,5,Q5,5,Q5,5,Q5,5,Q5
DUNI.ST,2010,0.2586943005181346,0.2408074088462236,0.2088739193898145,0.325752506097711,0.0755605767752486,0.1142464296064058,2224.61,4,Q4,4,Q4,4,Q4,,
EIOF.OL,2010,0.210122481606723,0.2045923573636228,0.1868473567848938,0.1585761239124412,0.0391352166219245,0.0752867252659985,801.83,4,Q4,4,Q4,4,Q4,,
EKTAb.ST,2010,0.5488510035964814,0.5260149236345176,0.5277926557510556,0.924712979197919,7.113148813929322e-06,0.0714020238895604,6749.47,5,Q5,5,Q5,5,Q5,5,Q5
ELANb.ST,2010,0.0616105322671836,0.0648968255930463,0.0370275843847585,0.0236590348459057,0.2409514771738393,0.0775076428157138,256.3,2,Q2,2,Q2,3,Q3,,
ELEAV.HE,2010,0.0672499049068089,0.0711520833781795,0.0346184635760814,0.045681244875312,0.2598919575597108,0.0902717128275995,61.14,2,Q2,2,Q2,2,Q2,,
ELISA.HE,2010,0.2679732170129306,0.2566176749840763,0.2382641572267138,0.2989252928984861,0.0276544941655125,0.0857941068115811,20788.07,4,Q4,4,Q4,4,Q4,,
ELUXb.ST,2010,0.2612422734276757,0.2336564265437179,0.1857468342307852,0.3605357500816361,0.1197805790784431,0.1460947138236446,32621.01,4,Q4,4,Q4,4,Q4,,
EMBLA.CO,2010,0.1782910594635235,0.1665500693868273,0.1039901626475133,0.2468597915372401,0.1946241022866538,0.1446682716852032,2711.53,3,Q3,3,Q3,3,Q3,,
EMGS.OL,2010,-2.862136328751831,-1.6536026562460149,-3.0245071093585016,0.0,0.999999999999958,0.2503736180443507,622.46,1,Q1,1,Q1,1,Q1,1,Q1
ENEA.ST,2010,0.2386701159336972,0.2236919686032708,0.1901919910701255,0.2894932191188215,0.0871782610517008,0.1124815454972569,384.29,4,Q4,4,Q4,4,Q4,,
ENH.OL,2010,-0.2429445665735843,-0.2250903647406821,-0.2628918448615182,3.3751596926201444e-06,0.9355975794026536,0.0693912077417893,458.43,1,Q1,1,Q1,1,Q1,1,Q1
ENRO.ST,2010,0.1653387823078105,0.1650818313909878,0.1632936265461762,4.697738371639559e-06,5.194964315770658e-07,0.021713550532811,4680.41,3,Q3,3,Q3,4,Q4,,
ENSG.CO,2010,0.4036912293477765,0.3562896264808966,0.3379943557415018,0.5831377971774193,0.031912724639815,0.1342723775201492,33.89,5,Q5,5,Q5,5,Q5,5,Q5
EPEND.ST,2010,0.1782423106075718,0.1587671151527805,0.0549016592732201,0.2975892861126479,0.2520348453485748,0.2022390377574942,669.51,3,Q3,3,Q3,3,Q3,,
EQNR.OL,2010,0.5921456340758953,0.5333386109505934,0.5428380159710331,0.8743813195830323,0.0011657566188361,0.1135738616316766,461716.1,5,Q5,5,Q5,5,Q5,5,Q5
ERICb.ST,2010,0.3423875016475828,0.3263238321484586,0.3141193628212556,0.4725774477901674,0.0074118826069147,0.083525341751386,174345.96,4,Q4,5,Q5,5,Q5,,
ETTE.HE,2010,-0.1777413740145388,-0.1211733301534905,-0.255013620795048,0.0208283413687568,0.699008511660965,0.1482102225326969,463.6,1,Q1,1,Q1,1,Q1,1,Q1
EWRK.ST,2010,0.1488463278540165,0.133379184112219,-0.0343970286530889,0.3053200010896874,0.3174304540477895,0.2784918287690268,307.26,3,Q3,3,Q3,2,Q2,,
EXL1V.HE,2010,0.3642705632806977,0.3474937769620919,0.3373401599441142,0.5285877485512227,0.0041619379305377,0.081378756001398,491.48,5,Q5,5,Q5,5,Q5,5,Q5
FIA1S.HE,2010,-0.2639959324401593,-0.1298431343645891,-0.4055524198566034,0.0401084095698568,0.735591569810186,0.2241643872327811,3847.34,1,Q1,1,Q1,1,Q1,1,Q1
FLS.CO,2010,0.3227967779878798,0.2962337494536276,0.2716435760995508,0.4429442832075961,0.0428074137727375,0.115985470237621,21766.25,4,Q4,4,Q4,4,Q4,,
FLUGb.CO,2010,0.1021669916331416,0.1034078674043118,0.0637386922136209,0.0860053659692622,0.2167869610059506,0.0987444996661222,607.38,3,Q3,3,Q3,3,Q3,,
FORTUM.HE,2010,0.2716453923187421,0.2465007522896781,0.2074034457070167,0.3656985969447587,0.0936332951559738,0.1324892597191228,135148.09,4,Q4,4,Q4,4,Q4,,
FRO.OL,2010,0.1938690112153915,0.1872350020181952,0.1601877464142214,0.1772222718493896,0.0854528205313266,0.0918436588978834,12323.11,4,Q4,4,Q4,4,Q4,,
FSKRS.HE,2010,0.0967201054763633,0.0974877174191446,0.079999408507617,0.0171968640334067,0.1266764026479969,0.063263621690769,5366.78,2,Q2,2,Q2,3,Q3,,
GABR.CO,2010,0.0656538667073823,0.0733132289953419,0.0036716212941166,0.1090124021892324,0.3226852485617416,0.1297025286222291,159.65,2,Q2,2,Q2,2,Q2,,
GJ.CO,2010,-0.000728803951737,0.027346625701213,-0.0976977316730715,0.112727964354895,0.4440916593454596,0.1713394079509341,55.49,2,Q2,2,Q2,2,Q2,,
GLA1V.HE,2010,0.4838253275109169,0.4299858712038468,0.4254219487203872,0.7177770224044583,0.0101888044020481,0.1252410643763249,543.38,5,Q5,5,Q5,5,Q5,5,Q5
GMAB.CO,2010,0.3533682769303109,0.2061705065525229,0.1062729730549465,0.5001152467979563,0.198298349995436,0.3850404713981367,4105.21,5,Q5,4,Q4,3,Q3,,
GN.CO,2010,0.0927200135915731,0.1026839387279174,-0.0854996245332016,0.255248941791989,0.3670160666039115,0.2715193475876681,6457.52,2,Q2,3,Q3,2,Q2,,
GOD.OL,2010,0.128756170852114,0.128559241527844,0.1229950170937036,0.0008058287991793,0.0082867003998221,0.0366150449888846,349.94,3,Q3,3,Q3,3,Q3,,
GSFG.OL,2010,0.1052807729806026,0.1083609282149478,-0.0204079250726448,0.2278872687469555,0.3291116182996266,0.2050268832185917,1138.95,3,Q3,3,Q3,2,Q2,,
GYL.OL,2010,0.079911191780378,0.0808948491283544,0.0687243911247414,0.0029280511661127,0.1099111093856148,0.0513767935506754,693.91,2,Q2,2,Q2,3,Q3,,
GYLDb.CO,2010,0.8382052031569716,0.8201194562140215,0.8282009447237431,0.9999998833096756,3.2330498752537805e-21,0.048511763807463,905.24,5,Q5,5,Q5,5,Q5,5,Q5
HAPD.IC,2010,0.2736605710619184,0.2663134920954481,0.2551280861457233,0.2665358553827066,0.0067365889324718,0.0667609632306583,81.13,4,Q4,4,Q4,4,Q4,,
HARBb.CO,2010,-0.012291585886002,-0.0025498061573086,-0.0428840611935024,0.0129215476177608,0.4286436541060017,0.0871643682568645,699.01,2,Q2,2,Q2,2,Q2,,
HAVI.OL,2010,0.1557841074127863,0.1474871673697941,0.0742433926976564,0.2304497480695091,0.2303120097858634,0.1532656549536244,949.62,3,Q3,3,Q3,3,Q3,,
HEX.OL,2010,0.193175649476541,0.18428294527067,0.1476259896268018,0.2119304505909014,0.1201962567256184,0.1085798948947601,897.75,3,Q3,4,Q4,4,Q4,,
HHDC.CO,2010,0.3648312145438205,0.360790388947821,0.3583593687388251,0.5610900680841023,3.523290950990962e-08,0.0388428173830275,710.87,5,Q5,5,Q5,5,Q5,5,Q5
HIAB.HE,2010,0.1178197237040078,0.1177423581480759,0.1065108779284792,0.0091206736668044,0.0547437280940108,0.0516643962653559,5095.0,3,Q3,3,Q3,3,Q3,,
HKFOODS.HE,2010,0.105303108197197,0.1057201135798231,0.0882479416944266,0.0214596500272685,0.1148614596034961,0.0639211266485877,2946.72,3,Q3,3,Q3,3,Q3,,
HLUNa.CO,2010,0.7069144540488433,0.4773843627176294,0.5517823187714196,0.8308628069048668,0.0213267898901803,0.2410846362129125,20715.7,5,Q5,5,Q5,5,Q5,5,Q5
HMb.ST,2010,0.5423572128428505,0.4117971606094585,0.4201311309550161,0.7179865497850904,0.037393066980308,0.2009188849476258,245100.69,5,Q5,5,Q5,5,Q5,5,Q5
HONBS.HE,2010,-0.0847192330268049,-0.076336807726851,-0.1015006556913976,0.0001559652268008,0.6381116872152404,0.0633834183254836,70.91,1,Q1,1,Q1,2,Q2,1,Q1
HUH1V.HE,2010,0.1434611459396415,0.1408067021691233,0.1060454769700202,0.123743408765925,0.1535629487391392,0.0972986439880908,8532.8,3,Q3,3,Q3,3,Q3,,
ICP1V.HE,2010,-0.8482410179640716,-0.7819986050092829,-0.875746776648417,5.551115123125783e-15,0.9999998922259884,0.0823069634014015,67.69,1,Q1,1,Q1,1,Q1,1,Q1
ILKKA2.HE,2010,0.1001983530684618,0.1009045267929421,0.0812214490511774,0.0250699879778557,0.1358580755934892,0.0675960901226586,1529.07,3,Q3,2,Q2,3,Q3,,
INVEST.HE,2010,0.0614467202488981,0.0737344780801591,-0.0301904913211658,0.1520020023972085,0.3580548033283557,0.1651161285579806,25.52,2,Q2,2,Q2,2,Q2,,
IOX.OL,2010,-0.0018004776777509,0.0205482206718126,-0.0782822822268784,0.0854985755880022,0.4387313170773916,0.1472699888765425,170.17,2,Q2,2,Q2,2,Q2,,
ITAB.ST,2010,0.1385705355282344,0.1268062020849198,-0.0617819400171369,0.3045297741541368,0.3337121238067176,0.3034240062814521,712.19,3,Q3,3,Q3,2,Q2,,
ITERA.OL,2010,0.3122694275853862,0.3079099431786578,0.3034260396210064,0.3211356172373482,2.973233475025468e-05,0.0455426762509492,401.1,4,Q4,4,Q4,5,Q5,,
JBTM.IC,2010,1.273664218082283,1.160656394179697,1.2346482742009273,0.999999663814174,6.157281434565293e-13,0.099577586359822,2720.97,5,Q5,5,Q5,5,Q5,5,Q5
JDAN.CO,2010,0.0596653035339398,0.0599171853614562,0.0578472515227642,1.0513812043200232e-13,0.0055855117886242,0.0204666571667815,3488.97,2,Q2,2,Q2,3,Q3,,
KABEb.ST,2010,0.3603993245845307,0.3144301399835033,0.2854442904405298,0.51113337733173,0.0586112315089076,0.1454498332219741,475.76,5,Q5,4,Q4,4,Q4,5,Q5
KBHL.CO,2010,0.2872404728770436,0.2866738447650606,0.2859239364173976,0.0262182867595656,2.02033981194874e-22,0.0174055151146786,10717.78,4,Q4,4,Q4,4,Q4,,
KCRA.HE,2010,0.9221153077271635,0.8496497061958478,0.886198220209763,0.9993152481183264,2.9186263579172785e-08,0.0951338241529484,9560.22,5,Q5,5,Q5,5,Q5,5,Q5
KELAS.HE,2010,0.4791907514450866,0.3871553267829032,0.3780827793734431,0.6636408306512601,0.0403019334624281,0.1761651835483074,90.41,5,Q5,5,Q5,5,Q5,5,Q5
KEMIRA.HE,2010,0.972145651428208,0.807100117865324,0.8951171710674407,0.99129736455644,4.8935226838405154e-05,0.1479204087139433,9397.73,5,Q5,5,Q5,5,Q5,5,Q5
KESKOB.HE,2010,0.0385453083484825,0.0444370580465825,0.0077540503639237,0.0279116744898879,0.3127072585568867,0.0874706341337645,18957.72,2,Q2,2,Q2,2,Q2,,
KIT.OL,2010,0.1420039519548856,0.1337606953296716,0.0195218511419371,0.2599091741749161,0.2877336425315522,0.2012219532467027,650.34,3,Q3,3,Q3,2,Q2,,
KNEBV.HE,2010,0.9629155791480936,0.7168166511645646,0.8468082201659622,0.971807147694432,0.0008324610850224,0.1937034484215693,54559.04,5,Q5,5,Q5,5,Q5,5,Q5
KNOW.ST,2010,0.2367494296662159,0.2269628336548923,0.2045741875057301,0.244311246939855,0.0488705678758106,0.089582871617363,697.29,4,Q4,4,Q4,4,Q4,,
KOA.OL,2010,-0.5161357681245325,-0.3844848818475574,-0.5995622048923861,0.000664322468346,0.9600529487167916,0.1554887856300641,2261.63,1,Q1,1,Q1,1,Q1,1,Q1
KOG.OL,2010,0.4476650563607085,0.4023480246073486,0.3931617341297125,0.6668894113416564,0.0126857934894935,0.1203023459712071,9564.11,5,Q5,5,Q5,5,Q5,5,Q5
