Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2013,Fastighets AB Trianon,Real Estate Operations,Real Estate,95.93,35.58,0.0,0.0,19.42,506.92,0.0,0.08074252347510456
2014,Fastighets AB Trianon,Real Estate Operations,Real Estate,104.74,39.71,0.0,0.0,13.82,555.78,0.0,0.09214077512684876
2015,Fastighets AB Trianon,Real Estate Operations,Real Estate,131.7,49.09,0.0,0.0,10.47,836.11,0.0,0.0862805133295858
2016,Fastighets AB Trianon,Real Estate Operations,Real Estate,172.92,63.3,0.0,0.0,10.69,1120.42,0.0,0.08829724567572873
2017,Fastighets AB Trianon,Real Estate Operations,Real Estate,255.84,97.51,0.0,0.0,22.47,1758.34,53.43,0.07498744321851007
2018,Fastighets AB Trianon,Real Estate Operations,Real Estate,325.98,126.89,0.0,0.0,44.11,1930.64,83.83,0.07693338694544968
2019,Fastighets AB Trianon,Real Estate Operations,Real Estate,421.65,155.97,0.0,0.0,59.74,2654.43,80.55,0.07529853966025343
2020,Fastighets AB Trianon,Real Estate Operations,Real Estate,568.85,191.7,46.16,0.0,85.26,3688.43,107.45,0.06473597690127192
2021,Fastighets AB Trianon,Real Estate Operations,Real Estate,624.98,228.1,0.0,0.0,89.0,5083.1,25.92,0.06026204634156843
2022,Fastighets AB Trianon,Real Estate Operations,Real Estate,755.56,337.87,0.0,0.0,141.48,5057.32,0.0,0.05461588351142501
2023,Fastighets AB Trianon,Real Estate Operations,Real Estate,766.26,270.32,0.0,0.0,301.07,5054.16,0.0,0.03855635753517894
2024,Fastighets AB Trianon,Real Estate Operations,Real Estate,796.51,257.2,0.0,0.0,298.9,5567.14,0.0,0.04318375323774864
