Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2014,Bonesupport Holding AB,Pharmaceuticals,Health Care,37.63,5.86,56.85999999999999,15.63,10.81,-41.71,0.0,0.48597458643011243
2015,Bonesupport Holding AB,Pharmaceuticals,Health Care,59.04,9.09,86.48,18.17,9.07,21.27,0.0,-1.2896097790314998
2016,Bonesupport Holding AB,Pharmaceuticals,Health Care,102.71,16.02,143.52,37.54,23.22,32.53,0.0,-1.306793728865663
2017,Bonesupport Holding AB,Pharmaceuticals,Health Care,125.21,16.34,151.41,58.72,33.21,451.08,0.0,-0.03775383523986878
2018,Bonesupport Holding AB,Pharmaceuticals,Health Care,90.48,14.19,185.74,61.87,1.35,271.81,0.0,-0.1800154519701262
2019,Bonesupport Holding AB,Pharmaceuticals,Health Care,144.67,18.23,219.41,64.1,0.03,116.56,0.0,-0.24794097460535364
2020,Bonesupport Holding AB,Pharmaceuticals,Health Care,185.11,19.71,187.16000000000005,59.26,0.01,416.53,0.0,0.09000552181115393
2021,Bonesupport Holding AB,Pharmaceuticals,Health Care,213.35,23.23,190.52,53.13,0.23,258.87,0.0,0.20280449646540732
2022,Bonesupport Holding AB,Pharmaceuticals,Health Care,312.42,29.56,258.42,50.44,0.92,253.13,0.0,0.29218188282700586
2023,Bonesupport Holding AB,Pharmaceuticals,Health Care,588.29,49.92,346.79999999999995,56.84,3.1,548.86,0.0,0.4469445760303175
2024,Bonesupport Holding AB,Pharmaceuticals,Health Care,914.0,67.61,445.38,77.3,2.33,747.9,0.0,0.6364219815483354
