Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2019,Acast AB (publ),Software & IT Services,Information Technology,336.1,216.25,193.81,41.1,1.19,0.0,0.0,
2020,Acast AB (publ),Software & IT Services,Information Technology,605.42,380.84,295.89,81.62,2.39,319.43,0.0,0.024794164605703915
2021,Acast AB (publ),Software & IT Services,Information Technology,1027.97,653.67,479.89,121.43,2.46,1456.36,0.0,0.009187288857150765
2022,Acast AB (publ),Software & IT Services,Information Technology,1321.05,874.62,589.4,193.68,1.82,1231.06,0.0,0.03971374262830405
2023,Acast AB (publ),Software & IT Services,Information Technology,1628.64,1110.26,598.05,178.92,1.82,1151.56,0.0,0.08460696793914353
2024,Acast AB (publ),Software & IT Services,Information Technology,1976.74,1199.55,648.6600000000001,191.26,5.47,1303.35,0.0,0.24116315648137487
